correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,pv,SAC,Maven,nega,L-Proline,C5H9NO2,114.5577165,12.663,C-Peptide 2,38,38,43,5,3M7;3M14;5M1;5M2;5M10,3M7;5M1,3M14;5M2;5M10,38,0,21,17,11,27,-0.11144340697293635,0.5053380585593177,0.9081047267288511,1122453.16625763,6336470.08741933,29.61,1415.11
pearson,sys_sac,SAC,CD,posi,Precocene II,C13H16O3,221.11727,2.488,GLP-1,36,36,38,2,3M6;4M5,4M5,3M6,36,0,19,17,9,27,0.1146996850610395,0.5053381343635603,0.9081047267288511,18042.8570756537,259239.753004083,28.62,419.71
pearson,tp4,GTT,CD,nega,Inositol cyclic phosphate,C6H11O8P,241.01215,3.795,Secretin,28,28,34,6,3M6;3M12;3M19;3M28;3M29;3M30,3M12;3M19;3M28;3M29;3M30,3M6,0,28,12,16,0,28,-0.1313207733844199,0.505349222989389,0.9081047267288511,4529.09768526625,22830.266771966,2.01,26.26
pearson,pv,SAC,CD,posi,Ciclophosphamide,C7H15Cl2N2O2P,339.04803,4.808,Secretin,41,41,43,2,3M34;3M40,,3M34;3M40,41,0,25,16,14,27,0.10703212944841307,0.5053708162110095,0.9081047267288511,515647.343714084,2820590.80983375,6.73,93.64
pearson,pv,SAC,CD,nega,Quinic acid,C7H12O6,191.05752,12.705,Secretin,40,40,43,3,2M17;3M34;3M40,2M17,3M34;3M40,40,0,24,16,14,26,-0.10843988957401604,0.5053761481234491,0.9081047267288511,53484.3515460337,6081979.81223281,6.73,93.64
pearson,pv,SAC,CD,posi,Myriocin,C21H39NO6,434.31193,2.571,GIP,40,40,42,2,3M7;3M38,,3M7;3M38,40,0,24,16,14,26,0.1084384676224025,0.5053817636565328,0.9081047267288511,375038.447238272,285937577.308051,49,1817.17
pearson,tp4,GTT,CD,nega,D-Alanine,C3H7NO2,88.0404,12.174,PYY,32,32,33,1,3M6,,3M6,0,32,15,17,0,32,-0.12215067674433201,0.5054124741830048,0.9081374130480924,61518.3109978027,728825.298925881,1.63,80.39
pearson,tp4,GTT,CD,posi,"5-Allyl-5-sec-butyl-1,3-dimethyl-2,4,6(1H,3H,5H)-pyrimidinetrione",C13H20N2O3,291.11212,2.055,Glucagon,26,26,31,5,3M20;3M31;3M33;3M34;3M39,3M20;3M31;3M33;3M34;3M39,,0,26,14,12,0,26,0.13671722620207236,0.5054261049385975,0.9081391364659583,32628.5900921605,12912073.026846,17.67,161.53
pearson,tp4,GTT,CD,posi,Hexamethylenetetramine,C6H12N4,141.11311,3.89,Resistin,32,32,35,3,3M21;3M30;3M38,3M38,3M21;3M30,0,32,14,18,0,32,0.12214095238628249,0.5054466207204333,0.9081391364659583,188558.350322685,1946739.13281943,4345.62,23250.84
pearson,pv,SAC,CD,nega,3-Methoxytyrosine,C10H13NO4,210.07838,8.788,C-Peptide 2,39,39,43,4,2M31;3M14;5M2;5M10,2M31,3M14;5M2;5M10,39,0,23,16,12,27,-0.10988380219058023,0.5054631799504308,0.9081391364659583,130975.470648307,11690267.76236,29.61,1415.11
pearson,pv,SAC,CD,nega,Citramalic acid,C5H8O5,147.02855,14.035,PYY,39,39,43,4,2M31;3M38;3M40;5M10,2M31;3M40;5M10,3M38,39,0,24,15,13,26,0.1098837168167505,0.5054635126908037,0.9081391364659583,436989.957186415,19938269.8242138,29.88,345.42
pearson,sys_sac,SAC,CD,posi,SM(d18:1/14:0),C37H75N2O6P,675.5435,3.842,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,0.11821559387161215,0.5054959684653075,0.9081745232074424,728882.427635183,2845859.24207074,112.79,6851.38
pearson,tp4,GTT,CD,nega,Suberic acid,C8H14O4,173.08325,12.233,Amylin,28,28,34,6,3M3;3M5;3M6;3M17;3M23;3M32,3M23;3M32,3M3;3M5;3M6;3M17,0,28,12,16,0,28,-0.1312721504660137,0.5055082493451595,0.9081745232074424,894618.040477102,70996841.0099331,1.81,22.9
pearson,pv,SAC,CD,posi,Isoliquiritigenin,C15H12O4,257.47902,11.975,C-Peptide 2,40,40,43,3,3M14;5M2;5M10,,3M14;5M2;5M10,40,0,23,17,12,28,-0.10840224609528629,0.5055248193724147,0.9081817985436267,156779.085643719,1754393.96648383,29.61,1415.11
pearson,pv,SAC,CD,posi,DMH,C6H14S2,151.06147,3.822,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,-0.22520298021570517,0.5055450418625744,0.9081890720083967,15159.4293097819,422381.008299212,1.13,242.69
pearson,pv,SAC,CD,posi,"2-[(2S,4bR,6aS,12bS,12cS,14aS)-12b,12c-Dimethyl-3,4b,5,6,6a,7,12,12b,12c,13,14,14a-dodecahydro-2H-chromeno[5′,6′:6,7]indeno[1,2-b]indol-2-yl]-2-propanol",C27H35NO2,406.27136,2.34,PYY,38,38,43,5,3M16;3M34;3M38;5M7;5M9,3M16;3M34;5M7;5M9,3M38,38,0,23,15,12,26,0.11138726353898941,0.5055539090872814,0.9081890720083967,4194.59420520219,145944.426474364,29.88,352.53
pearson,pv,SAC,CD,posi,"DG(16:0/18:2(9Z,12Z)/0:0)",C37H68O5,610.54002,2.422,C-Peptide 2,35,35,43,8,3M14;3M31;3M40;5M2;5M6;5M7;5M8;5M10,3M31;3M40;5M6;5M7;5M8,3M14;5M2;5M10,35,0,20,15,9,26,0.11637092386425064,0.5055874181756468,0.9082267754225889,64535.3505146456,5213783.96065038,29.61,1415.11
pearson,sys_sac,SAC,CD,posi,LysoPC(18:0/0:0),C26H54NO7P,506.35916,3.06,GIP,35,35,37,2,3M7;3M38,,3M7;3M38,35,0,20,15,10,25,-0.11636383824610232,0.5056135101998982,0.9082511534388266,6811210.02580798,915083897.621354,49,1817.17
pearson,pv,SAC,CD,posi,thiopentane,C5H12S,105.07393,17.624,PYY,39,39,43,4,3M4;3M38;5M1;5M8,3M4;5M1;5M8,3M38,39,0,22,17,12,27,0.10984079278710199,0.505630821024859,0.9082597566642524,1750.94088420341,43894.0052869344,29.88,352.53
pearson,sys_sac,SAC,CD,posi,"(E,E)-α-Farnesene",C15H24,205.19487,2.396,Secretin,35,35,38,3,3M4;3M34;3M40,3M4;3M34,3M34;3M40,35,0,20,15,10,25,-0.11635371457428512,0.5056507907019798,0.9082731354157498,25147.1486905772,96196.5659589714,6.73,93.64
pearson,tp4,GTT,CD,posi,Cinnamic acid,C9H8O2,166.08625,9.544,Amylin,31,31,35,4,3M1;3M5;3M6;3M19,3M1;3M6;3M19,3M5;3M6,0,31,13,18,0,31,0.12417115990182369,0.5057127892616518,0.908341587316791,18222997.9830885,47274122.0262648,1.81,25.01
pearson,pv,SAC,CD,posi,C12-Carnitine,C19H37NO4,344.27916,3.947,GLP-1,40,40,43,3,2M17;3M6;3M14,2M17;3M14,3M6,40,0,23,17,14,26,-0.10835436785775401,0.5057139442787207,0.908341587316791,21562.732408265,1006709.28532376,28.62,467.7
pearson,pv,SAC,CD,posi,"2,4-Pentadiynylbenzene",C11H8,141.06975,2.564,Secretin,39,39,43,4,3M34;3M40;5M1;5M2,5M1;5M2,3M34;3M40,39,0,23,16,12,27,0.10980863908516053,0.5057561673231581,0.9083418304365048,46700.106315363,879923.013370248,6.73,93.64
pearson,sys_sac,SAC,CD,posi,asn-val,C9H17N3O4,232.13027,7.122,Resistin,36,36,38,2,3M17;3M27,3M17;3M27,,36,0,20,16,10,26,-0.11458757582478167,0.5057571155316352,0.9083418304365048,83372.2858344946,10318248.5158119,7458,58609.94
pearson,tp4,GTT,CD,posi,Cyclodopa glucoside,C15H19NO9,358.11286,15.097,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,-0.12004537777854248,0.5057749456219327,0.9083418304365048,9046.31784865239,113413.658062486,1.63,80.39
pearson,sys_sac,SAC,CD,posi,NAB,C10H13N3O,175.08647,3.734,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,-0.11813843731194794,0.5057757861505174,0.9083418304365048,283740.989471337,25549100.1888362,112.79,6851.38
pearson,tp4,GTT,CD,posi,LINALYL PROPIONATE,C13H22O2,193.15864,2.44,GIP,32,32,34,2,3M12;3M25,3M12;3M25,,0,32,15,17,0,32,-0.12204697033845377,0.5057766928077092,0.9083418304365048,607828.919363035,17632819.3628362,9.74,290.77
pearson,tp4,GTT,CD,posi,trans-Cinnamaldehyde,C9H8O,133.06464,2.563,GIP,34,34,34,0,,,,0,34,16,18,0,34,0.11813380616020344,0.505792584057162,0.9083478800982991,46788.585324424,9402874.48064372,9.74,290.77
pearson,pv,SAC,CD,nega,Midodrine,C12H18N2O4,253.12073,13.454,Resistin,43,43,43,0,,,,43,0,25,18,14,29,-0.10426297410502015,0.5058148010357993,0.9083652894935194,25234.357745668,2703529.70165671,5122.24,58609.94
pearson,pv,SAC,CD,posi,"5-[(14E)-14-Nonadecen-1-yl]-1,3-benzenediol",C25H42O2,357.31009,2.478,Insulin,36,36,43,7,3M6;3M14;3M21;3M37;3M40;5M2;5M10,3M14;3M40,3M6;3M14;3M21;3M37;5M2;5M10,36,0,21,15,12,24,0.11455678437610514,0.5058722216882128,0.908414187977391,42779.8072447698,678858.411256841,112.79,4792.38
pearson,tp4,GTT,CD,posi,17β-Hydroxy-7α-mercaptoandrost-4-en-3-one 7-propionate,C22H32O3S,359.20613,2.562,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,-0.12000997652367829,0.5059013480526436,0.908414187977391,16786.5343434999,366441.177900065,123.91,3214.38
pearson,sys_sac,SAC,CD,nega,2-hydroxyflutamide,C11H11F3N2O4,291.06006,11.465,Resistin,31,31,38,7,2M23;3M1;3M18;3M21;3M37;5M2;5M4,2M23;3M1;3M18;3M21;3M37;5M2;5M4,,31,0,17,14,8,23,-0.12411269910336044,0.5059147195872586,0.908414187977391,4666.97959251687,15845.0009541918,5122.24,58609.94
pearson,tp4,GTT,CD,posi,"1,1,6-Trimethyl-1,2-dihydronaphthalene",C13H16,173.13259,2.421,C-Peptide 2,31,31,34,3,3M21;3M24;3M25,3M21;3M24;3M25,,0,31,13,18,0,31,-0.12409946129249645,0.5059604500893586,0.908414187977391,24281.0950043943,5558634.83596978,102.01,1743.56
pearson,tp4,GTT,CD,posi,Pentoxyverine,C20H31NO3,334.24084,2.113,C-Peptide 2,27,27,34,7,3M1;3M6;3M26;3M27;3M28;3M29;3M30,3M1;3M6;3M26;3M27;3M28;3M29;3M30,,0,27,9,18,0,27,-0.13375656383594262,0.5059668084536366,0.908414187977391,3289.1480948970798,97487.5025450891,102.01,1743.56
pearson,pv,SAC,CD,posi,Guanosine,C10H13N5O5,284.09867,10.372,Secretin,28,28,43,15,3M11;3M16;3M27;3M31;3M33;3M34;3M37;3M38;3M39;3M40;5M2;5M7;5M8;5M9;5M10,3M11;3M16;3M27;3M31;3M33;3M37;3M38;3M39;3M40;5M2;5M7;5M8;5M9;5M10,3M34;3M40,28,0,19,9,9,19,-0.13113057864252978,0.5059714159952615,0.908414187977391,5607.69828053612,27124.962396599,6.73,65.6
pearson,tp4,GTT,CD,posi,indeloxazine,C14H17NO2,232.13316,2.704,Leptin,34,34,35,1,3M27,3M27,,0,34,15,19,0,34,-0.1180841822747349,0.5059725951452272,0.908414187977391,23056.8392700025,317503.7651918,324.41,7988.85
pearson,sys_sac,SAC,CD,nega,Quinic acid,C7H12O6,191.05752,12.705,Insulin,29,29,38,9,2M16;3M1;3M6;3M14;3M27;3M37;4M2;4M3;5M2,2M16;3M1;3M27;4M2;4M3,3M6;3M14;3M37;5M2,29,0,14,15,7,22,-0.1286512945934854,0.5059826194399337,0.908414187977391,459178.691129638,7824064.59459031,112.79,6851.38
pearson,sys_sac,SAC,CD,nega,Dihydroxyfumaric acid,C4H4O6,146.99349,21.502,C-Peptide 2,33,33,38,5,3M6;3M14;3M31;5M2;5M8,3M6;3M31;5M2;5M8,3M14;5M2,33,0,18,15,8,25,-0.11998465051088575,0.5059917858874561,0.908414187977391,251859.563412799,1501563.74247428,29.61,1415.11
pearson,tp4,GTT,CD,posi,Acrylamide,C3H5NO,72.04442,14.315,Resistin,32,32,35,3,3M21;3M30;3M31,3M31,3M21;3M30,0,32,14,18,0,32,0.12198547224987843,0.5059927370234176,0.908414187977391,137954.059515226,13150413.4422523,4345.62,23250.84
