correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,pv,SAC,CD,posi,N-(1H-benzo[d]imidazol-2-yl)guanidine,C8H9N5,176.09308,7.442,Secretin,25,25,43,18,2M23;2M26;3M1;3M6;3M11;3M13;3M15;3M28;3M31;3M34;3M37;3M38;3M40;4M4;5M3;5M6;5M7;5M9,2M23;2M26;3M1;3M6;3M11;3M13;3M15;3M28;3M31;3M34;3M37;3M38;4M4;5M3;5M6;5M7;5M9,3M34;3M40,25,0,17,8,9,16,0.45174590151881805,0.023393481414210146,0.4959942730380301,13182.8595045146,15280663.8813697,7.69,82.19
pearson,sys_sac,SAC,CD,posi,Guanidinosuccinic acid,C5H9N3O4,176.06661,14.604,Leptin,36,36,38,2,3M6;3M15,3M15,3M6,36,0,20,16,10,26,0.3770288240210939,0.0234075877033096,0.4959942730380301,8693.47784685408,192949.528033492,608.22,7640.21
pearson,tp4,GTT,CD,posi,"5-(5-(4-(4,5-dihydro-2-oxazolyl)phenoxy)pentyl)-3-methylisoxazole",C18H22N2O3,315.16871,3.252,Glucagon,26,26,31,5,3M10;3M25;3M26;3M31;3M33,3M10;3M25;3M26;3M31;3M33,,0,26,11,15,0,26,-0.44303394692573794,0.02340798060352378,0.4959942730380301,16837.7226822491,174362.29198198,17.67,161.53
pearson,tp4,GTT,CD,posi,Hydrogen [1-hydroxy-2-(trimethylammonio)ethyl]phosphonate,C5H14NO4P,184.0736,3.082,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.39364671553090635,0.023419562753712396,0.4959942730380301,3730517.80917076,159157242.043504,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,Estrane,C18H30,247.24205,2.492,Leptin,36,36,38,2,3M6;3M34,3M34,3M6,36,0,20,16,10,26,0.3769592217380044,0.023435250649463567,0.4959942730380301,19895.9109400575,107505.006375818,608.22,7640.21
pearson,sys_sac,SAC,CD,posi,1-Tetradecene,C14H28,214.25283,4.152,PP,8,8,11,3,3M4;3M6;5M2,5M2,3M4;3M6;5M2,8,0,2,6,1,7,-0.7764961374905642,0.023442541502353698,0.4959942730380301,44250.9712443604,135482.205624369,1.13,72.59
pearson,sys_sac,SAC,CD,nega,3-Hydroxybenzyl alcohol,C7H8O2,123.04516,3.571,Resistin,37,37,38,1,4M5,4M5,,37,0,20,17,9,28,0.37177075213840416,0.023471659285012873,0.4959942730380301,412320.510583117,3270750.31011935,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,"PG(18:0/20:4(5Z,8Z,11Z,14Z))",C44H79O10P,797.53505,2.099,PYY,33,33,38,5,2M16;2M17;3M1;3M6;3M38,2M16;2M17;3M1;3M6,3M38,33,0,17,16,10,23,-0.3934831589760875,0.023482369184475146,0.4959942730380301,4931.82072422029,61810.4235808848,29.88,352.53
pearson,pv,SAC,CD,posi,Acetyllycopsamine,C17H27NO6,342.19097,12.985,GLP-1,35,35,43,8,2M17;2M20;2M22;3M6;3M27;3M28;3M33;5M10,2M17;2M20;2M22;3M27;3M28;3M33;5M10,3M6,35,0,19,16,13,22,-0.38214416767625264,0.023485571971130548,0.4959942730380301,5214.45794636866,67401.4233080863,28.62,419.71
pearson,tp4,GTT,CD,posi,Stavudine,C10H12N2O4,207.07643,3.671,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,0.38766764947626586,0.02349264700928204,0.4959942730380301,27983.3630225127,1594921.04672396,102.01,1743.56
pearson,tp4,GTT,CD,posi,S-acetylcysteamine,C4H9NOS,102.03718,10.803,Amylin,33,33,35,2,3M5;3M6,3M5,3M5;3M6,0,33,14,19,0,33,0.3934347484913358,0.023500985641733217,0.4959942730380301,1036285.09774257,4349736.63269787,1.81,25.01
pearson,sys_sac,SAC,CD,posi,Triazolealanine,C5H8N4O2,139.06151,6.606,PYY,37,37,38,1,3M38,,3M38,37,0,21,16,10,27,-0.371675557435116,0.02351001891034024,0.4959942730380301,350357.422833915,22536091.1251782,29.88,352.53
pearson,tp4,GTT,CD,posi,Ceramide (d18:1/16:0),C34H67NO3,538.51899,2.464,GLP-1,31,31,35,4,3M3;3M6;3M23;3M30,3M30,3M3;3M6;3M23,0,31,12,19,0,31,0.4058041499727175,0.023511185750573035,0.4959942730380301,35869.5675276736,1460100.80726543,24.2,219.87
pearson,tp4,GTT,CD,nega,"15-Keto-13,14-dihydroprostaglandin A2",C20H30O4,333.2073,2.806,Amylin,30,30,34,4,3M3;3M5;3M6;3M17,,3M3;3M5;3M6;3M17,0,30,13,17,0,30,-0.4124482066547278,0.02351411783936988,0.4959942730380301,292174.546146657,1964102.8649102,1.81,22.9
pearson,tp4,GTT,CD,posi,Istamycin C1,C19H37N5O6,432.27999,4.049,Leptin,35,35,35,0,,,,0,35,16,19,0,35,0.3820390204567891,0.023527005282551503,0.4959942730380301,2120750.36255598,23262143.341187,324.41,7988.85
pearson,sys_sac,SAC,CD,posi,Arborinine,C16H15NO4,286.1071,10.16,PYY,37,37,38,1,3M38,,3M38,37,0,21,16,10,27,-0.37161120583037,0.02353597946667559,0.4959942730380301,147806.583550301,1048726.7412732,29.88,352.53
pearson,pv,SAC,CD,posi,"1,2-Didecanoyl-sn-glycero-3-phosphocholine",C28H56NO8P,548.37085,3.889,PYY,35,35,43,8,3M7;3M26;3M27;3M38;4M1;4M2;5M3;5M8,3M7;3M26;3M27;4M1;4M2;5M3;5M8,3M38,35,0,18,17,10,25,-0.3820052449913455,0.023540327346722744,0.4959942730380301,92528.8346673034,1458395.44398944,29.88,352.53
pearson,tp4,GTT,CD,nega,"Galactose-beta-1,4-xylose",C11H20O10,311.10147,14.458,GLP-1,27,27,34,7,3M1;3M3;3M6;3M11;3M19;3M23;3M35,3M11;3M19;3M35,3M1;3M3;3M6;3M23,0,27,12,15,0,27,-0.43445129801961335,0.023546778372152435,0.4959942730380301,8447.96334656706,262221.704762789,24.2,196.46
pearson,pv,SAC,CD,posi,2-Methyl-2-thiazoline,C4H7NS,102.03717,11.307,Leptin,38,38,43,5,3M6;3M7;3M31;4M1;5M1,3M7;3M31;4M1;5M1,3M6,38,0,21,17,12,26,-0.36668988499343014,0.023546954203289314,0.4959942730380301,349849.071822096,3711123.53483728,589.46,7640.21
pearson,pv,SAC,CD,posi,8-DEMETHYL MEIQX,C10H9N5,200.09286,14.76,Leptin,31,31,43,12,2M17;2M23;3M6;3M21;3M27;3M28;3M33;3M39;5M1;5M3;5M6;5M8,2M17;2M23;3M21;3M27;3M28;3M33;3M39;5M1;5M3;5M6;5M8,3M6,31,0,16,15,10,21,0.4056936435063633,0.023552693883764995,0.4959942730380301,5094.25501357045,349925.493564583,221.83,7640.21
pearson,tp4,GTT,CD,posi,Palmitoyl Serinol,C19H39NO3,371.3266,3.872,Insulin,29,29,36,7,3M3;3M20;3M26;3M30;3M36;3M37;3M39,3M3;3M20;3M37;3M39,3M26;3M30;3M36,0,29,13,16,0,29,-0.4193062937984072,0.02356179770451363,0.4959942730380301,62522.6347571637,723738.447043126,123.91,3214.38
pearson,sys_sac,SAC,CD,nega,6-Phosphonoglucono-D-lactone,C6H11O9P,257.00667,2.784,Resistin,36,36,38,2,2M16;2M23,2M16;2M23,,36,0,20,16,10,26,0.37664029477994915,0.023562352668056456,0.4959942730380301,74334.4649591299,139523.303338171,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,Methyl 2-[(methylsulfonyl)amino]benzoate,C9H11NO4S,228.03368,2.606,Resistin,36,36,38,2,2M16;2M23,2M16;2M23,,36,0,20,16,10,26,0.37664029477994904,0.023562352668056456,0.4959942730380301,44047.0720143281,82674.8802616966,5122.24,58609.94
pearson,sys_sac,SAC,CD,posi,Chloroacetyl chloride,C2H2Cl2O,144.98215,3.763,PYY,37,37,38,1,3M38,,3M38,37,0,21,16,10,27,0.37154144741962114,0.023564148084230838,0.4959942730380301,2773277.87004962,16488460.2495543,29.88,352.53
pearson,tp4,GTT,CD,posi,δ-guanidinovaleric acid,C6H13N3O2,160.10804,12.699,Amylin,24,24,35,11,3M5;3M6;3M19;3M20;3M23;3M24;3M27;3M31;3M32;3M38;3M39,3M19;3M20;3M23;3M24;3M27;3M31;3M32;3M38;3M39,3M5;3M6,0,24,11,13,0,24,0.4604305889987908,0.023567633904251702,0.4959942730380301,23465.1158173532,500109.984210386,1.81,25.01
pearson,tp4,GTT,CD,posi,"N,N-Bis(2-hydroxyethyl)dodecanamide",C16H33NO3,288.25288,7.813,Resistin,32,32,35,3,3M15;3M21;3M30,3M15,3M21;3M30,0,32,14,18,0,32,-0.39929999210017936,0.023573070664351305,0.4959942730380301,41508.6725461411,1578947.96913836,4345.62,23250.84
pearson,tp4,GTT,CD,nega,Cysteic acid,C3H7NO5S,167.99713,13.637,Leptin,34,34,34,0,,,,0,34,16,18,0,34,0.3874589192585459,0.023574008404906397,0.4959942730380301,20580.9492412968,334781.34731546,324.41,7988.85
pearson,tp4,GTT,CD,posi,6-methyltetrahydropterin,C7H11N5O,165.07686,3.898,Glucagon,31,31,31,0,,,,0,31,14,17,0,31,-0.40562875212754723,0.023577096247864894,0.4959942730380301,17506.108770375,3090878.41540296,17.67,161.53
pearson,sys_sac,SAC,CD,posi,NPC,C28H30N4O6,519.2249,2.598,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,0.7759765783005124,0.023596433826424654,0.4962571539673931,17745.0225084945,87729.940246355,1.13,72.59
pearson,tp4,GTT,CD,posi,Tryptophol,C10H11NO,184.07319,4.045,Glucagon,31,31,31,0,,,,0,31,14,17,0,31,-0.4055286382594474,0.02361478474644169,0.49642779458278313,2581701.62746112,114743760.298855,17.67,161.53
pearson,pv,SAC,CD,nega,Ribothymidine,C10H14N2O6,257.07922,13.735,Insulin,37,37,43,6,3M6;3M14;3M21;3M37;5M2;5M10,,3M6;3M14;3M21;3M37;5M2;5M10,37,0,21,16,12,25,-0.3714076962943371,0.023618235346658,0.49642779458278313,34244.2082472905,4250584.75020594,112.79,4792.38
pearson,pv,SAC,CD,posi,resmethrin,C22H26O3,377.15364,2.478,Leptin,41,41,43,2,3M6;3M31,3M31,3M6,41,0,24,17,14,27,0.3528295352218082,0.023656597240260348,0.49701143965753447,44770.1533246303,633888.45601292,221.83,7640.21
pearson,pv,SAC,CD,posi,Hydroquinone,C6H6O2,111.04372,2.997,Amylin,35,35,43,8,2M17;2M20;2M23;3M4;3M6;3M26;3M37;5M10,2M17;2M23;3M6,2M20;3M4;3M6;3M26;3M37;5M10,35,0,19,16,13,22,-0.3817032852845579,0.023659706919839343,0.49701143965753447,56862.9317918422,1067451.23153061,1.79,12.85
pearson,pv,SAC,CD,posi,phosphinic-acid,HO2P,128.95078,8.934,Insulin,29,29,43,14,2M23;2M26;2M31;3M1;3M6;3M14;3M16;3M18;3M21;3M33;3M37;5M2;5M7;5M10,2M23;2M26;2M31;3M1;3M6;3M16;3M18;3M33;5M7,3M6;3M14;3M21;3M37;5M2;5M10,29,0,19,10,11,18,-0.41899952853184425,0.02367439957925346,0.4970749939089847,3435.7247105702,617852.946492579,155.89,4792.38
pearson,pv,SAC,CD,posi,"(2S,4S)-4-Amino-2-hydroxy-2-methylpentanedioic acid",C6H11NO5,178.07098,12.776,C-Peptide 2,38,38,43,5,3M1;3M14;3M16;5M2;5M10,3M1;3M16,3M14;5M2;5M10,38,0,22,16,12,26,-0.36634896924350707,0.023686481135653484,0.4970749939089847,7536.66065285556,1094555.79909691,29.61,1415.11
pearson,tp4,GTT,CD,nega,"6,8-Pentacosanedione",C25H48O2,379.35816,2.127,Leptin,34,34,34,0,,,,0,34,16,18,0,34,-0.3871693390704791,0.023687269785714858,0.4970749939089847,24870.6830487955,170321.986242424,324.41,7988.85
pearson,tp4,GTT,CD,posi,Rilmenidine,C10H16N2O,181.13306,4.43,Insulin,28,28,36,8,3M1;3M16;3M21;3M26;3M27;3M30;3M36;3M38,3M1;3M16;3M21;3M27;3M38,3M26;3M30;3M36,0,28,11,17,0,28,0.4262946434427708,0.023693624262232215,0.4970749939089847,17904.7759853707,62926.8529941541,123.91,2921.26
pearson,pv,SAC,CD,posi,PALGLY,C18H35NO3,314.26866,2.755,Glucagon,38,38,43,5,3M14;3M15;3M37;4M3;5M10,,3M14;3M15;3M37;4M3;5M10,38,0,23,15,12,26,-0.36630560170932874,0.023704279341394987,0.4970749939089847,10727.7318660423,791049.258610032,44.03,596.46
pearson,pv,SAC,CD,posi,ISOCROMADURINE,C16H23NO5,310.16715,3.469,PP,10,10,13,3,3M4;3M6;5M3,5M3,3M4;3M6,10,0,4,6,3,7,-0.7017133920845409,0.023712661354222408,0.4970749939089847,43145.3374038067,163216.79954104,1.13,242.69
pearson,sys_sac,SAC,CD,posi,"2,5-Dimethylpyrazine",C6H8N2,109.07605,6.507,Leptin,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,0.3711616308770872,0.02371801012166643,0.4970749939089847,2770555.14744121,175258889.552317,608.22,7640.21
pearson,sys_sac,SAC,CD,posi,Amitriptyline,C20H23N,278.19007,5.561,Secretin,33,33,38,5,2M23;3M11;3M34;3M40;5M6,2M23;3M11;5M6,3M34;3M40,33,0,20,13,9,24,0.3928723929674439,0.02371813516528306,0.4970749939089847,22740.6771908464,131633.097710753,6.73,93.64
pearson,sys_sac,SAC,CD,nega,Inosine,C10H12N4O5,267.0733,9.004,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,0.38706392815232343,0.02372860978993455,0.4970749939089847,435663.466601764,64615151.7040048,112.79,6851.38
pearson,tp4,GTT,CD,posi,Nelarabine,C11H15N5O5,298.11437,8.713,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,0.39283853860362655,0.02373126039355374,0.4970749939089847,13531.5801085679,220386.081639137,1.81,25.01
pearson,sys_sac,SAC,CD,nega,"PG(18:2(9Z,12Z)/18:2(9Z,12Z))",C42H75O10P,769.50337,2.009,Resistin,36,36,38,2,2M16;3M1,2M16;3M1,,36,0,19,17,10,26,0.3761792161751355,0.023747115686099267,0.4972635056024528,27251.4925154178,338692.136325117,5122.24,58609.94
pearson,pv,SAC,CD,posi,"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",C47H82NO8P,820.58391,3.029,Insulin,33,33,43,10,2M31;3M6;3M14;3M16;3M21;3M34;3M37;3M40;5M2;5M10,2M31;3M16;3M34;3M37;3M40,3M6;3M14;3M21;3M37;5M2;5M10,33,0,21,12,12,21,0.39277544032697226,0.023755739373443534,0.49730052271056285,1030417.66960217,6826698.0356681,112.79,4792.38
pearson,sys_sac,SAC,CD,posi,Cer(d18:1/22:1(13Z)),C40H77NO3,620.5969,2.433,Insulin,28,28,38,10,3M6;3M14;3M21;3M28;3M37;5M2;5M6;5M7;5M8;5M9,3M21;3M28;5M6;5M7;5M8;5M9,3M6;3M14;3M37;5M2,28,0,13,15,5,23,0.4260659035545444,0.023776799233243728,0.4973177217744054,27090.5770949889,165183.860138382,155.89,4792.38
pearson,tp4,GTT,CD,nega,N-alpha-Acetyl-L-citrulline,C8H15N3O4,216.09902,12.452,Leptin,33,33,34,1,3M31,3M31,,0,33,16,17,0,33,-0.39269543996760237,0.023786805439493207,0.4973177217744054,5311.72296592924,207951.293206146,324.41,7988.85
pearson,pv,SAC,CD,nega,Ethylmalonic acid,C5H8O4,131.0363,12.505,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,0.6710583347034054,0.023788100315952177,0.4973177217744054,12123774.0922273,30919231.0209349,1.13,242.69
pearson,tp4,GTT,CD,posi,8-hydroxy-guanosine,C10H13N5O6,338.05029,4.898,Leptin,35,35,35,0,,,,0,35,16,19,0,35,-0.3813794705516604,0.023788282873033747,0.4973177217744054,18961643.611535,89973968.6264437,324.41,7988.85
pearson,tp4,GTT,CD,nega,"alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde",C17H16O8,347.07452,20.397,Insulin,32,32,35,3,3M26;3M30;3M36,3M26,3M26;3M30;3M36,0,32,14,18,0,32,0.3987304649801043,0.02379084171386879,0.4973177217744054,45085.4675595841,488034.496647397,123.91,3214.38
pearson,tp4,GTT,CD,posi,cuscohygrine,C13H24N2O,225.19599,8.001,Resistin,33,33,35,2,3M21;3M30,,3M21;3M30,0,33,14,19,0,33,-0.3926112140772242,0.023819548562250534,0.49771319450843,827750.668381959,5045731.81352236,4345.62,23250.84
pearson,tp4,GTT,CD,nega,cortisol 21-acetate,C23H32O6,403.21271,2.739,GLP-1,29,29,34,5,3M1;3M3;3M6;3M15;3M23,3M15,3M1;3M3;3M6;3M23,0,29,12,17,0,29,0.418595204096228,0.02382348366787897,0.49771319450843,5172.89617774427,29546.1774908103,24.2,196.46
pearson,pv,SAC,CD,posi,"N-{4-[(4R)-4-methyl-6-oxo-1,4,5,6-tetrahydropyridazin-3-yl]phenyl}acetamide",C13H15N3O2,246.12383,9.048,Insulin,30,30,43,13,3M6;3M14;3M21;3M27;3M31;3M33;3M37;4M1;4M2;4M3;5M1;5M2;5M10,3M27;3M31;3M33;4M1;4M2;4M3;5M1,3M6;3M14;3M21;3M37;5M2;5M10,30,0,16,14,8,22,-0.4115983038616577,0.02383081131190507,0.4977156481659026,4402.02095195725,49805.3882108162,112.79,4792.38
pearson,tp4,GTT,CD,posi,NP-004713,C15H24O2,219.17442,2.42,Leptin,31,31,35,4,3M17;3M22;3M27;3M30,3M17;3M22;3M27;3M30,,0,31,13,18,0,31,0.4049401559758286,0.023837324386902305,0.4977156481659026,596850.618837403,4054977.22953017,324.41,7988.85
pearson,sys_sac,SAC,CD,nega,DG(18:2n6/0:0/18:3n3),C40H68O5,627.49973,2.228,Secretin,31,31,38,7,3M21;3M34;3M40;5M6;5M7;5M8;5M9,3M21;5M6;5M7;5M8;5M9,3M34;3M40,31,0,16,15,6,25,0.4048989545120109,0.023852969361978178,0.49789898867351057,675509.427129665,8532018.2035725,6.73,93.64
pearson,pv,SAC,CD,nega,D-Galactose,C6H12O6,179.05749,14.292,PYY,41,41,43,2,3M38;5M10,5M10,3M38,41,0,24,17,13,28,0.35231229924584395,0.023876330034149188,0.49823431064226925,1175698.84572635,16111553.9769424,29.88,352.53
pearson,sys_sac,SAC,CD,posi,Phenylethyl alcohol,C8H10O,123.07976,4.372,Insulin,32,32,38,6,3M6;3M14;3M31;3M37;5M2;5M3,3M31;5M3,3M6;3M14;3M37;5M2,32,0,18,14,8,24,0.398466289724677,0.023892415386581926,0.49823431064226925,21294.7454858908,4657339.34997926,112.79,6851.38
pearson,sys_sac,SAC,CD,posi,Adenophostin B,C18H28N5O19P3,712.06703,4.927,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,0.7749660609631699,0.023897537729651204,0.49823431064226925,1482867.34739636,5402425.47385268,1.13,72.59
pearson,pv,SAC,CD,nega,Gluconic acid,C6H12O7,195.05231,14.493,C-Peptide 2,37,37,43,6,2M16;3M4;3M14;3M18;5M2;5M10,2M16;3M4;3M18,3M14;5M2;5M10,37,0,21,16,12,25,-0.3707069535192968,0.023903292892568703,0.49823431064226925,80326.7426274342,14184484.9444414,29.61,1415.11
pearson,tp4,GTT,CD,nega,Isoniazid alpha-ketoglutaric acid,C11H11N3O5,264.06303,18.026,Resistin,32,32,34,2,3M30;3M34,3M30;3M34,3M30,0,32,15,17,0,32,0.3984378340866705,0.023903377647445365,0.49823431064226925,30475.1049263486,99276.361223024,4345.62,24285.62
pearson,sys_sac,SAC,CD,nega,Ascorbic acid 2-sulfate,C6H8O9S,254.98177,3.19,PYY,36,36,38,2,3M15;3M38,3M15,3M38,36,0,21,15,10,26,0.3757537945000232,0.023918653132208326,0.4983122893637279,1344229.25912699,13809987.7299214,29.88,352.53
pearson,tp4,GTT,CD,posi,1-Methoxypyrene,C17H12O,233.09591,2.428,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.3923386035216031,0.023925781735402635,0.4983122893637279,31970.6725748524,393024.256198741,123.91,3214.38
pearson,tp4,GTT,CD,posi,Vigabatrin,C6H11NO2,130.08613,18.426,C-Peptide 2,29,29,34,5,3M1;3M16;3M18;3M26;3M35,3M1;3M16;3M18;3M26;3M35,,0,29,14,15,0,29,-0.4183137140435619,0.023927728353560496,0.4983122893637279,601500.307405571,11538391.1515778,102.01,1743.56
pearson,pv,SAC,CD,nega,"2',4'-Dihydroxyacetophenone",C8H8O3,151.04004,3.573,Glucagon,38,38,43,5,3M14;3M15;3M37;4M3;5M10,,3M14;3M15;3M37;4M3;5M10,38,0,23,15,12,26,0.3657442383923877,0.023935669262099588,0.49833458828807575,374623.227033336,2356477.46992351,44.03,596.46
pearson,sys_sac,SAC,CD,posi,vinyl sulfide,C4H6S,104.0528,10.816,C-Peptide 2,35,35,38,3,3M14;3M21;5M2,3M21,3M14;5M2,35,0,19,16,9,26,-0.3809430399608029,0.023962488545777656,0.4987354173973711,871102.607577117,3522555.61521277,29.61,1415.11
pearson,sys_sac,SAC,CD,posi,HO-dPEG6-OH,C12H26O7,283.17489,4.959,Secretin,35,35,38,3,3M14;3M34;3M40,3M14,3M34;3M40,35,0,21,14,10,25,0.380927393625709,0.023968753469922437,0.4987354173973711,49869.8430560528,778452.31234434806,6.73,93.64
pearson,pv,SAC,CD,posi,Deferoxamine,C25H48N6O8,561.35637,3.103,GLP-1,32,32,43,11,3M6;3M11;3M14;3M17;3M21;3M33;3M34;3M37;3M38;5M2;5M10,3M6;3M11;3M14;3M17;3M21;3M33;3M34;3M37;3M38;5M2;5M10,3M6,32,0,21,11,12,20,0.3982507613172679,0.023975548699468305,0.4987354173973711,5621.21210270415,41025.5613319137,28.62,419.71
pearson,tp4,GTT,CD,posi,2-Monolinolein,C21H38O4,355.28395,2.306,Insulin,26,26,36,10,3M10;3M11;3M14;3M16;3M26;3M29;3M30;3M36;3M38;3M40,3M10;3M11;3M14;3M16;3M29;3M38;3M40,3M26;3M30;3M36,0,26,12,14,0,26,-0.4413883935126547,0.023989180585693992,0.49886972199286783,14468.8031579716,320229.642706392,123.91,3214.38
pearson,pv,SAC,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,Secretin,39,39,43,4,3M34;3M40;5M7;5M10,5M7;5M10,3M34;3M40,39,0,23,16,12,27,-0.3609047779074354,0.023995760174714845,0.49886972199286783,29417.0245225643,666436.18752698,6.73,93.64
pearson,pv,SAC,CD,posi,sulfadimidine,C12H14N4O2S,279.09262,8.802,Leptin,41,41,43,2,3M6;5M1,5M1,3M6,41,0,23,18,13,28,-0.35197443944272333,0.024020776240655232,0.49890619002935954,284463.659904659,1942548.73372591,221.83,7640.21
pearson,tp4,GTT,CD,posi,asn-val,C9H17N3O4,232.13027,7.122,Leptin,33,33,35,2,3M14;3M17,3M14;3M17,,0,33,16,17,0,33,0.39209062128571576,0.024022756397150465,0.49890619002935954,58322.6589855242,5110980.76101348,324.41,7988.85
pearson,pv,SAC,CD,posi,L-Arginine,C6H14N4O2,175.119,18.217,Amylin,37,37,43,6,2M20;3M4;3M6;3M26;3M37;5M10,,2M20;3M4;3M6;3M26;3M37;5M10,37,0,20,17,13,24,-0.3704127647569558,0.024023814255599484,0.49890619002935954,434839.476056281,111380965.37739,1.79,12.85
pearson,pv,SAC,CD,nega,1-Butanethiol,C4H10S,89.04375,13.979,Insulin,30,30,43,13,2M16;2M17;2M20;2M22;2M23;2M26;2M31;3M6;3M14;3M21;3M37;5M2;5M10,2M16;2M17;2M20;2M22;2M23;2M26;2M31,3M6;3M14;3M21;3M37;5M2;5M10,30,0,18,12,12,18,-0.41108166160266535,0.024025026494051957,0.49890619002935954,4626.96604167938,28127.8986432816,112.79,4792.38
pearson,tp4,GTT,CD,nega,"2',4'-Dihydroxyacetophenone",C8H8O3,151.04004,3.573,Insulin,32,32,35,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,32,14,18,0,32,-0.3980604960232854,0.02404913516768535,0.4991463803466191,431439.416352933,1651749.18693472,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,agmatine,C5H14N4,169.08593,3.818,GLP-1,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.37034186981289635,0.024052933250128524,0.4991463803466191,11520.2995907464,69682.1276220362,28.62,419.71
pearson,tp4,GTT,CD,posi,astromicin,C17H35N5O6,388.25375,3.982,Resistin,32,32,35,3,3M21;3M26;3M30,3M26,3M21;3M30,0,32,13,19,0,32,0.3980190661912711,0.024065183056462065,0.4991463803466191,105542.631376722,21243080.8594624,4345.62,23250.84
pearson,pv,SAC,CD,posi,azatyrosine,C8H10N2O3,205.05923,12.807,GLP-1,36,36,43,7,2M16;2M17;2M20;2M22;2M26;2M31;3M6,2M16;2M17;2M20;2M22;2M26;2M31,3M6,36,0,21,15,14,22,-0.3753464081862146,0.02408387887578125,0.4991463803466191,44646.7886931037,1112388.57863259,28.62,467.7
pearson,sys_sac,SAC,CD,posi,Butyryl-L-homoserine lactone,C8H13NO3,172.09681,7.003,Leptin,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.3702638567226821,0.024085009721090195,0.4991463803466191,169737.211241395,6591949.03526219,608.22,7640.21
pearson,tp4,GTT,CD,nega,o-succinyl-homoserine,C8H13NO6,218.06834,15.134,PYY,32,32,33,1,3M6,,3M6,0,32,15,17,0,32,-0.39795841280938726,0.024088693092734106,0.4991463803466191,1353425.40557575,38591507.5731972,1.63,80.39
pearson,sys_sac,SAC,CD,posi,Isoflupredone acetate,C23H29FO6,421.19913,8.464,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,-0.7743186889779452,0.02409168063940801,0.4991463803466191,98473.7299289369,2411890.78975544,1.13,72.59
pearson,pv,SAC,CD,posi,Lysyltyrosine,C15H23N3O4,310.1774,3.974,GIP,39,39,42,3,3M7;3M33;3M38,3M33,3M7;3M38,39,0,24,15,14,25,0.3606613233074292,0.024098013054331093,0.4991463803466191,5604.49293853294,137704.36050125,49,1817.17
pearson,tp4,GTT,CD,posi,Benzyl formate,C8H8O2,137.05946,3.524,Insulin,32,32,36,4,3M16;3M26;3M30;3M36,3M16,3M26;3M30;3M36,0,32,14,18,0,32,0.39793306145821294,0.024098525200918996,0.4991463803466191,22877.3167270357,156834.483195557,123.91,3214.38
pearson,pv,SAC,CD,posi,Amphetamine,C9H13N,119.08542,2.485,Resistin,32,32,43,11,2M20;2M23;2M26;3M1;3M6;3M11;3M13;3M15;4M3;5M3;5M4,2M20;2M23;2M26;3M1;3M6;3M11;3M13;3M15;4M3;5M3;5M4,,32,0,19,13,11,21,0.39789372094203584,0.024113789313487555,0.499319960503321,29863.6932906775,37353763.7728068,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Deisopropylhydroxyatrazine,C5H9N5O,139.06148,12.775,Secretin,32,32,35,3,3M6;3M32;3M39,3M32;3M39,3M6,0,32,15,17,0,32,-0.39785514022087615,0.024128766347519582,0.4993466386318328,186813.067925371,2355227.59876596,2.01,26.26
