"direction","overlap_group","gene.id"
"Downregulated","Young CD vs old CD only","Ect2"
"Downregulated","Young CD vs old CD only","Ect2l"
"Downregulated","Young CD vs old CD only","Eda2r"
"Downregulated","Young CD vs old CD only","Edem1"
"Downregulated","Young CD vs old CD only","Ednrb"
"Downregulated","Young CD vs old CD only","Eea1"
"Downregulated","Young CD vs old CD only","Eef1a1"
"Downregulated","Young CD vs old CD only","Eef1b2"
"Downregulated","Young CD vs old CD only","Eef1e1"
"Downregulated","Young CD vs old CD only","Efemp1"
"Downregulated","Young CD vs old CD only","Efhd2"
"Downregulated","Young CD vs old CD only","Egf"
"Downregulated","Young CD vs old CD only","Egfr"
"Downregulated","Young CD vs old CD only","Ehd1"
"Downregulated","Young CD vs old CD only","Ehd3"
"Downregulated","Young CD vs old CD only","Ehf"
"Downregulated","Young CD vs old CD only","Eif1a"
"Downregulated","Young CD vs old CD only","Eif2a"
"Downregulated","Young CD vs old CD only","Eif2s1"
"Downregulated","Young CD vs old CD only","Eif2s3x"
"Downregulated","Young CD vs old CD only","Eif3c"
"Downregulated","Young CD vs old CD only","Eif3e"
"Downregulated","Young CD vs old CD only","Eif3g"
"Downregulated","Young CD vs old CD only","Eif3k"
"Downregulated","Young CD vs old CD only","Eif3l"
"Downregulated","Young CD vs old CD only","Eif3m"
"Downregulated","Young CD vs old CD only","Eif4a1"
"Downregulated","Young CD vs old CD only","Eif4a2"
"Downregulated","Young CD vs old CD only","Eif5a2"
"Downregulated","Young CD vs old CD only","Eif6"
"Downregulated","Young CD vs old CD only","Elf1"
"Downregulated","Young CD vs old CD only","Elf3"
"Downregulated","Young CD vs old CD only","Ell2"
"Downregulated","Young CD vs old CD only","Elovl2"
"Downregulated","Young CD vs old CD only","Emb"
"Downregulated","Young CD vs old CD only","Emc2"
"Downregulated","Young CD vs old CD only","Emc3"
"Downregulated","Young CD vs old CD only","Emc7"
"Downregulated","Young CD vs old CD only","Emd"
"Downregulated","Young CD vs old CD only","Emp1"
"Downregulated","Young CD vs old CD only","Emr1"
"Downregulated","Young CD vs old CD only","Emr4"
"Downregulated","Young CD vs old CD only","Endod1"
"Downregulated","Young CD vs old CD only","Enox2"
"Downregulated","Young CD vs old CD only","Enpp6"
"Downregulated","Young CD vs old CD only","Entpd1"
"Downregulated","Young CD vs old CD only","Eny2"
"Downregulated","Young CD vs old CD only","Epcam"
"Downregulated","Young CD vs old CD only","Epha1"
"Downregulated","Young CD vs old CD only","Ephb2"
"Downregulated","Young CD vs old CD only","Eps8"
"Downregulated","Young CD vs old CD only","Eps8l2"
"Downregulated","Young CD vs old CD only","Epsti1"
"Downregulated","Young CD vs old CD only","Erap1"
"Downregulated","Young CD vs old CD only","Erbb2ip"
"Downregulated","Young CD vs old CD only","Erlin1"
"Downregulated","Young CD vs old CD only","Ero1lb"
"Downregulated","Young CD vs old CD only","Errfi1"
"Downregulated","Young CD vs old CD only","Esd"
"Downregulated","Young CD vs old CD only","Esrp1"
"Downregulated","Young CD vs old CD only","Etf1"
"Downregulated","Young CD vs old CD only","Etnk2"
"Downregulated","Young CD vs old CD only","Eva1a"
"Downregulated","Young CD vs old CD only","Evi2b"
"Downregulated","Young CD vs old CD only","Evi5"
"Downregulated","Young CD vs old CD only","Exoc6"
"Downregulated","Young CD vs old CD only","Exosc9"
"Downregulated","Young CD vs old CD only","Exph5"
"Downregulated","Young CD vs old CD only","Eya2"
"Downregulated","Young CD vs old CD only","Ezr"
"Downregulated","Young CD vs old CD only","F12"
"Downregulated","Young CD vs old CD only","F13b"
"Downregulated","Young CD vs old CD only","F2"
"Downregulated","Young CD vs old CD only","F2rl1"
"Downregulated","Young CD vs old CD only","F3"
"Downregulated","Young CD vs old CD only","F5"
"Downregulated","Young CD vs old CD only","F630028O10Rik"
"Downregulated","Young CD vs old CD only","F7"
"Downregulated","Young CD vs old CD only","F8"
"Downregulated","Young CD vs old CD only","F830016B08Rik"
"Downregulated","Young CD vs old CD only","F9"
"Downregulated","Young CD vs old CD only","Faah"
"Downregulated","Young CD vs old CD only","Fabp1"
"Downregulated","Young CD vs old CD only","Fabp2"
"Downregulated","Young CD vs old CD only","Fads1"
"Downregulated","Young CD vs old CD only","Fads2"
"Downregulated","Young CD vs old CD only","Fads3"
"Downregulated","Young CD vs old CD only","Fah"
"Downregulated","Young CD vs old CD only","Faim3"
"Downregulated","Young CD vs old CD only","Fam107a"
"Downregulated","Young CD vs old CD only","Fam107b"
"Downregulated","Young CD vs old CD only","Fam110c"
"Downregulated","Young CD vs old CD only","Fam111a"
"Downregulated","Young CD vs old CD only","Fam117b"
"Downregulated","Young CD vs old CD only","Fam129a"
"Downregulated","Young CD vs old CD only","Fam129b"
"Downregulated","Young CD vs old CD only","Fam134b"
"Downregulated","Young CD vs old CD only","Fam136a"
"Downregulated","Young CD vs old CD only","Fam162a"
"Downregulated","Young CD vs old CD only","Fam174b"
"Downregulated","Young CD vs old CD only","Fam175b"
"Downregulated","Young CD vs old CD only","Fam196b"
"Downregulated","Young CD vs old CD only","Fam208b"
"Downregulated","Young CD vs old CD only","Fam214a"
"Downregulated","Young CD vs old CD only","Fam45a"
"Downregulated","Young CD vs old CD only","Fam46c"
"Downregulated","Young CD vs old CD only","Fam57a"
"Downregulated","Young CD vs old CD only","Fam58b"
"Downregulated","Young CD vs old CD only","Fam83g"
"Downregulated","Young CD vs old CD only","Fam84a"
"Downregulated","Young CD vs old CD only","Fam96a"
"Downregulated","Young CD vs old CD only","Fancd2"
"Downregulated","Young CD vs old CD only","Far1"
"Downregulated","Young CD vs old CD only","Farsb"
"Downregulated","Young CD vs old CD only","Fas"
"Downregulated","Young CD vs old CD only","Fastkd2"
"Downregulated","Young CD vs old CD only","Fat2"
"Downregulated","Young CD vs old CD only","Fau"
"Downregulated","Young CD vs old CD only","Fbln5"
"Downregulated","Young CD vs old CD only","Fbp1"
"Downregulated","Young CD vs old CD only","Fbp2"
"Downregulated","Young CD vs old CD only","Fbxl4"
"Downregulated","Young CD vs old CD only","Fbxo30"
"Downregulated","Young CD vs old CD only","Fbxo6"
"Downregulated","Young CD vs old CD only","Fbxo8"
"Downregulated","Young CD vs old CD only","Fcer1a"
"Downregulated","Young CD vs old CD only","Fcer1g"
"Downregulated","Young CD vs old CD only","Fcf1"
"Downregulated","Young CD vs old CD only","Fcgr2b"
"Downregulated","Young CD vs old CD only","Fcgr3"
"Downregulated","Young CD vs old CD only","Fcgr4"
"Downregulated","Young CD vs old CD only","Fcrla"
"Downregulated","Young CD vs old CD only","Fer"
"Downregulated","Young CD vs old CD only","Fetub"
"Downregulated","Young CD vs old CD only","Fez1"
"Downregulated","Young CD vs old CD only","Fga"
"Downregulated","Young CD vs old CD only","Fgb"
"Downregulated","Young CD vs old CD only","Fgd3"
"Downregulated","Young CD vs old CD only","Fgd4"
"Downregulated","Young CD vs old CD only","Fgfr2"
"Downregulated","Young CD vs old CD only","Fgfr3"
"Downregulated","Young CD vs old CD only","Fgg"
"Downregulated","Young CD vs old CD only","Fggy"
"Downregulated","Young CD vs old CD only","Fgl1"
"Downregulated","Young CD vs old CD only","Fgr"
"Downregulated","Young CD vs old CD only","Fhl1"
"Downregulated","Young CD vs old CD only","Fhl2"
"Downregulated","Young CD vs old CD only","Fhl4"
"Downregulated","Young CD vs old CD only","Figf"
"Downregulated","Young CD vs old CD only","Fis1"
"Downregulated","Young CD vs old CD only","Fkbp3"
"Downregulated","Young CD vs old CD only","Flna"
"Downregulated","Young CD vs old CD only","Flnb"
"Downregulated","Young CD vs old CD only","Flt3"
"Downregulated","Young CD vs old CD only","Fmn1"
"Downregulated","Young CD vs old CD only","Fmr1"
"Downregulated","Young CD vs old CD only","Fnip1"
"Downregulated","Young CD vs old CD only","Fopnl"
"Downregulated","Young CD vs old CD only","Fosb"
"Downregulated","Young CD vs old CD only","Foxo1"
"Downregulated","Young CD vs old CD only","Foxp3"
"Downregulated","Young CD vs old CD only","Fpgt"
"Downregulated","Young CD vs old CD only","Frrs1"
"Downregulated","Young CD vs old CD only","Fstl3"
"Downregulated","Young CD vs old CD only","Ftcd"
"Downregulated","Young CD vs old CD only","Ftl1"
"Downregulated","Young CD vs old CD only","Fxr1"
"Downregulated","Young CD vs old CD only","Fxyd5"
"Downregulated","Young CD vs old CD only","Fyb"
"Downregulated","Young CD vs old CD only","G6pc"
"Downregulated","Young CD vs old CD only","Gab2"
"Downregulated","Young CD vs old CD only","Gabarap"
"Downregulated","Young CD vs old CD only","Gabarapl1"
"Downregulated","Young CD vs old CD only","Gabra3"
"Downregulated","Young CD vs old CD only","Gabrr1"
"Downregulated","Young CD vs old CD only","Gabrr2"
"Downregulated","Young CD vs old CD only","Gadd45a"
"Downregulated","Young CD vs old CD only","Galns"
"Downregulated","Young CD vs old CD only","Galnt12"
"Downregulated","Young CD vs old CD only","Galnt4"
"Downregulated","Young CD vs old CD only","Galnt6"
"Downregulated","Young CD vs old CD only","Gas2l3"
"Downregulated","Young CD vs old CD only","Gas5"
"Downregulated","Young CD vs old CD only","Gbe1"
"Downregulated","Young CD vs old CD only","Gca"
"Downregulated","Young CD vs old CD only","Gcc2"
"Downregulated","Young CD vs old CD only","Gch1"
"Downregulated","Young CD vs old CD only","Gck"
"Downregulated","Young CD vs old CD only","Gckr"
"Downregulated","Young CD vs old CD only","Gcnt2"
"Downregulated","Young CD vs old CD only","Gda"
"Downregulated","Young CD vs old CD only","Gdf10"
"Downregulated","Young CD vs old CD only","Gdf5"
"Downregulated","Young CD vs old CD only","Gdi2"
"Downregulated","Young CD vs old CD only","Gdnf"
"Downregulated","Young CD vs old CD only","Gfer"
"Downregulated","Young CD vs old CD only","Ggh"
"Downregulated","Young CD vs old CD only","Ggt6"
"Downregulated","Young CD vs old CD only","Gimap3"
"Downregulated","Young CD vs old CD only","Gimap6"
"Downregulated","Young CD vs old CD only","Gipc2"
"Downregulated","Young CD vs old CD only","Gjb1"
"Downregulated","Young CD vs old CD only","Gjb2"
"Downregulated","Young CD vs old CD only","Gla"
"Downregulated","Young CD vs old CD only","Gldc"
"Downregulated","Young CD vs old CD only","Gldn"
"Downregulated","Young CD vs old CD only","Glipr1"
"Downregulated","Young CD vs old CD only","Glod4"
"Downregulated","Young CD vs old CD only","Glrx3"
"Downregulated","Young CD vs old CD only","Gls2"
"Downregulated","Young CD vs old CD only","Gm10123"
"Downregulated","Young CD vs old CD only","Gm10182"
"Downregulated","Young CD vs old CD only","Gm10221"
"Downregulated","Young CD vs old CD only","Gm10222"
"Downregulated","Young CD vs old CD only","Gm10335"
"Downregulated","Young CD vs old CD only","Gm10451"
"Downregulated","Young CD vs old CD only","Gm10638"
"Downregulated","Young CD vs old CD only","Gm10647"
"Downregulated","Young CD vs old CD only","Gm11756"
"Downregulated","Young CD vs old CD only","Gm11967"
"Downregulated","Young CD vs old CD only","Gm12514"
"Downregulated","Young CD vs old CD only","Gm13139"
"Downregulated","Young CD vs old CD only","Gm13157"
"Downregulated","Young CD vs old CD only","Gm13212"
"Downregulated","Young CD vs old CD only","Gm13251"
"Downregulated","Young CD vs old CD only","Gm13496"
"Downregulated","Young CD vs old CD only","Gm13889"
"Downregulated","Young CD vs old CD only","Gm14029"
"Downregulated","Young CD vs old CD only","Gm14295"
"Downregulated","Young CD vs old CD only","Gm14306"
"Downregulated","Young CD vs old CD only","Gm14327"
"Downregulated","Young CD vs old CD only","Gm14391"
"Downregulated","Young CD vs old CD only","Gm14446"
"Downregulated","Young CD vs old CD only","Gm15446"
"Downregulated","Young CD vs old CD only","Gm15500"
"Downregulated","Young CD vs old CD only","Gm15501"
"Downregulated","Young CD vs old CD only","Gm15674"
"Downregulated","Young CD vs old CD only","Gm15943"
"Downregulated","Young CD vs old CD only","Gm16118"
"Downregulated","Young CD vs old CD only","Gm16299"
"Downregulated","Young CD vs old CD only","Gm166"
"Downregulated","Young CD vs old CD only","Gm17484"
"Downregulated","Young CD vs old CD only","Gm17501"
"Downregulated","Young CD vs old CD only","Gm17767"
"Downregulated","Young CD vs old CD only","Gm1966"
"Downregulated","Young CD vs old CD only","Gm1976"
"Downregulated","Young CD vs old CD only","Gm2000"
"Downregulated","Young CD vs old CD only","Gm21188"
"Downregulated","Young CD vs old CD only","Gm21857"
"Downregulated","Young CD vs old CD only","Gm21975"
"Downregulated","Young CD vs old CD only","Gm22009"
"Downregulated","Young CD vs old CD only","Gm28187"
"Downregulated","Young CD vs old CD only","Gm28653"
"Downregulated","Young CD vs old CD only","Gm29216"
"Downregulated","Young CD vs old CD only","Gm29506"
"Downregulated","Young CD vs old CD only","Gm4788"
"Downregulated","Young CD vs old CD only","Gm4944"
"Downregulated","Young CD vs old CD only","Gm4951"
"Downregulated","Young CD vs old CD only","Gm4952"
"Downregulated","Young CD vs old CD only","Gm5091"
"Downregulated","Young CD vs old CD only","Gm5532"
"Downregulated","Young CD vs old CD only","Gm561"
"Downregulated","Young CD vs old CD only","Gm5641"
"Downregulated","Young CD vs old CD only","Gm6086"
"Downregulated","Young CD vs old CD only","Gm6377"
"Downregulated","Young CD vs old CD only","Gm6563"
"Downregulated","Young CD vs old CD only","Gm7221"
"Downregulated","Young CD vs old CD only","Gm7325"
"Downregulated","Young CD vs old CD only","Gm7332"
"Downregulated","Young CD vs old CD only","Gm7609"
"Downregulated","Young CD vs old CD only","Gm7694"
"Downregulated","Young CD vs old CD only","Gm7964"
"Downregulated","Young CD vs old CD only","Gm7967"
"Downregulated","Young CD vs old CD only","Gm830"
"Downregulated","Young CD vs old CD only","Gm8424"
"Downregulated","Young CD vs old CD only","Gm8923"
"Downregulated","Young CD vs old CD only","Gm8995"
"Downregulated","Young CD vs old CD only","Gm9797"
"Downregulated","Young CD vs old CD only","Gmds"
"Downregulated","Young CD vs old CD only","Gmfb"
"Downregulated","Young CD vs old CD only","Gmfg"
"Downregulated","Young CD vs old CD only","Gna13"
"Downregulated","Young CD vs old CD only","Gnai1"
"Downregulated","Young CD vs old CD only","Gnai3"
"Downregulated","Young CD vs old CD only","Gnb2l1"
"Downregulated","Young CD vs old CD only","Gng2"
"Downregulated","Young CD vs old CD only","Gngt2"
"Downregulated","Young CD vs old CD only","Gnmt"
"Downregulated","Young CD vs old CD only","Golm1"
"Downregulated","Young CD vs old CD only","Golph3l"
"Downregulated","Young CD vs old CD only","Gorab"
"Downregulated","Young CD vs old CD only","Gpa33"
"Downregulated","Young CD vs old CD only","Gpalpp1"
"Downregulated","Young CD vs old CD only","Gpihbp1"
"Downregulated","Young CD vs old CD only","Gpkow"
"Downregulated","Young CD vs old CD only","Gpld1"
"Downregulated","Young CD vs old CD only","Gpm6b"
"Downregulated","Young CD vs old CD only","Gpnmb"
"Downregulated","Young CD vs old CD only","Gpr126"
"Downregulated","Young CD vs old CD only","Gpr128"
"Downregulated","Young CD vs old CD only","Gpr132"
"Downregulated","Young CD vs old CD only","Gpr176"
"Downregulated","Young CD vs old CD only","Gpr35"
"Downregulated","Young CD vs old CD only","Gpr56"
"Downregulated","Young CD vs old CD only","Gpr65"
"Downregulated","Young CD vs old CD only","Gprc5a"
"Downregulated","Young CD vs old CD only","Gprc5b"
"Downregulated","Young CD vs old CD only","Gpx1"
"Downregulated","Young CD vs old CD only","Gpx4"
"Downregulated","Young CD vs old CD only","Grap2"
"Downregulated","Young CD vs old CD only","Grb14"
"Downregulated","Young CD vs old CD only","Grpel1"
"Downregulated","Young CD vs old CD only","Grpel2"
"Downregulated","Young CD vs old CD only","Gsdmc2"
"Downregulated","Young CD vs old CD only","Gsdmc4"
"Downregulated","Young CD vs old CD only","Gstm6"
"Downregulated","Young CD vs old CD only","Gstt1"
"Downregulated","Young CD vs old CD only","Gtf2b"
"Downregulated","Young CD vs old CD only","Gtf2f1"
"Downregulated","Young CD vs old CD only","Gtf2f2"
"Downregulated","Young CD vs old CD only","Gtf3c3"
"Downregulated","Young CD vs old CD only","Gtf3c6"
"Downregulated","Young CD vs old CD only","Gtpbp4"
"Downregulated","Young CD vs old CD only","Guca2a"
"Downregulated","Young CD vs old CD only","Gucy2c"
"Downregulated","Young CD vs old CD only","Guk1"
"Downregulated","Young CD vs old CD only","Gusb"
"Downregulated","Young CD vs old CD only","H2-Aa"
"Downregulated","Young CD vs old CD only","H2-Ab1"
"Downregulated","Young CD vs old CD only","H2-DMb2"
"Downregulated","Young CD vs old CD only","H2-Eb1"
"Downregulated","Young CD vs old CD only","H2-M9"
"Downregulated","Young CD vs old CD only","H2-Ob"
"Downregulated","Young CD vs old CD only","H2-T22"
"Downregulated","Young CD vs old CD only","H2afj"
"Downregulated","Young CD vs old CD only","H2afz"
"Downregulated","Young CD vs old CD only","H3f3b"
