"","gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design"
"2193","Upk3b",0.311885231337683,0.719293840639385,3.03511573829066,0.236990580479307,0.812664097817889,0.996616347260771,"~diet"
"2194","Lrrd1",0.310789308839226,0.71929380852637,3.0381034487175,0.236757510291499,0.812844916293701,0.996616347260771,"~diet"
"2195","Ascl3",0.31030185224958,0.719293797791716,3.03910151771165,0.236679753407291,0.81290524318011,0.996616347260771,"~diet"
"2196","Gm11008",0.30961926788956,0.719293776400616,3.0410894072725,0.236525034311878,0.813025283716034,0.996616347260771,"~diet"
"2197","1700099I09Rik",0.308422258931444,0.719293738693795,3.04459036753833,0.236253042893048,0.813236321939943,0.996616347260771,"~diet"
"2198","Fam186b",0.308397513144944,0.719293737911653,3.04466294434616,0.236247410981027,0.81324069188554,0.996616347260771,"~diet"
"2199","Gm6304",0.307739674571424,0.719293717080047,3.04659532223,0.236097558422544,0.813356968480535,0.996616347260771,"~diet"
"2200","Pou1f1",0.307739674571424,0.719293717080047,3.04659532223,0.236097558422544,0.813356968480535,0.996616347260771,"~diet"
"2201","Gm5510",0.307653036335879,0.719293714330844,3.04685025170287,0.236077803275312,0.813372297596551,0.996616347260771,"~diet"
"2202","Rpl5-ps2",0.306003012742407,0.719293661719474,3.05172472343423,0.235700702686586,0.813664924589794,0.996616347260771,"~diet"
"2203","Gm26954",0.305889041637301,0.719293658067641,3.05206277882858,0.235674594591306,0.813685185222824,0.996616347260771,"~diet"
"2204","Wt1",0.303867584005743,0.719293592909191,3.05808830627229,0.235210210062896,0.814045581793553,0.996616347260771,"~diet"
"2205","Gm8459",0.303473831231752,0.719293580131198,3.05926855906372,0.235119462787973,0.814116012957941,0.996616347260771,"~diet"
"2206","Rpl19-ps1",0.299776994900292,0.719293458769051,3.07045568499546,0.234262771576237,0.814780985798701,0.996616347260771,"~diet"
"2207","Cadps",0.299161279114878,0.71929343830779,3.07233778478049,0.234119256636093,0.814892396688114,0.996616347260771,"~diet"
"2208","Trim43b",0.298851678433231,0.719293427992094,3.07328622242663,0.234047002437719,0.814948489160737,0.996616347260771,"~diet"
"2209","4921528I07Rik",0.297114130620919,0.719293369758209,3.07863483498099,0.233640366043169,0.81526418733524,0.996616347260771,"~diet"
"2210","Tmem217",0.296828671161386,0.719293360135462,3.07951776204601,0.233573376000783,0.81531619892373,0.996616347260771,"~diet"
"2211","Celrr",0.296628061820735,0.719293353363533,3.08013896269772,0.23352626685828,0.815352775314753,0.996616347260771,"~diet"
"2212","Gm11964",0.294760812664415,0.719293289954277,3.08594953640038,0.233086536727137,0.815694209146182,0.996616347260771,"~diet"
"2213","Gm27045",0.294178593757389,0.719293270042545,3.08777191282691,0.232948964609248,0.815801035887696,0.996616347260771,"~diet"
"2214","Tll2",0.292165702921227,0.719293200680873,3.09411170148219,0.232471633243333,0.816171717139559,0.996616347260771,"~diet"
"2215","Haglr",0.291759347568352,0.719293186579341,3.09539901993727,0.232374948091157,0.816246804947361,0.996616347260771,"~diet"
"2216","Cd70",0.289075957582459,0.719293092610291,3.10396375210259,0.231733728244426,0.816744832994976,0.996616347260771,"~diet"
"2217","Cfap44",0.277374076497943,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2218","Gm16239",0.289230166057697,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2219","Gm5912",0.277374076497943,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2220","Olfr1535",0.277374076497943,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2221","RP23-354D10.5",0.274284331159175,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2222","Gm10339",0.282301978491115,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2223","Gm16589",0.279848290347789,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2224","Gm29440",0.281376662024054,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2225","RP23-447L15.2",0.285391723829884,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2226","1700101E01Rik",0.279232758858867,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2227","1700120B22Rik",0.298337273154996,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2228","4930473A02Rik",0.331961161579863,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2229","Aipl1",0.287391827790669,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2230","D030047H15Rik",0.320105072020109,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2231","Dsg3",0.284796718047481,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2232","Gm16230",0.295561323753811,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2233","Gm20420",0.324344065510983,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2234","Gm8104",0.335822954907203,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2235","Hes2",0.318659210429027,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2236","Krt77",0.29865106909258,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2237","Olfr753-ps1",0.317015326681341,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2238","RP23-16D16.12",0.322700181763297,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2239","RP23-294I17.4",0.321748955767795,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2240","RP24-324H23.2",0.298337273154996,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2241","Scrg1",0.282322504197635,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2242","Slc14a2",0.298870717186889,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2243","Tcrg-V6",0.301427018493765,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2244","Tmem30c",0.281706972708713,0.719293041875535,3.10857811988902,0.231389726792909,0.81701204546311,0.996616347260771,"~diet"
"2245","Gm10307",20.7462979518655,0.718172150363716,0.524726311336408,1.3686604518356,0.171105437985701,0.996616347260771,"~diet"
"2246","Slc25a48",12.4392708977437,0.71799728786092,0.799316909672453,0.89826360380033,0.369045031477831,0.996616347260771,"~diet"
"2247","Gm1965",2.12171589084527,0.717419432839197,1.42162851913411,0.504646202002311,0.613807353059831,0.996616347260771,"~diet"
"2248","Lax1",17.0457299519789,0.716861587569584,0.768840165626459,0.932393518990358,0.351133192930995,0.996616347260771,"~diet"
"2249","Gm16287",0.484642705012122,0.716749854077195,2.38566662508994,0.300440072614996,0.763841501123715,0.996616347260771,"~diet"
"2250","4930505N22Rik",0.468967687253767,0.71669584256123,2.40474819489495,0.298033633659735,0.765677493469755,0.996616347260771,"~diet"
"2251","RP24-300L5.1",6.81621238859462,0.715123757687084,0.586305472623371,1.2197118926544,0.222574111643207,0.996616347260771,"~diet"
"2252","RP23-103F2.4",1.97123242707664,0.714748849264163,1.32550682403903,0.539226834823987,0.589730346243781,0.996616347260771,"~diet"
"2253","Xkr6",13.8869251536173,0.714595494888739,0.38825532449214,1.84052980039223,0.0656904933056299,0.996616347260771,"~diet"
"2254","9530059O14Rik",1.48367402778449,0.713951640573714,1.39172119759919,0.512999041622221,0.607951991087106,0.996616347260771,"~diet"
"2255","Gm10550",7.71199880779468,0.713232947740877,2.19708021450377,0.324627632178631,0.745462911477396,0.996616347260771,"~diet"
"2256","Has2os",6.23319623470081,0.712932707867798,0.530914438105685,1.34283917840238,0.179324054199941,0.996616347260771,"~diet"
"2257","Rpl9-ps4",4.46467500811881,0.712699583160285,0.786290561916672,0.90640739909557,0.364720257934055,0.996616347260771,"~diet"
"2258","Phyhip",1.15963463796173,0.712306140607333,1.66916189952304,0.426744787794925,0.669565224924868,0.996616347260771,"~diet"
"2259","Erc2",4.07467099283658,0.712188880323379,0.910240750210081,0.782418146143214,0.433968872891753,0.996616347260771,"~diet"
"2260","RP23-191A19.1",5.58249131568306,0.712106086257671,0.639244041356234,1.11398157853275,0.265287089614167,0.996616347260771,"~diet"
"2261","Fam181a",0.492707457659905,0.711923804632748,2.35280803640992,0.30258473858286,0.762206346416407,0.996616347260771,"~diet"
"2262","Ffar1",3.65997411749051,0.71186063013775,1.14400759344944,0.622251665298242,0.533776398261713,0.996616347260771,"~diet"
"2263","Hid1",40.2160526037838,0.711269215233429,0.236746482431086,3.00434966521824,0.00266149252551754,0.996616347260771,"~diet"
"2264","Gm5619",0.680427578583675,0.71035971889363,1.60540757581546,0.442479361375135,0.65814236181937,0.996616347260771,"~diet"
"2265","RP23-103F2.2",2.93141127781563,0.709623576015662,0.936421924471834,0.757803248162849,0.448568777569301,0.996616347260771,"~diet"
"2266","Gm11963",3.75162057657562,0.7088546513403,0.725543121633589,0.976998651361046,0.328569820038499,0.996616347260771,"~diet"
"2267","Tdrd1",0.67365718375999,0.70868970239204,2.65180208052744,0.267248339382509,0.789277959699964,0.996616347260771,"~diet"
"2268","A730036I17Rik",9.83885132124569,0.70791401147446,0.82085778009025,0.862407628513464,0.388463244130346,0.996616347260771,"~diet"
"2269","A930029G22Rik",2.38411236296969,0.70775571878601,1.14392691325628,0.618707113701282,0.536109322811572,0.996616347260771,"~diet"
"2270","Gp5",0.936550922352395,0.707558025361698,1.69883134630726,0.416496921192156,0.677046419820016,0.996616347260771,"~diet"
"2271","Sh2d4b",9.20690516240931,0.707512464650394,0.580322812159295,1.21917051996947,0.222779478545916,0.996616347260771,"~diet"
"2272","Ptprn",1.84318426705725,0.706944760558458,1.04753541861243,0.674864780701046,0.499761678332056,0.996616347260771,"~diet"
"2273","Gm27005",0.473556619837266,0.706461877041979,2.08373520802008,0.339036300928679,0.734582383751579,0.996616347260771,"~diet"
"2274","Gm5776",0.483446477843339,0.706229025195049,2.074314111456,0.340463877334053,0.733507221377606,0.996616347260771,"~diet"
"2275","Kcnk3",92.6629468235671,0.706046283440191,0.661794704802728,1.06686602101275,0.286032340493083,0.996616347260771,"~diet"
"2276","Sh2d5",2.45615018095781,0.704667473267502,1.05881394112849,0.665525307039748,0.505714562548944,0.996616347260771,"~diet"
"2277","Gimap1os",2.40309781532748,0.70455693629135,1.09844352969474,0.641413889057315,0.521253811498864,0.996616347260771,"~diet"
"2278","RP23-322P13.2",0.697463228545979,0.704151351925237,1.74940353192783,0.402509391957879,0.687309177756469,0.996616347260771,"~diet"
"2279","Gm28989",1.18891248379351,0.704132119440376,1.35159836341841,0.520962542200414,0.602392865563817,0.996616347260771,"~diet"
"2280","Ak8",1.97297174762069,0.703880251524902,1.06366441939706,0.661750302716622,0.508131260861477,0.996616347260771,"~diet"
"2281","A630072M18Rik",47.0324874127957,0.702453341050817,0.740914435489078,0.948089694847323,0.343083793980724,0.996616347260771,"~diet"
"2282","Sspo",6.43087740507926,0.701897477414125,0.516879027911827,1.35795309832896,0.174478567040213,0.996616347260771,"~diet"
"2283","Lta",0.692353212993574,0.7012030977067,1.74872016497567,0.40098073536909,0.688434307459695,0.996616347260771,"~diet"
"2284","D130058E05Rik",0.661729513912051,0.701136186642507,1.80327856553129,0.388811911838998,0.69741528845855,0.996616347260771,"~diet"
"2285","Gm10548",3.6653049899218,0.701088517922262,0.775934452808692,0.903540905271693,0.366238888668248,0.996616347260771,"~diet"
"2286","Gm26737",5.21751146298231,0.70062046360481,0.751308469836784,0.932533695190492,0.351060781464661,0.996616347260771,"~diet"
"2287","H2-Oa",10.8423452614751,0.699752759030606,0.876198219739062,0.798623808250829,0.424508578243784,0.996616347260771,"~diet"
"2288","RP24-175I14.10",1.70939366603871,0.699654024207088,1.52876999196434,0.457658135549934,0.647198069521611,0.996616347260771,"~diet"
"2289","RP24-175I14.2",1.70939366603871,0.699654024207088,1.52876999196434,0.457658135549934,0.647198069521611,0.996616347260771,"~diet"
"2290","Gm4070",1074.77700613767,0.699273739713641,0.333677856540077,2.09565521357769,0.0361127874912954,0.996616347260771,"~diet"
"2291","Rpl17-ps9",0.699416388669111,0.699075372714867,1.99451588411447,0.350498774305448,0.725964409848312,0.996616347260771,"~diet"
"2292","BC035044",9.31972294548175,0.698697664329791,0.517217526116523,1.35087778168674,0.176734586576731,0.996616347260771,"~diet"
"2293","Pafah1b3",18.2700037437004,0.697884483788137,0.619868711384185,1.12585854225444,0.260225399850293,0.996616347260771,"~diet"
"2294","Mrgprb2",10.5704313433974,0.697525936496186,0.441134839913855,1.58120799670323,0.113830487537454,0.996616347260771,"~diet"
"2295","Lhx9",1.37870962014925,0.697128866637228,1.71587424535868,0.406282027090805,0.684535389637554,0.996616347260771,"~diet"
"2296","Bend6",7.65410064246187,0.697099222916407,0.614781592652765,1.13389735679698,0.256837605995866,0.996616347260771,"~diet"
"2297","Apol11b",21.0690977819869,0.696632888021244,0.781571239674289,0.891323596184985,0.372755593396995,0.996616347260771,"~diet"
"2298","Gm16793",3.14585883713144,0.695414235904155,0.8096512098017,0.858905943059699,0.390392410302161,0.996616347260771,"~diet"
"2299","Gm26682",1.72481554277077,0.695053580365104,1.41047469240079,0.492779901766292,0.622168113253363,0.996616347260771,"~diet"
"2300","Gm26873",22.2360998041584,0.694961640573809,0.447150172585673,1.55420188379924,0.120136268317644,0.996616347260771,"~diet"
"2301","Tnmd",118.203119195321,0.694710102413385,0.723186899494488,0.960623184544675,0.336741667026212,0.996616347260771,"~diet"
"2302","Nxf2",0.938627430466622,0.694279509790332,1.69025012697646,0.41075548447511,0.681251837715719,0.996616347260771,"~diet"
"2303","Gm10521",4.07838550070491,0.694094097404355,0.928729161192552,0.74735900024189,0.45484688701153,0.996616347260771,"~diet"
"2304","Pcdh10",7.63450135374121,0.693743853299808,0.559066320473191,1.24089723865431,0.214643712983937,0.996616347260771,"~diet"
"2305","Pax3",27.1383638018189,0.692944665689614,0.445235188799754,1.55635646759553,0.119623350765831,0.996616347260771,"~diet"
"2306","RP24-152K14.1",0.695312414854981,0.692433929398784,1.99459260440404,0.347155568445354,0.728474448684374,0.996616347260771,"~diet"
"2307","Necab3",5.68355786258553,0.691861438840274,0.674678817165862,1.02546785409181,0.305142485788136,0.996616347260771,"~diet"
"2308","Gm11517",3.65114516580117,0.691357577826997,0.85841303111606,0.805390357283059,0.420594454441431,0.996616347260771,"~diet"
"2309","Aspm",18.3098129883696,0.691257002636567,0.543792236953425,1.27117850469751,0.20366515181991,0.996616347260771,"~diet"
"2310","Tacr1",2.18818711815137,0.691017160985879,1.17521445299747,0.587992395110005,0.556537397364616,0.996616347260771,"~diet"
"2311","Rergl",1.99311571691067,0.690388368218161,1.10368104938339,0.625532501988569,0.531621623528808,0.996616347260771,"~diet"
"2312","Slco1c1",5.25591925992276,0.689759272017086,0.762618635331986,0.904461601199684,0.365750686628755,0.996616347260771,"~diet"
"2313","Gm5525",1.49044963710913,0.689613760118814,1.25549249531987,0.549277484883027,0.582815036250137,0.996616347260771,"~diet"
"2314","Atp2b2",9.77459095018443,0.689601690815492,0.474105761264439,1.45453134544564,0.145799049584736,0.996616347260771,"~diet"
"2315","Trbc2",12.5451984944954,0.689262014964049,0.637892853202788,1.08052945177759,0.279906479001473,0.996616347260771,"~diet"
"2316","Prss41",0.883412339958073,0.689138623243984,1.53597362162479,0.448665662965615,0.653672858159811,0.996616347260771,"~diet"
"2317","C230012O17Rik",0.476414835934535,0.688788209858088,2.36832607319832,0.290833351730115,0.771178776348892,0.996616347260771,"~diet"
"2318","Gm26712",0.455317101645107,0.688344036459229,2.79351298540329,0.24640803177074,0.8053663894327,0.996616347260771,"~diet"
"2319","Pax2",0.465429055430005,0.688243032500322,2.77770697053194,0.247773807605243,0.804309421617552,0.996616347260771,"~diet"
"2320","Irg1",2.42695895407344,0.687514058228362,1.38458123770723,0.496550176692295,0.619506295186929,0.996616347260771,"~diet"
"2321","9930022D16Rik",0.455865062894336,0.687097934721256,2.39400781418196,0.287007390139217,0.774106661672738,0.996616347260771,"~diet"
"2322","Gpc6",45.5156093186277,0.687026585934655,0.398091891348931,1.72579899481668,0.0843835807421879,0.996616347260771,"~diet"
"2323","Syt14",7.35050991082759,0.687024642074833,0.59774915053306,1.14935277024176,0.250410546651343,0.996616347260771,"~diet"
"2324","Gm13441",0.489247310646673,0.686950801029475,2.06569504375924,0.332551894871826,0.739472560663715,0.996616347260771,"~diet"
"2325","Chil1",5.92316350377065,0.686613784858489,0.765158146684992,0.897348852434241,0.369532796084585,0.996616347260771,"~diet"
"2326","Gm15210",4.10612667163873,0.686168331845804,0.724907749059858,0.946559521174528,0.343863278789941,0.996616347260771,"~diet"
"2327","Palm2",8.87208388053166,0.686107258167046,0.565897515613548,1.21242316715804,0.225350437141798,0.996616347260771,"~diet"
"2328","RP23-364A24.1",0.681549770095798,0.685060899528666,1.77176974124209,0.386653459296809,0.699012775369828,0.996616347260771,"~diet"
"2329","RP23-285H9.2",0.903573149561327,0.684661503516614,1.88032401897877,0.364118894725636,0.715769227955914,0.996616347260771,"~diet"
"2330","Tnfrsf17",2.83426818389016,0.684384153659236,0.728140526032588,0.939906692720748,0.347265424053548,0.996616347260771,"~diet"
"2331","Alox5",29.7020958850404,0.684353049728559,0.419178731028026,1.6326044216275,0.102552220692657,0.996616347260771,"~diet"
"2332","Gm15535",3.88611276912376,0.684294412541934,0.722791948550241,0.946737735408475,0.343772436654689,0.996616347260771,"~diet"
"2333","Clec3a",0.869770553074423,0.683667154828203,1.93543852235834,0.353236306361801,0.723911291473205,0.996616347260771,"~diet"
"2334","Gm15497",0.675809216489481,0.683248892035405,1.96681720845938,0.347388099461768,0.728299772584325,0.996616347260771,"~diet"
"2335","1700023H06Rik",1.50646666599766,0.682978417567877,1.0462605061919,0.652780462920968,0.513897820583466,0.996616347260771,"~diet"
"2336","Vwde",0.479120017807343,0.682910093304007,2.0745226245853,0.3291890313515,0.74201281306144,0.996616347260771,"~diet"
"2337","Dennd1c",24.4140293402571,0.681998898635861,0.438322566383576,1.55592924239051,0.11972491888031,0.996616347260771,"~diet"
"2338","Gm5643",0.487774032930383,0.681974394410382,2.06622262439244,0.330058526297916,0.74135573999587,0.996616347260771,"~diet"
"2339","Gm16439",1.9743079698951,0.681766945104369,0.877652536569433,0.776807354501884,0.437272437053921,0.996616347260771,"~diet"
"2340","Mmrn1",119.90835238494,0.68175272622892,0.354725678725117,1.92191534787991,0.0546164102897644,0.996616347260771,"~diet"
"2341","Epor",7.7452605900762,0.681144180322222,0.658734076642872,1.03401995505312,0.301126834467535,0.996616347260771,"~diet"
"2342","0610012D04Rik",1.49489230127775,0.680936118459805,1.15464683001921,0.589735407188079,0.555368053357826,0.996616347260771,"~diet"
"2343","Ccl4",1.31360635262028,0.680393825486426,1.46963123149974,0.462969084286602,0.64338652725932,0.996616347260771,"~diet"
"2344","Il2rb",23.1288883607531,0.679549737137819,0.531906326350762,1.27757408301569,0.201399643617853,0.996616347260771,"~diet"
"2345","Optc",1.91310021554043,0.679121872807307,1.19392039165241,0.568816713036778,0.569480531377262,0.996616347260771,"~diet"
"2346","Rpl17-ps8",2.65970308458991,0.678792525139574,0.935068761965549,0.725927923966498,0.46788295701229,0.996616347260771,"~diet"
"2347","Pabpc4l",6.70450132919585,0.678438325315935,0.79069889275112,0.858023618770235,0.390879421644166,0.996616347260771,"~diet"
"2348","Mfrp",2.17747181770013,0.67711415935487,1.10493812276772,0.612807310565763,0.540003756437798,0.996616347260771,"~diet"
"2349","Rgs6",18.4277877972169,0.677053805062635,0.393588614708962,1.72020678383515,0.0853948603503742,0.996616347260771,"~diet"
"2350","Gm16316",1.76153008097422,0.676587990538908,1.03558750558244,0.653337344156519,0.513538822277486,0.996616347260771,"~diet"
"2351","Tbx6",5.40133951486992,0.675967700919964,0.637699313026035,1.06001008173011,0.28914001277744,0.996616347260771,"~diet"
"2352","Gm9816",4.25625533382584,0.675694734915567,0.728485040576918,0.927534125313617,0.353649282231776,0.996616347260771,"~diet"
"2353","E030013I19Rik",6.96263399059314,0.675222703531778,0.562436537177394,1.20053136469477,0.229933039005226,0.996616347260771,"~diet"
"2354","Bcl2a1a",4.05764417215469,0.674503384853074,1.09427266226305,0.616394257221178,0.53763434264728,0.996616347260771,"~diet"
"2355","Mast1",0.637933211942393,0.674227041491249,1.81136140668706,0.372221158628081,0.709728193798966,0.996616347260771,"~diet"
"2356","RP24-282D16.9",15.2575253124339,0.673765550348104,0.381821788683045,1.7646073909821,0.0776297724539308,0.996616347260771,"~diet"
"2357","BE692007",40.7151551895283,0.673269181330527,0.407683511493835,1.65145060408142,0.0986465991195995,0.996616347260771,"~diet"
"2358","Gm19461",2.7995871359795,0.672356511439903,1.05920384935301,0.63477536628157,0.525574931581499,0.996616347260771,"~diet"
"2359","Agtr1b",3.07693801562151,0.672214079138267,0.857852479809711,0.78360102110724,0.433274256467824,0.996616347260771,"~diet"
"2360","Dscc1",1.76640034154709,0.671694923969371,1.04438761502619,0.643147155620498,0.520128618861662,0.996616347260771,"~diet"
"2361","Hk3",22.4597458971829,0.671639111014417,0.446577246530583,1.50397073794583,0.132588901401864,0.996616347260771,"~diet"
"2362","Wnt3",1.29877556378643,0.671301329940985,1.31657877299569,0.509883148437472,0.610133328540932,0.996616347260771,"~diet"
"2363","Apol10b",113.618096120944,0.671236257391988,0.279602768390711,2.40067815227787,0.0163647227523275,0.996616347260771,"~diet"
"2364","Gm10544",1.36193586503015,0.671227579960817,1.29625243944964,0.517821652274618,0.604582709868351,0.996616347260771,"~diet"
"2365","RP23-309A8.4",7.19473096375676,0.671201400101723,0.640813695578172,1.04742049792824,0.294905681877966,0.996616347260771,"~diet"
"2366","Rac2",101.359496784714,0.671066319290288,0.575603498541476,1.16584822884278,0.243675813749387,0.996616347260771,"~diet"
"2367","4930447C04Rik",5.93422816198405,0.670591817322136,0.676748886174749,0.990901988938002,0.321733441080449,0.996616347260771,"~diet"
"2368","Igkv4-50",1.48558166859327,0.670367417234559,2.11586599870128,0.316828862341014,0.751373462588485,0.996616347260771,"~diet"
"2369","Gm10392",2.05916999139647,0.670362887713002,1.26995922998006,0.527861739091833,0.597595302110506,0.996616347260771,"~diet"
"2370","Cfd",4090.92596173614,0.669886694965267,0.421890656092245,1.58782064805625,0.112326901018687,0.996616347260771,"~diet"
"2371","Gm5884",16.1507557227171,0.669237708976961,0.357369955474117,1.87267479743532,0.0611133056137493,0.996616347260771,"~diet"
"2372","Ikzf1",93.0054831368936,0.66918040337017,0.457915990384795,1.46136063693222,0.143916497193762,0.996616347260771,"~diet"
"2373","Dmp1",13.6571806681465,0.668576764472891,0.419201494333961,1.59488163451121,0.110738707260183,0.996616347260771,"~diet"
"2374","Ang2",0.457379457540162,0.668190929534377,2.09330554518778,0.319203725930243,0.749572031759404,0.996616347260771,"~diet"
"2375","Samsn1",22.5469858870322,0.667705187651755,0.508808954032087,1.31229056084899,0.189422115776852,0.996616347260771,"~diet"
"2376","H2-M3",63.6867988864903,0.667530948157932,0.274382708039774,2.43284627127876,0.0149806596979949,0.996616347260771,"~diet"
"2377","Dner",1.75836875631593,0.666989793653936,1.30046092732604,0.512887223013594,0.608030211551867,0.996616347260771,"~diet"
"2378","Usp27x",13.004790931318,0.666769596120927,0.455845000663146,1.46271121795991,0.143546415277304,0.996616347260771,"~diet"
"2379","Iqub",2.64190234676754,0.666694091169016,0.859287333567632,0.775868635699543,0.437826553170104,0.996616347260771,"~diet"
"2380","Ccdc13",2.03331763617999,0.666541494545297,0.966289256301448,0.68979499689,0.490323115401222,0.996616347260771,"~diet"
"2381","RP23-175B15.2",12.9310010516144,0.666190262795852,0.535154004441689,1.24485710144479,0.213184282107379,0.996616347260771,"~diet"
"2382","Ankub1",1.03694839055958,0.666080181968706,1.45404639204207,0.45808729736144,0.646889724622163,0.996616347260771,"~diet"
"2383","Gm9992",8.15123024904588,0.665978297521682,0.507475371224767,1.31233619459083,0.189406724932002,0.996616347260771,"~diet"
"2384","Gm11722",1.02587787978973,0.663933222351222,1.71776671888364,0.38650953884047,0.699119339480198,0.996616347260771,"~diet"
"2385","Cd3g",16.2158638064053,0.663150831317212,0.601298113482664,1.10286531164434,0.270085660198033,0.996616347260771,"~diet"
"2386","Gm17396",3.68091702136948,0.663130545514995,0.754577779253701,0.87881006272256,0.379504269299765,0.996616347260771,"~diet"
"2387","Klrc1",2.42670682476831,0.663037615139248,1.209587408607,0.548151882552105,0.583587618352901,0.996616347260771,"~diet"
"2388","Gstt4",0.448814033255485,0.662687130177012,2.82265356560167,0.234774517940445,0.81438374674114,0.996616347260771,"~diet"
"2389","Gm6981",5.1370841347366,0.662653662727663,0.746853164420789,0.887260969485983,0.374938413914639,0.996616347260771,"~diet"
"2390","Mageb3",0.455500646011359,0.662640176375834,2.09425809629938,0.316408076705895,0.751692787315122,0.996616347260771,"~diet"
"2391","Gm13032",0.460183743419397,0.662627489394078,2.80345328595556,0.236361166677411,0.813152427038237,0.996616347260771,"~diet"
"2392","Ccdc159",10.5019293120552,0.660435746888784,0.486615406335525,1.35720270729244,0.174716810773411,0.996616347260771,"~diet"
"2393","A530064D06Rik",3.15414884364644,0.659690295219234,1.06473689293747,0.619580573938067,0.535533959501479,0.996616347260771,"~diet"
"2394","Gm15684",1.93896999283754,0.659549493296,1.19911329733668,0.550031006044975,0.582298107092844,0.996616347260771,"~diet"
"2395","Gm14207",4.71045826997591,0.659490948257321,0.675701167725569,0.976009780295611,0.329059617694167,0.996616347260771,"~diet"
"2396","Ano2",1.98225582759447,0.658744529947556,1.01978141197152,0.645966402421497,0.518301114150604,0.996616347260771,"~diet"
"2397","Gm3002",0.456759146146051,0.658330673226001,2.09227490711077,0.314648266816473,0.753028727501474,0.996616347260771,"~diet"
"2398","Chsy3",6.36006470524317,0.657544268924567,0.624584969414026,1.05276992102686,0.292446453782473,0.996616347260771,"~diet"
"2399","B230119M05Rik",0.448672427359132,0.657381910298714,2.10043213056377,0.312974602098792,0.754299958088921,0.996616347260771,"~diet"
"2400","Adat3",13.7595515024532,0.65713700353845,0.451906454843562,1.45414387534237,0.145906421473534,0.996616347260771,"~diet"
"2401","Myo1f",57.8368974535647,0.655763611447475,0.311385445574013,2.1059545998967,0.0352082961809389,0.996616347260771,"~diet"
"2402","Rhoh",18.4951679344824,0.655747610767332,0.591442477368613,1.10872593000898,0.267548432291509,0.996616347260771,"~diet"
"2403","Susd3",9.54771854940288,0.655468781800539,0.537025519103741,1.22055425391045,0.222254835854411,0.996616347260771,"~diet"
"2404","Sez6",5.01289958152073,0.655160552472934,0.667870269174105,0.980969782175081,0.326607643245523,0.996616347260771,"~diet"
"2405","Kcng1",0.453155671450384,0.654378703311364,2.7915161264615,0.234416952532833,0.814661299036334,0.996616347260771,"~diet"
"2406","Gm15228",2.19430680140295,0.654227774637383,1.26115841484265,0.518751464477213,0.603934067979177,0.996616347260771,"~diet"
"2407","Nphs1",1.2571742693399,0.653706294834772,1.29157454714383,0.506131292444845,0.612764484277178,0.996616347260771,"~diet"
