"gene.id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","design","comparison"
"G3bp2",3634.09616865229,-0.179728654872309,0.06731521729424,-2.66995580043516,0.00758612322904496,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mrc1",696.472934733986,0.592333332208392,0.222248733760009,2.6651820336039,0.00769466590858284,0.999639142535908,"cohort + diet","old ID vs old CD"
"0610009E02Rik",35.626527255599,-0.808698799434997,0.303730548523324,-2.66255338281488,0.00775502676393474,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tmpo",1483.29870390228,0.164890916570632,0.0623534430062289,2.64445568072576,0.00818224210155543,0.999639142535908,"cohort + diet","old ID vs old CD"
"Susd1",24.6185290756526,1.0885815599765,0.412541638158955,2.63871924500639,0.00832198691852266,0.999639142535908,"cohort + diet","old ID vs old CD"
"Rab3a",374.608381999851,-0.232693604511689,0.0882682872841751,-2.63620844667059,0.00838382123458558,0.999639142535908,"cohort + diet","old ID vs old CD"
"Acot8",102.198537756254,-0.336957103219458,0.128272286502008,-2.62688934927643,0.00861693494055965,0.999639142535908,"cohort + diet","old ID vs old CD"
"St8sia5",643.324529261673,-0.241954902266502,0.0923838499582538,-2.61901731066454,0.008818347247918,0.999639142535908,"cohort + diet","old ID vs old CD"
"Fcgr3",169.102807594745,0.64389172739304,0.245989157133151,2.61756141976823,0.00885605489282536,0.999639142535908,"cohort + diet","old ID vs old CD"
"Mcfd2",1017.82602523744,-0.165231728874557,0.0632429993029432,-2.61264852546087,0.00898436448462214,0.999639142535908,"cohort + diet","old ID vs old CD"
"Socs2",324.072217875027,0.568709937859247,0.217732369788407,2.61196779519702,0.00900227338714602,0.999639142535908,"cohort + diet","old ID vs old CD"
"Gpx8",177.190122719487,0.491876901247524,0.188550753837455,2.60872412990488,0.00908804751376035,0.999639142535908,"cohort + diet","old ID vs old CD"
"Tmem132b",149.467607479095,-0.607379276687783,0.23324082569297,-2.60408646249312,0.0092119514256314,0.999639142535908,"cohort + diet","old ID vs old CD"
"Map3k7",2390.00603786125,-0.15412281081648,0.059589230289274,-2.58642056741286,0.00969785201250484,0.999639142535908,"cohort + diet","old ID vs old CD"
"Retnlg",19.6323498374779,2.11402683025526,0.81751421133707,2.58592058821547,0.00971193033313467,0.999639142535908,"cohort + diet","old ID vs old CD"
"Fbxl20",806.562026355012,0.193324953395867,0.0749156072872707,2.5805697957509,0.00986374151246194,0.999639142535908,"cohort + diet","old ID vs old CD"
"Ttc16",5.46423000395681,-1.57066902823276,0.608714257567521,-2.58030596245486,0.00987128131723183,0.999639142535908,"cohort + diet","old ID vs old CD"
"Clca1",23.4802987735608,1.2479396361536,0.483667873732793,2.58015821171334,0.00987550596764911,0.999639142535908,"cohort + diet","old ID vs old CD"
"Cadm3",251.767875030641,0.494478038515919,0.19180128678217,2.5780746668165,0.00993525272179495,0.999639142535908,"cohort + diet","old ID vs old CD"
"S100a9",109.494974709448,1.93393060482353,0.752604638076675,2.56965012834069,0.0101801271235932,0.999639142535908,"cohort + diet","old ID vs old CD"
