correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,Liver,2-Hexenoylcarnitine,GLP-1,13,13,0.32254529161737555,0.282447939836812,0.9117301041187547,37586.5445178495,125433.886586028,52.35,613.77
pearson,Muscle,Rosterolone,Insulin,13,13,-0.32253665376644874,0.28246156996709965,0.9117301041187547,2117.85583485189,3868245.19376006,155.89,2555.98
pearson,Liver,Pirimicarb,PYY,13,13,-0.32253531996399465,0.2824636746798407,0.9117301041187547,747977.803671175,11931867.8015829,72.52,454.75
pearson,Muscle,Myristicin,Resistin,13,13,-0.3225276499125461,0.28247577803923757,0.9117301041187547,251848.469920558,791969.39856585,7458,50393.88
pearson,Liver,"(10E,12Z)-10,12-Hexadecadienal",Insulin,13,13,0.3225020977490662,0.28251610158383444,0.9117301041187547,103922.598957839,606214.843041932,155.89,2555.98
pearson,Muscle,Phytosphingosine,Secretin,12,12,0.33801812508985074,0.28254476252878913,0.9117301041187547,182942.498831882,589185.435531036,11.69,60.26
pearson,Liver,Glutamylalanine,GIP,12,12,0.33801785055056394,0.28254517837969084,0.9117301041187547,30232.1851041042,3387563.55307227,33.18,1104.9
pearson,Muscle,"PE(20:3(8Z,11Z,14Z)/18:0)",Secretin,12,12,0.33798770519962346,0.282590842348711,0.9117301041187547,88247.5252362088,4009213.27055051,11.69,60.26
pearson,Liver,10Z-Nonadecenoic acid,C-Peptide 2,13,13,-0.3224136361609015,0.28265572747318446,0.9117301041187547,4337139.56301383,17113943.5280274,35.4,730.47
pearson,Muscle,2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile,GIP,12,12,0.33792582113711406,0.28268459706636384,0.9117301041187547,110616.171289185,5258230.34090114,33.18,1104.9
pearson,Liver,Dihydrocarvone,Leptin,13,13,-0.3223890496728278,0.2826945413675346,0.9117301041187547,40278.279536618,163163.663627354,221.83,7640.21
pearson,Muscle,Ethylene brassylate,Secretin,12,12,-0.3379077864461373,0.2827119230613868,0.9117301041187547,20957.8171553678,97161.0667477315,11.69,60.26
pearson,Liver,ethylestrenol,C-Peptide 2,13,13,-0.3223585879801301,0.28274263454365506,0.9117301041187547,367229.886474727,807865.554686569,35.4,730.47
pearson,Liver,Methionyl-Glycine,PYY,13,13,-0.32235817056756455,0.28274329359106193,0.9117301041187547,1250687.72860319,3499602.00476274,72.52,454.75
pearson,Liver,"Adenosine 3',5'-diphosphate",Leptin,13,13,-0.3223265623155478,0.28279320204669034,0.9117301041187547,4671643.10011358,43049790.9801329,221.83,7640.21
pearson,Muscle,Isosorbide Mononitrate,Secretin,12,12,-0.33780193623013943,0.2828723366358288,0.9117301041187547,1434454.94938102,10757253.8535297,11.69,60.26
pearson,Muscle,Acetylhistamine,Leptin,13,13,0.32227320485221933,0.2828774634238761,0.9117301041187547,40439.8590831353,629924.951381246,221.83,7640.21
pearson,Liver,S-(Formylmethyl)glutathione,GIP,12,12,0.3377770827998222,0.2829100089494742,0.9117301041187547,91810.473799191,500402.81084518,33.18,1104.9
pearson,Liver,1-Methyladenosine,Leptin,13,13,-0.32225038642128156,0.28291350242090096,0.9117301041187547,20662.674818854,292488.05747438,221.83,7640.21
pearson,Liver,Tetralin,Insulin,13,13,-0.3222454682401833,0.2829212704514909,0.9117301041187547,401087.369572005,4647648.52638501,155.89,2555.98
pearson,Liver,DL-Glutamine,Amylin,13,13,-0.322212161661455,0.2829738798451343,0.9117301041187547,23830.0253440096,31492613.0407465,2.52,30.76
pearson,Liver,Corchorifatty acid F,PYY,13,13,0.3221834914975011,0.283019170332852,0.9117301041187547,864460.882606657,5212760.25554839,72.52,454.75
pearson,Muscle,LysoPE(0:0/16:1(9Z)),Leptin,13,13,0.3221716703748332,0.2830378454783406,0.9117301041187547,129269.246629042,326154.041186613,221.83,7640.21
pearson,Liver,Ala-Tyr,GIP,12,12,-0.33765092828610177,0.28310127538204233,0.9117301041187547,678544.332270392,23788974.977184,33.18,1104.9
pearson,Muscle,"(2E,4Z)-N-Isobutyl-2,4-octadecadienamide",GIP,12,12,-0.3376102127063816,0.2831630211320294,0.9117301041187547,126383.508837985,4197223.72484783,33.18,1104.9
pearson,Muscle,Glycerol 3-phosphate,Secretin,12,12,0.33755650952162597,0.28324447448889034,0.9117301041187547,560311.301158671,2603284.42335775,11.69,60.26
pearson,Muscle,N-Acetyl-D-lactosamine,Leptin,13,13,0.32203262864441434,0.2832575588096315,0.9117301041187547,56113.6365569535,163719.814336566,221.83,7640.21
pearson,Muscle,Amrinone,GIP,12,12,-0.3375408457141888,0.2832682348036959,0.9117301041187547,566414.377129468,2146842.83086905,33.18,1104.9
pearson,Liver,Nervonic acid,PYY,13,13,0.32201966810179233,0.28327804405523827,0.9117301041187547,1042060.06332379,3377118.46699296,72.52,454.75
pearson,Liver,"SM(d18:1/22:2(13Z,16Z))",Resistin,13,13,0.32201908771574156,0.28327896142509146,0.9117301041187547,108381.674841181,738327.491019569,7458,50393.88
pearson,Liver,6-(α-D-glucosaminyl)-1D-myo-inositol,Insulin,13,13,0.3219534950199868,0.28338264964964804,0.911794605298496,344211.499082098,17160761.0753204,155.89,2555.98
pearson,Liver,Pinocembrin 7-rhamnosylglucoside,Leptin,13,13,-0.32194030458519135,0.28340350360192046,0.911794605298496,2057.23450128854,47595.2340176817,221.83,7640.21
pearson,Liver,"1-hexadecyl-2-[(9Z,12Z)-octadecadienoyl]-sn-glycero-3-phosphocholine",PYY,13,13,-0.32193018463884615,0.2834195037438849,0.911794605298496,262901.028352069,4663932.22205523,72.52,454.75
pearson,Muscle,Artabsinolide A,C-Peptide 2,13,13,-0.3218794903451781,0.28349966183867104,0.9119232427005572,795097.910797596,5678338.88307965,35.4,730.47
pearson,Muscle,"PC(14:0/20:5(5Z,8Z,11Z,14Z,17Z))",Insulin,13,13,0.3218313139350669,0.28357585081338305,0.911952788352935,31483.7366267173,778589.226224636,155.89,2555.98
pearson,Muscle,"2-Amino-1,3-hexadecanediol",Secretin,12,12,0.3373031238039784,0.28362897265287806,0.911952788352935,81562.6600940058,862062.489073542,11.69,60.26
