"raw.file","tissue","ion.mode","sequence.id","name","formula","rt","mz","ion.count"
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_31_neg","beta-Damascenone","C13H18O",3.045,189.12841,123520.055711375
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_33_neg_20250211112917","beta-Damascenone","C13H18O",3.045,189.12841,68800.0759355463
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_01_neg_20250210165354","beta-Damascenone","C13H18O",3.045,189.12841,77509.1043514046
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg","beta-Damascenone","C13H18O",3.045,189.12841,229268.92887959
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg_rerun","beta-Damascenone","C13H18O",3.045,189.12841,176037.638940351
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_03_neg","beta-Damascenone","C13H18O",3.045,189.12841,178539.49421538
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_04_neg","beta-Damascenone","C13H18O",3.045,189.12841,333958.153945917
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_05_neg","beta-Damascenone","C13H18O",3.045,189.12841,182619.200009974
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","c19:2","C19H34O2",2.27,293.24717,5968448.85766521
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","c19:2","C19H34O2",2.27,293.24717,2513342.11562333
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","c19:2","C19H34O2",2.27,293.24717,590049.105050799
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","c19:2","C19H34O2",2.27,293.24717,2855964.72374693
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","c19:2","C19H34O2",2.27,293.24717,1876069.94785174
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","c19:2","C19H34O2",2.27,293.24717,2944892.70765222
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","c19:2","C19H34O2",2.27,293.24717,3412488.00076809
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","c19:2","C19H34O2",2.27,293.24717,3292106.90003563
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","c19:2","C19H34O2",2.27,293.24717,4066146.84718613
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","c19:2","C19H34O2",2.27,293.24717,1805843.40422209
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","c19:2","C19H34O2",2.27,293.24717,3242151.67860729
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","c19:2","C19H34O2",2.27,293.24717,1186789.68616548
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","c19:2","C19H34O2",2.27,293.24717,1995704.82133433
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","c19:2","C19H34O2",2.27,293.24717,921128.74509356
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","c19:2","C19H34O2",2.27,293.24717,2133636.5831641
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M31_neg","c19:2","C19H34O2",2.27,293.24717,1948674.03549694
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M33_neg","c19:2","C19H34O2",2.27,293.24717,3441052.66991414
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M1_neg","c19:2","C19H34O2",2.27,293.24717,762392.58114421
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M2_neg","c19:2","C19H34O2",2.27,293.24717,1918840.99293602
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M3_neg","c19:2","C19H34O2",2.27,293.24717,1935918.70699042
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M4_neg","c19:2","C19H34O2",2.27,293.24717,1237978.33218374
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M5_neg","c19:2","C19H34O2",2.27,293.24717,1059201.09899404
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_01_neg_20250210174602","c19:2","C19H34O2",2.27,293.24717,292852.223575482
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_01_neg_rerun","c19:2","C19H34O2",2.27,293.24717,7782.05335705652
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_02_neg","c19:2","C19H34O2",2.27,293.24717,7703.44546406168
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_04_neg","c19:2","C19H34O2",2.27,293.24717,12350.2680548733
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_05_neg","c19:2","C19H34O2",2.27,293.24717,196492.80167086
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_06_neg","c19:2","C19H34O2",2.27,293.24717,212411.94560167
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_07_neg","c19:2","C19H34O2",2.27,293.24717,199649.176344708
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_09_neg","c19:2","C19H34O2",2.27,293.24717,742769.143069026
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_10_neg","c19:2","C19H34O2",2.27,293.24717,18704.2469810185
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","1M_11_neg","c19:2","C19H34O2",2.27,293.24717,22620.908033565
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_16_neg","c19:2","C19H34O2",2.27,293.24717,168504.130386727
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_17_neg","c19:2","C19H34O2",2.27,293.24717,451593.475123421
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_20_neg","c19:2","C19H34O2",2.27,293.24717,5786.07391062919
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_22_neg","c19:2","C19H34O2",2.27,293.24717,28098.3725558459
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_23_neg","c19:2","C19H34O2",2.27,293.24717,19410.3994653535
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_26_neg","c19:2","C19H34O2",2.27,293.24717,194145.609914696
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_31_neg","c19:2","C19H34O2",2.27,293.24717,162663.192584492
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","2M_33_neg_20250211112917","c19:2","C19H34O2",2.27,293.24717,210673.010922347
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_01_neg_20250210165354","c19:2","C19H34O2",2.27,293.24717,233780.251413428
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg","c19:2","C19H34O2",2.27,293.24717,7693.785819386
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_02_neg_rerun","c19:2","C19H34O2",2.27,293.24717,166988.034824594
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_03_neg","c19:2","C19H34O2",2.27,293.24717,3692.75155421601
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_04_neg","c19:2","C19H34O2",2.27,293.24717,139957.596159526
"Muscle compound_Discover_neg_raw_file.csv","Muscle","nega","4M_05_neg","c19:2","C19H34O2",2.27,293.24717,345295.397793978
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","c19:3","C19H32O2",2.279,291.23167,1375097.52057751
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","c19:3","C19H32O2",2.279,291.23167,292187.554938002
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","c19:3","C19H32O2",2.279,291.23167,886478.454201669
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","c19:3","C19H32O2",2.279,291.23167,403811.819130167
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","c19:3","C19H32O2",2.279,291.23167,708951.591171371
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","c19:3","C19H32O2",2.279,291.23167,287864.532267276
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","c19:3","C19H32O2",2.279,291.23167,668843.91990522
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","c19:3","C19H32O2",2.279,291.23167,924337.398791361
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","c19:3","C19H32O2",2.279,291.23167,665277.460675364
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","c19:3","C19H32O2",2.279,291.23167,1276744.6364228
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","c19:3","C19H32O2",2.279,291.23167,846113.590731252
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","c19:3","C19H32O2",2.279,291.23167,250518.01520389
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","c19:3","C19H32O2",2.279,291.23167,271805.577753221
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","c19:3","C19H32O2",2.279,291.23167,116417.625645775
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","c19:3","C19H32O2",2.279,291.23167,373009.564501041
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M31_neg","c19:3","C19H32O2",2.279,291.23167,457110.503779219
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M33_neg","c19:3","C19H32O2",2.279,291.23167,659921.346689856
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M1_neg","c19:3","C19H32O2",2.279,291.23167,167235.647322015
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M2_neg","c19:3","C19H32O2",2.279,291.23167,525077.639910771
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M3_neg","c19:3","C19H32O2",2.279,291.23167,949723.230546346
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M4_neg","c19:3","C19H32O2",2.279,291.23167,175072.111885181
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M5_neg","c19:3","C19H32O2",2.279,291.23167,211583.902506008
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","c24:3","C24H42O2",2.212,361.31098,165939.904380438
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","c24:3","C24H42O2",2.212,361.31098,184365.524636421
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","c24:3","C24H42O2",2.212,361.31098,98870.2228443249
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","c24:3","C24H42O2",2.212,361.31098,110528.050596422
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","c24:3","C24H42O2",2.212,361.31098,112310.264482398
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","c24:3","C24H42O2",2.212,361.31098,102758.212744099
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","c24:3","C24H42O2",2.212,361.31098,163708.403144216
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","c24:3","C24H42O2",2.212,361.31098,136243.778974022
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","c24:3","C24H42O2",2.212,361.31098,142937.584064025
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","c24:3","C24H42O2",2.212,361.31098,218461.171644848
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","c24:3","C24H42O2",2.212,361.31098,207755.70188209
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","c24:3","C24H42O2",2.212,361.31098,154978.972614542
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","c24:3","C24H42O2",2.212,361.31098,172112.903789113
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","c24:3","C24H42O2",2.212,361.31098,197177.555761891
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","c24:3","C24H42O2",2.212,361.31098,279505.613263183
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M31_neg","c24:3","C24H42O2",2.212,361.31098,141477.281186064
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M33_neg","c24:3","C24H42O2",2.212,361.31098,469561.161860549
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M1_neg","c24:3","C24H42O2",2.212,361.31098,49931.5939619288
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M2_neg","c24:3","C24H42O2",2.212,361.31098,129225.696151698
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M3_neg","c24:3","C24H42O2",2.212,361.31098,211962.983361203
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M4_neg","c24:3","C24H42O2",2.212,361.31098,87764.0407469896
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M5_neg","c24:3","C24H42O2",2.212,361.31098,181959.065179295
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M10_neg","c26:6","C26H40O2",2.205,383.29542,694274.564192319
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M11_neg","c26:6","C26H40O2",2.205,383.29542,412375.377744164
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M1_neg","c26:6","C26H40O2",2.205,383.29542,207749.593769723
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M2_neg","c26:6","C26H40O2",2.205,383.29542,351676.126063052
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M4_neg","c26:6","C26H40O2",2.205,383.29542,311263.645512913
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M5_neg","c26:6","C26H40O2",2.205,383.29542,524678.890621376
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M6_neg","c26:6","C26H40O2",2.205,383.29542,729627.399854725
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M7_neg","c26:6","C26H40O2",2.205,383.29542,444571.772000189
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","1M9_neg","c26:6","C26H40O2",2.205,383.29542,1248008.36796769
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M16_neg","c26:6","C26H40O2",2.205,383.29542,580855.142627008
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M17_neg","c26:6","C26H40O2",2.205,383.29542,397016.772868671
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M20_neg","c26:6","C26H40O2",2.205,383.29542,283436.316795688
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M22_neg","c26:6","C26H40O2",2.205,383.29542,660529.895417738
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M23_neg","c26:6","C26H40O2",2.205,383.29542,325036.42151718
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M26_neg","c26:6","C26H40O2",2.205,383.29542,756275.152692013
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M31_neg","c26:6","C26H40O2",2.205,383.29542,328391.965036469
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","2M33_neg","c26:6","C26H40O2",2.205,383.29542,2209328.78320236
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M1_neg","c26:6","C26H40O2",2.205,383.29542,239012.389488512
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M2_neg","c26:6","C26H40O2",2.205,383.29542,315132.039134233
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M3_neg","c26:6","C26H40O2",2.205,383.29542,451793.850325697
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M4_neg","c26:6","C26H40O2",2.205,383.29542,266322.478560286
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_negative.csv","Liver","nega","4M5_neg","c26:6","C26H40O2",2.205,383.29542,305269.779500688
