"tissue","raw.file","source","sequence.id","sample","sample.id","ion.mode","name","formula","mz","rt","ion.count","val.ic","med.val","val.adj.ic","med.adj.ic"
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Glycine","C2H5NO2",74.02462,14.238,11250780.5164242,965402.56,907295.31,10573599.8839604,10160441.1094864
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Glycodiazine","C13H15N3O4S",308.07363,8.365,49759.3113765943,965402.56,907295.31,46764.3154383324,44937.0203384936
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Goshuyic acid","C14H24O2",223.17005,2.382,1478052.11922044,965402.56,907295.31,1389088.66753395,1334810.63755245
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Guanosine triphosphate","C10H16N5O14P3",503.97342,14.974,247321.369423424,965402.56,907295.31,232435.180760915,223352.878093732
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Heptadecanoic acid","C17H34O2",269.24858,2.234,6601698.09377522,965402.56,907295.31,6204344.14273585,5961912.1185852
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Heptadecanoyl carnitine","C24H47NO4",412.3433,2.479,90815.3346890407,965402.56,907295.31,85349.1907453062,82014.2085786205
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Hexacosanoic acid","C26H52O2",395.38923,2.186,97808.5764408912,965402.56,907295.31,91921.5116672128,88329.7189452436
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Hexanoylglycine","C8H15NO3",172.09789,3.892,344072.173858423,965402.56,907295.31,323362.587357601,310727.336187745
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Hippuric acid","C9H9NO3",178.05082,3.581,478912.085043209,965402.56,907295.31,450086.530392073,432499.596770144
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Homocysteinesulfinic acid","C4H9NO4S",166.01785,4.288,9729917.68282365,965402.56,907295.31,9144277.2643072,8786968.64383418
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Hypoxanthine","C5H4N4O",135.03114,7.903,105747364.291838,965402.56,907295.31,99382466.5918082,95499140.3309421
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Imidazoleacetic acid","C5H6N2O2",125.03548,12.063,1346312.10104348,965402.56,907295.31,1265278.03600707,1215837.85210919
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Imidazoleacetic acid ribotide","C10H15N2O9P",337.0458,15.177,268788.063169181,965402.56,907295.31,252609.801549917,242739.1844305
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Indole-3-acetylglycine","C12H12N2O3",231.07745,3.911,33838.4028688008,965402.56,907295.31,31801.6809700127,30559.0442445853
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Indole-3-methyl acetate","C11H11NO2",188.07152,2.946,29754.2395347101,965402.56,907295.31,27963.3420305609,26870.686714459
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Indoleacetaldehyde","C10H9NO",158.06101,2.813,27303504.5365139,965402.56,907295.31,25660115.933961,24657458.1666458
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Indoleacetic acid","C10H9NO2",174.05588,2.872,236273.021467841,965402.56,907295.31,222051.829091174,213375.251332998
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Indoxyl sulfate","C8H7NO4S",212.00226,2.063,2546865.22063248,965402.56,907295.31,2393570.2738161,2300042.56595878
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Inosine","C10H12N4O5",267.0734,9.238,14823160.5598344,965402.56,907295.31,13930959.5940109,13386613.4624877
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Inosinic acid","C10H13N4O8P",347.03956,14.774,271132742.683903,965402.56,907295.31,254813355.606331,244856635.579349
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Isobutyric acid","C4H8O2",87.04515,9.907,725363.582127789,965402.56,907295.31,681704.196132795,655066.903884272
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Isobutyrylglycine","C6H11NO3",144.06646,5.47,4953483.29810355,965402.56,907295.31,4655334.83206496,4473429.6668336
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Isoelemicin","C12H16O3",207.10257,3.409,45478.9981687571,965402.56,907295.31,42741.6328189682,41071.5222768348
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Isoleucyl-Tyrosine","C15H22N2O4",293.15069,3.927,79401.1598309796,965402.56,907295.31,74622.031169265,71706.2080546205
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Isosorbide Mononitrate","C6H9NO6",190.0356,5.458,5530291.709935,965402.56,907295.31,5197425.34280819,4994338.22880531
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Janthitrem E","C37H49NO6",602.34673,4.071,740091.168382125,965402.56,907295.31,695545.334006077,668367.205370344
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Jasmonic acid","C12H18O3",269.13946,2.272,746649.201605698,965402.56,907295.31,701708.641452219,674289.684283242
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Ketorolac","C15H13NO3",254.08211,3.784,182200.878085146,965402.56,907295.31,171234.269530562,164543.365607243
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Kynurenic acid","C10H7NO3",188.03525,3.899,180948.594260935,965402.56,907295.31,170057.360241555,163412.443532132
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-(-)-Malic acid","C4H6O5",133.01414,17.094,16337468.9674843,965402.56,907295.31,15354122.2963704,14754166.7069107
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Arabitol","C5H12O5",151.06113,10.45,1505237.5664196,965402.56,907295.31,1414637.83196133,1359361.47959393
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Asparagine","C4H8N2O3",131.04619,14.545,1226301.77493758,965402.56,907295.31,1152491.09039605,1107458.00689319
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Aspartic acid","C4H7NO4",132.03022,14.468,12050005.8690212,965402.56,907295.31,11324720.1358524,10882211.6672193
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Fucose","C6H12O5",163.06118,9.61,4695076.04428856,965402.56,907295.31,4412481.02250357,4240065.2632868
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Homocysteic acid","C4H9NO5S",182.01273,5.91,3929703.75244201,965402.56,907295.31,3693176.22721037,3548866.98715057
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Isoleucine","C6H13NO2",130.08711,10.254,59849776.3264493,965402.56,907295.31,56247438.7529452,54049594.7719449
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Lactic acid","C3H6O3",89.0243,7.919,23506001909.7933,965402.56,907295.31,22091183691.9166,21227980385.4743
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Menthyl acetoacetate","C14H24O3",239.16518,2.373,540810.822579446,965402.56,907295.31,508259.604080161,488399.583137346
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Phenylalanine","C9H11NO2",164.07166,9.668,41041808.3121802,965402.56,907295.31,38571515.9027133,37064350.8487241
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","L-Tyrosine","C9H11NO3",180.06644,11.642,1593691.7377716,965402.56,907295.31,1497767.97698353,1439243.35068709
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Linoleic acid","C18H32O2",279.23272,2.238,674922167.248884,965402.56,907295.31,634298832.768734,609513884.286377
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Lithocholic acid","C24H40O3",375.29004,2.666,3899.77999213776,965402.56,907295.31,3665.05356780743,3521.84320832013
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Lumazine","C6H4N4O2",163.02475,3.57,51584.8130672378,965402.56,907295.31,48479.940806384,46585.6083983153
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","LysoPE(0:0/20:0)","C25H52NO7P",508.34086,4.169,2877405.39082637,965402.56,907295.31,2704215.34418293,2598549.31655016
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))","C27H46NO7P",526.29429,2.999,77905.1706670558,965402.56,907295.31,73216.0850816154,70355.1986932443
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Malonic acid","C3H4O4",103.0037,13.972,6176234.87317465,965402.56,907295.31,5804489.40791063,5577681.53201799
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Mammea E/BB","C24H30O7",429.19396,2.605,8348.87366161096,965402.56,907295.31,7846.35781053051,7539.76482302766
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Melibiose","C12H22O11",341.1087,16.461,45385.802727632,965402.56,907295.31,42654.0467795794,40987.3586234917
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Meprobamate","C9H18N2O4",217.1193,9.226,287788.324133188,965402.56,907295.31,270466.44330299,259898.085744755
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Metharbital","C9H14N2O3",197.09295,16.695,1487529.73525476,965402.56,907295.31,1397995.82909971,1343369.75568958
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Methionine sulfoxide","C5H11NO3S",164.03854,14.217,164949.01435333,965402.56,907295.31,155020.789578079,148963.420267441
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Methylgingerol","C18H28O4",307.19138,2.717,45867.6570348291,965402.56,907295.31,43106.8984407799,41422.5153047976
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Methylmalonic acid","C4H6O4",117.01931,13.503,74545271.8309303,965402.56,907295.31,70058417.4076337,67320915.4976519
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Methyprylon","C10H17NO2",182.11848,2.452,23685.3114615806,965402.56,907295.31,22259.7006630906,21389.9126299656
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Monuron","C9H11ClN2O",197.04859,2.203,663498.106225095,965402.56,907295.31,623562.3820719,599196.955688051
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Myristic acid","C14H28O2",227.20156,2.297,31428107.6635639,965402.56,907295.31,29536460.6090609,28382336.3749814
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Myristicin","C11H12O3",191.07313,6.501,685937.555312844,965402.56,907295.31,644651.20839146,619461.745375536
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N'-Formylkynurenine","C11H12N2O4",235.07208,7.301,9358.30232189329,965402.56,907295.31,8795.02930489007,8451.36739513846
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetyl-L-alanine","C5H9NO3",130.05094,8.9,1587354.31516508,965402.56,907295.31,1491812.00167683,1433520.10250129
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetyl-L-aspartic acid","C6H9NO5",174.04071,13.865,13052001.3034024,965402.56,907295.31,12266405.8076362,11787101.3847053
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetyl-L-methionine","C7H13NO3S",190.05401,4.058,1498865.34605889,965402.56,907295.31,1408649.15336537,1353606.80598554
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetyl-L-phenylalanine","C11H13NO3",206.08213,3.892,221412.398998083,965402.56,907295.31,208085.662406789,199954.806481739
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetyl-b-glucosaminylamine","C8H16N2O5",219.09851,12.064,22675.770783253,965402.56,907295.31,21310.9238930136,20478.2088957398
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetylserine","C5H9NO4",146.04581,10.13,6054699.7059341,965402.56,907295.31,5690269.40083149,5467924.62158174
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Acetyltryptophan","C13H14N2O3",245.09303,3.915,74599.6141885214,965402.56,907295.31,70109.488917302,67369.9914104962
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Butylbenzenesulfonamide","C10H15NO2S",212.07499,12.235,25926961.3861793,965402.56,907295.31,24366426.4451832,23414319.0268125
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Decanoylglycine","C12H23NO3",228.16035,2.673,66346.5330125998,965402.56,907295.31,62353.1578755001,59916.735599724
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Formyl-L-methionine","C6H11NO3S",176.03857,3.935,587828.130240895,965402.56,907295.31,552446.956069428,530860.333742459
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","N-Formylglycine","C3H5NO3",102.01966,9.801,696981.395651961,965402.56,907295.31,655030.323756629,629435.301363439
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Nervonic acid","C24H46O2",365.34216,2.142,119005.861465624,965402.56,907295.31,111842.939353994,107472.725589128
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","O-methoxycatechol-O-sulphate","C7H8O5S",203.00186,1.969,67016.6530125632,965402.56,907295.31,62982.9435817903,60521.9127059681
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Octanal","C8H16O",173.11816,2.725,285645.469681224,965402.56,907295.31,268452.566527814,257962.900320633
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Oxalic acid","C2H2O4",88.98801,14.971,2471682.14001641,965402.56,907295.31,2322912.43711603,2232145.65321444
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","Oxoadipic acid","C6H8O5",159.0297,12.989,349265.424796743,965402.56,907295.31,328243.258297598,315417.297052998
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PC(18:3(9Z,12Z,15Z)/19:1(9Z))","C45H82NO8P",776.55322,3.876,252212.969911179,965402.56,907295.31,237032.357487827,227770.422157845
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PC(20:5(5Z,8Z,11Z,14Z,17Z)/15:0)","C43H76NO8P",764.52716,3.053,694326.064923475,965402.56,907295.31,652534.816476791,627037.304935227
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(16:0/20:0)","C41H82NO8P",792.57336,3.014,1049200.94255858,965402.56,907295.31,986049.896564371,947520.429655684
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(16:1(9Z)/16:1(9Z))","C37H70NO8P",686.47815,2.993,55564.9627583306,965402.56,907295.31,52220.526648446,50180.0324904264
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(18:0/20:4(8Z,11Z,14Z,17Z))","C43H78NO8P",766.5396,3.766,699309.192081816,965402.56,907295.31,657218.010915282,631537.505606593
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","C41H70NO8P",734.47772,2.957,153502.254295147,965402.56,907295.31,144263.00609397,138625.992451139
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(18:4(6Z,9Z,12Z,15Z)/P-18:1(9Z))","C41H72NO7P",720.49178,2.218,712975.562957156,965402.56,907295.31,670061.807600383,643879.436573656
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","C47H78NO8P",814.54126,2.927,82730.5103649634,965402.56,907295.31,77750.9892329659,74712.9034553526
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(P-18:0/22:4(7Z,10Z,13Z,16Z))","C45H82NO7P",778.57739,3.831,53237.9740461745,965402.56,907295.31,50033.5985912404,48078.5576871639
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H76NO7P",772.52611,2.224,4000186.13398733,965402.56,907295.31,3759416.29830952,3612518.75654578
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PG(16:0/18:1(11Z))","C40H77O10P",747.51832,2.134,13904654.652801,965402.56,907295.31,13067738.2434702,12557122.107332
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PG(16:0/18:2(9Z,12Z))","C40H75O10P",745.50444,2.04,2982462.94754083,965402.56,907295.31,2802949.52247959,2693425.50016654
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PG(16:0/18:3(6Z,9Z,12Z))","C40H73O10P",743.48773,2.002,573845.37207564,965402.56,907295.31,539305.815337213,518232.677316413
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H75O10P",793.50359,1.985,898157.226117755,965402.56,907295.31,844097.449771884,811114.71241548
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","1M_01_neg","1M_01","Muscle_1M_01","nega","PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H73O10P",791.48722,1.985,73172.3298447278,965402.56,907295.31,68768.1123301502,66081.028524727
