"name","formula","ion.mode","source","mz","rt","Liver_1M1","Liver_1M10","Liver_1M11","Liver_1M2","Liver_1M4","Liver_1M5","Liver_1M6","Liver_1M7","Liver_1M9","Liver_2M16","Liver_2M17","Liver_2M20","Liver_2M22","Liver_2M23","Liver_2M26","Liver_2M31","Liver_2M33","Liver_4M1","Liver_4M2","Liver_4M3","Liver_4M4","Liver_4M5","Muscle_1M_01","Muscle_1M_02","Muscle_1M_04","Muscle_1M_05","Muscle_1M_06","Muscle_1M_07","Muscle_1M_09","Muscle_1M_10","Muscle_1M_11","Muscle_2M_16","Muscle_2M_17","Muscle_2M_20","Muscle_2M_22","Muscle_2M_23","Muscle_2M_26","Muscle_2M_31","Muscle_2M_33","Muscle_4M_01","Muscle_4M_02","Muscle_4M_03","Muscle_4M_04","Muscle_4M_05"
"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3","nega","CD",146.08204,14.328,2754722.10508233,3141485.12429427,2670171.14719126,2604776.09784054,3093885.63675898,3348649.64991078,4536772.53797917,3412113.54846551,3195558.00034483,2851273.45984779,3046573.01524016,2650937.02337408,2914374.24229377,2751492.77251728,2805569.17027153,2584387.63827677,2598631.21876007,1347169.21013699,1884725.45541831,2273167.20602592,2175593.30319511,2328075.27718728,1862910.15272857,1112240.012926,926625.483678707,1611889.16587738,1620842.22665748,1033854.71111467,1173331.96811627,1309767.71619774,1086062.77486551,856800.609350239,1189994.84900185,1518638.5083764,1215362.5685087,1926001.77531557,904373.563468968,1188727.38551421,1028972.8419588,1119522.94657364,1454154.66831219,1613988.08742091,1364766.23123548,1130986.47144957
"(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate","C39H62O5","posi","CD",636.666,2.522,120300.239235078,1716963.19620333,674523.66759579,1109488.78681462,1563241.66159533,1762680.16576565,256095.224248613,226022.250852499,1739000.48104784,346811.07013837,36095.2138282113,1291707.00000744,1318054.62773221,1304131.24667969,1696772.66253077,102669.294697719,162180.56551232,4197631.3631093,3852470.3351946,254312.133535067,2991371.47012528,145290.592470214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)","C10H19NO8","posi","CD",282.11817,13.173,128957.118151159,218923.777906262,64525.6968136686,82823.285370808,44477.5553747265,34640.4255932727,54601.6744900467,35001.4327981959,103363.714320154,511936.745018647,594835.039913694,202067.461393334,372451.227885978,136341.335762513,334517.497162066,35004.3605652447,560800.609228867,105831.248266829,55683.3372665458,136917.326071296,162831.223304485,278615.215338863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2S,3R,5S)-3-(2-Aminoethyl)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C8H12N2O4","posi","CD",201.08674,13.07,523202.774555685,3548781.35153727,5125417.45557885,3975455.26898706,5256321.66925988,539141.963222572,2474732.63895567,3247382.2717246,6114002.19433398,2705843.2660981,2946352.58183814,3085845.02840754,3732991.2110666,2884772.84837047,2133823.8573542,4388796.01674816,478064.121804194,301175.596726011,513443.917528136,3461044.84838122,1660362.66327032,1373009.78474433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(2Z,4E,6E,8E,10E,12E,14Z)-15-(6-Hydroxy-4,4,7a-trimethyl-2,4,5,6,7,7a-hexahydro-1-benzofuran-2-yl)-2,6,11-trimethyl-2,4,6,8,10,12,14-hexadecaheptaenal","C30H40O3","posi","CD",449.30189,2.275,40533.5877257619,1750346.43310049,394873.792946114,223924.788776933,121063.727173698,130426.681544494,50986.7337828187,51338.3352307118,559115.073238408,251013.39090802,316053.759644336,56583.3315548207,182405.121663536,18278.96361881,127717.290585695,93774.0113778828,192650.076253033,123808.583071463,140811.134239708,163175.427122166,78501.1510513001,35110.7406765688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(3-Hydroxy-2-oxo-2,3-dihydro-1H-indol-3-yl)acetonitrile","C10H8N2O2","posi","CD",189.06562,3.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111388.023919206,119044.041242394,75419.8550798487,19271.2979784131,50328.1777291201,112006.402789735,131146.762705395,48513.0871057359,137428.294083349,73755.4982583084,85432.2400030673,245089.942342747,91049.2672123498,68379.0194991616,182041.27602153,58123.4752932886,47753.0044969847,25674.2428773004,38805.2874285951,157333.193984275,101945.41682523,112081.301638405
"(3r,4s)-Tofacitinib","C4H5N3O2","posi","CD",128.04534,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,958603.337807515,2685372.20600773,812752.757781007,3373860.08289136,9135633.43314923,2042052.09374177,1083141.40746218,7466429.18722043,2377720.2401469,3199421.44281128,1832042.17759745,2145130.47982807,478832.281963908,1828269.94335079,57594.3258342867,306103.694193088,3427978.66182996,1525178.60248153,2809706.55216081,4476345.01402692,2088527.10406236,2118324.21998293
"(3s,6R,7S)-6,7-Dihydroxy-8-methyl-8-azabicyclo[3.2.1]oct-3-yl (2E)-2-methyl-2-butenoate","C13H21NO4","posi","CD",511.30218,2.602,896498.044944596,1061898.61520544,1523389.80477484,1618085.22783881,902524.623211559,832227.196063692,458823.2277484,837282.053372755,1170668.62681996,1333291.82377167,2484169.09101273,2122613.99013041,1078404.1611732,2731540.71043154,762655.610449659,1309414.78761888,1889371.32343178,830837.089313992,1071153.72170911,1166898.16776718,1521388.02266862,1567251.42168098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(4E)-5-[(2R,3aS,5R,5′R,6S,6″S,7aS)-2-{(S)-Hydroxy[(2R,3R,5S,6S)-2-hydroxy-3,5-dimethyl-6-{3-[(1′R,2R,2′S,3R,5S,6′S,8′R,10′R)-3,5,10′-trimethyl-8′H-spiro[piperidine-2,4′-[3,7,12]trioxatricyclo[6.3.1.0
~2,6~]dodecan]-8′-yl]-1-propen-2-yl}tetrahydro-2H-pyran-2-yl]methyl}-6-methyl-2,3,3′,3a,4′,5″,6,6″,7,7a-decahydrodispiro[furo[3,2-b]pyran-5,2′-furan-5′,2″-pyran]-6″-yl]-4-pentenoic acid","C47H71NO12","posi","CD",842.50209,2.044,338895.768623692,505997.645134792,169000.558725857,464211.364723317,711888.024055419,554621.20088906,138573.239558976,532255.830107226,426376.626410808,175132.988787534,2199307.00560937,177927.865604839,227288.856966329,743522.62267815,384842.105111178,691671.264291992,1816938.29038097,956130.895400864,712571.213580405,557033.411142497,693249.569715819,719278.353754381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(4R,5S,6R)-4-Amino-5,6-dihydroxy-2-oxo-7-(phosphonooxy)heptanoic acid","C7H14NO9P","posi","CD",575.08875,14.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716640.09040059,883374.172457449,798403.379645805,372378.062403506,741687.902354536,769831.12749802,707411.712128436,824893.801359586,1071344.58014397,965728.789670705,789486.151784797,1440827.82021346,1267944.14862966,1606508.49327458,1788808.22493635,1549800.76467729,1050311.13123032,657920.010344796,791378.761085084,1032378.92682278,847579.903220444,752245.865629504
"(4Z,7Z,9E,11E,13R)-13-{[(2S)-2-Amino-2-carboxyethyl]sulfanyl}-14-hydroxy-4,7,9,11-octadecatetraenedioic acid","C21H31NO7S","posi","CD",442.18854,1.991,78246.029950514,117073.010619129,68120.5346317437,113567.993934271,75933.8473346942,6251.16770085063,7356.59391333025,7125.09927729385,6333.0497621656,45329.3634772629,33665.0901139244,157937.553729744,9172.18615443753,15935.0518349193,6262.31589641428,17037.0016630935,12740.1416255713,137981.959971646,216307.62334333,132006.252361386,179170.748863314,143276.752216726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(5Z,8Z)-Tetradecadienoylcarnitine","C21H37NO4","posi","CD",368.27891,4.009,517483.236525222,460927.328917582,179453.101271797,460547.922246689,420980.070505609,1346792.0618183,1978681.62839877,1094382.98746962,625834.492137922,1001432.69171183,1295270.79864766,670244.766600587,839762.929756067,805159.12868024,1164090.89088498,513392.347703032,1388319.08887005,1532413.16922165,1714863.17279529,824603.563757577,3520778.58333798,1206739.48148033,5648751.68640878,808049.69633393,6817017.28988975,15523563.0218246,6878786.90027556,11258408.8328331,13955392.2796625,6691995.01625378,4237410.33024573,6238258.84616108,7995216.022299,7687566.0486635,5813079.14559572,3656421.78074208,4264487.62383616,8007582.74509468,5159279.19761233,800166.224241937,2712925.89635232,1426140.21592194,2967128.27909511,2418412.10235351
"(5α)-Androst-3-en-17-one","C19H28O","posi","CD",273.22067,2.503,1062680.67201992,1293179.86775215,669970.575370697,1035162.3904301,842288.635059112,948767.03779329,723603.983781818,953138.821127111,961150.612880724,693470.001326525,703092.852525808,801509.391149877,586323.857181403,877056.78735557,724125.934919247,771960.703457316,188129.887459835,536338.664238364,314740.400843381,413178.108569402,960569.546367162,977117.019549742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(6E,10E)-3,7,11,15-Tetramethyl-6,10,14-hexadecatrien-1-ol","C20H36O","posi","CD",310.31001,2.379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220269.432081996,229357.876779124,114948.643565835,81048.7467795514,276454.302504509,279834.434736553,268099.406528016,248897.492918162,188484.257938526,485223.650835354,751493.41795064,181902.282134778,44908.1934445381,143837.814995624,402398.868371496,146199.808446094,138489.049603728,334456.545527174,166188.016701031,204862.293261577,305442.9562925,303641.351032085
"(6Z,9Z,12Z,15Z)-6,9,12,15-Octadecatetraenal","C18H28O","posi","CD",261.22077,2.418,5021366.05688328,4791391.41022002,2702821.13556616,3276963.57843448,5328833.65588642,2391998.22712075,3478370.88232027,3920315.98101287,5217275.98437593,3837156.05168907,2811222.67041198,1498653.12023147,1921310.07709155,1299304.8316853,1464257.43570236,1794070.38569384,2260304.90217507,2226173.02370497,2908322.47311364,2555827.54947912,2205193.71615799,1134874.66840959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(6Z,9Z,12Z,15Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriaconta-6,9,12,15-tetraen-23-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate","C48H75O10P","posi","CD",825.50485,2.041,235146.67295309,174199.468069807,237789.227319167,185155.070762127,316271.737781728,132058.911929137,84858.4995736005,193470.33556983,146229.846671896,556594.343418652,803224.768740312,405328.608423953,482227.316885238,292202.515417019,182430.093388707,216918.461729597,703595.681922645,198328.047250002,192480.806105272,177805.637867571,176510.826063218,198024.395023509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(7Z,10Z)-Hexadecadienoylcarnitine","C23H41NO4","posi","CD",396.31003,3.825,6720664.46802331,640249.769279339,477086.603321785,1072538.49324126,2019422.43001691,2618259.27508207,4088543.87406412,2316295.24624108,656756.821793941,1367737.41088437,1376306.12625138,1816649.66999561,30762.0660379016,1311399.39342361,2016023.31071426,578914.01388605,1392820.69371744,3922318.29225656,3530183.82254119,1323358.5619148,11758024.6016291,1621422.35448475,1380032.87313463,854853.141870867,9972725.36967758,9490387.38130322,17442547.2345659,46464248.20698,42117900.5539591,10566210.3641266,3809700.61885071,9843103.49718188,41510866.8046247,13783612.546363,1113781.09398439,6228481.86007856,34495952.1943897,7161724.66650687,3339368.03122448,16353616.346558,2078169.02141335,915848.154126736,17040845.4266337,4811502.74657839
"(8E,15Z)-1,8,15-Heptadecatriene-11,13-diyne","C17H22","posi","CD",227.17899,2.456,532365.797405029,1911307.22495269,1674156.87947652,1402884.71266185,1740424.1976836,1383137.06698681,1227117.22652031,629045.686920916,1757454.54407731,1713328.76126517,1108576.28832987,136099.404137502,934773.848594706,880559.687248799,806377.927418329,689216.938410924,490215.088362381,1219397.87383366,1009310.432277,937416.920065055,921196.196865464,803144.763360379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(8Z,10E)-Dodeca-8,10-dienoylcarnitine","C19H33NO4","posi","CD",340.24763,4.192,524521.932160515,192261.847236606,115085.08696185,199498.161410376,206108.654750904,821354.662239364,380938.018260652,331453.422752124,458137.95634375,194257.71447659,282935.870477299,282257.958903256,396682.172616336,192734.734671727,252982.634608773,86035.3322249936,153482.179969698,709270.7056956,268597.818631783,102374.114434097,462701.641208266,210269.552463867,209807.493241197,43088.9281911608,373993.769837736,203714.352835098,549946.350430889,354475.489442943,254410.478874752,292470.387174051,167351.310295671,470326.669474162,359848.710733342,568540.682161382,276272.581239519,182740.82755404,246279.887350256,223121.156167343,143976.912095222,55386.5039060323,46969.9964647689,52052.3747870067,100983.492726649,66134.7961974224
"(9Z)-9-Octadecenamide","C18H35NO","posi","CD",282.2786,4.414,685466.226488025,235133.752724584,385361.264639232,575473.663648288,563663.172384745,1045946.63940563,433723.336653191,432422.83027811,570822.98091179,541261.566553952,549320.859892889,517270.034653982,604751.034793444,703479.66399919,178590.231300538,391412.363844606,659659.199032776,1180745.45072919,895247.849876645,602392.407021035,624882.28647052,537676.981860549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(E)-3-O-Methyl entacapone","C15H17N3O5","posi","CD",320.12677,9.037,76382.6436500046,79489.3081278814,257028.47447128,293729.107181623,110479.305810091,93583.1225919008,76673.1000413837,84968.5920856366,153926.266040731,60459.7170609788,78593.4813751476,124011.674255829,62042.3033205286,105950.389932803,160487.860563148,164297.449281078,21116.7903093821,47895.9774702603,63250.8750045483,79967.3223010343,42320.6874413679,27840.3344470006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(E)-p-coumaric acid","C9H8O3","posi","CD",182.0809,13.114,1100679.31281471,1580894.13502344,1402914.46677551,966098.385539477,1508581.4003351,838271.06765316,1307117.36252685,1297818.59895995,1286718.01822369,1290515.50541219,2281834.31906857,1538678.40763419,1386208.27507672,845901.46169101,641318.668742273,1024572.62029866,1066723.83058327,838431.448946433,619297.900982941,1428549.26310763,1106661.43764803,1082401.98800713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(E,E)-2,4-Dodecadienal","C12H20O","posi","CD",163.14799,2.388,5038347.28220849,2835386.70620037,2495259.80287002,2331591.91384028,2593511.55228934,1813655.46522033,2501540.5431946,2260280.05283347,2799800.48181655,1923314.80343681,1607370.4106861,1178522.57138671,1375588.89012004,1353429.9528666,1428086.96950404,1216958.55390673,1516825.11410035,720929.763128811,1875787.77662613,1409614.33059116,1197813.84753514,119905.5633066,692071.678530511,607615.158179742,374483.575699481,674392.07358356,418319.789414859,181205.056416396,214315.279572731,223523.204157343,541795.491560029,1658946.62791921,1056508.21105706,187264.45770788,123559.831810701,86212.7698562575,507644.067375307,129802.418712855,182705.077807722,404586.589083581,49195.7637953391,120254.071562564,553637.700068537,609898.771554588
"(Methylthio)pyrazine","C5H6N2S","posi","CD",127.03239,13.474,4212.00166020669,13516.5309238912,12552.7141517113,3993.07794595167,7134.50946925443,3666.34257063404,3792.4916843641,4968.57891800192,3864.77609387736,7302.08330452742,6271.46503174233,4560.15848962374,5487.98154888113,9683.67759969419,4754.39352392984,3548.55876806127,2785.38638635179,3993.1798640106,216115.047175589,500549.013078655,388821.094833657,474579.289410069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(R)-2-Benzylsuccinate","C11H12O4","nega","CD",207.06603,3.865,705917.449602605,697244.732988035,673987.439251341,865435.797742211,771697.467445067,691412.257777865,690430.519288808,786847.435012349,592314.03831056,827951.310225881,365106.989980505,639466.45577655,188512.363546648,857873.229984352,570374.175998318,603365.879581507,778339.617843273,801734.826969661,723755.867755984,791312.944793999,639040.741610349,617381.984484307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(R)-Lipoic acid","C8H14O2S2","posi","CD",207.05032,18.762,545096.449977083,525966.487038065,608369.322773717,512237.999111664,323550.932721709,417122.824665297,410167.544079222,409121.449426937,547801.176331454,419935.996973928,359215.509580472,571216.790426753,283324.984773875,300499.179411078,507591.429681983,461856.249417603,366876.497558144,717996.34027105,575965.24600171,464764.939448638,439069.150358976,397076.941071167,388833.972098343,228686.923406221,452091.455249079,357414.175807937,380717.801772785,457759.10119077,642364.693211204,396188.750382547,1260745.06118071,655257.590056238,209631.454299164,719685.92043979,448058.555729328,765185.642777057,621780.781456765,805990.690408802,786929.891521875,438889.041249838,400788.90298658,488861.668990418,409136.94549304,356741.199618973
"(S)-Succinyldihydrolipoamide","C12H21NO4S2","posi","CD",330.07874,14.283,391748.604633547,94433.8791868583,23708.5094209487,109525.522644057,398499.328470726,100172.531816736,104785.231017853,85489.3655863537,591030.339331708,72367.5617221921,330178.43199522,860585.22648696,506737.700463668,99222.8505203452,1049400.4629038,1082182.76514288,823966.028376278,156123.110863137,1014142.4993004,1059414.56528512,953577.079422828,782293.012062674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(S)-beta-Aminoisobutyric acid","C4H9NO2","nega","CD",102.05601,14.341,8300551.37105686,6806113.80605998,10805436.5067631,7025409.47300388,7897509.25286987,9950149.45661261,11954048.0743113,6239904.77337873,7133305.05158583,6350736.59045168,5867502.23165443,5384404.81148077,4835940.89392697,7102294.64498999,5379097.30596391,5593907.74584911,8685942.10421796,6111386.92634038,4850071.70382983,4810680.7002214,5644721.5654917,5294945.17199588,2511743.35959016,2495625.31003003,1820659.91077814,2941332.87868303,2471792.00559783,1690950.77186089,2517610.57108978,2111315.38310165,2421082.81592934,1206919.43104003,1084314.51691639,2502901.59248788,2161567.3014284,2401312.92789419,1061961.6215211,2460317.90993264,2536728.30085772,2555766.02627987,2310963.44717754,4676792.09290917,3605310.10228834,2899199.53455364
"(S,E)-Zearalenone","C18H22O5","nega","CD",317.13938,4.025,122988.008023844,28043.187838797,63266.2490909025,219553.166042528,94525.1841181174,152623.58882879,103486.052545551,330892.734216875,175151.681037565,186831.12081888,137525.378410171,192660.537124837,405017.716829318,567472.75357339,204041.905485398,295080.966174258,417635.239544429,123409.291535411,193009.799845374,190551.914925629,191371.976505293,58974.8447909638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(±)-Tartaric acid","C4H6O6","posi","CD",168.05142,9.277,57736.9035704134,192016.686868519,289861.480953702,147633.007319854,146280.099663576,29417.1850566967,282416.260249161,113120.305550301,181416.996896901,159825.110084531,134718.670205178,123631.513264755,166201.235026397,104390.630785386,308333.072043992,104189.969505355,125918.4201094,11365.6608481327,17604.8048246465,85366.7866804769,63441.0095584302,125808.429350214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(±)-Tetrahydropalmatine","C21H25NO4","posi","CD",356.18853,2.336,97045.1788375883,58965.2213489376,92187.9156085869,119076.033967815,122551.788033747,58856.8661172682,56779.9032090448,97611.2533723591,82663.855429157,95543.9605809691,86618.4527916609,105785.981688226,88648.5020878453,64092.7362887631,68311.3391458162,101872.108708363,49769.5616680877,100193.411007626,62871.4983406131,64252.7348162464,78838.2149947289,70046.9549083552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(±)-Tropinone","C8H13NO","posi","CD",123.07971,3.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347927.560217948,164032.976598179,5107023.32840367,492506.54646509,5853039.39005522,718378.311029266,604558.825324939,266443.672028273,122171.280190165,21632929.9036633,734272.550557731,855813.35905135,452262.850355329,491630.341507058,902118.180568563,655019.445979377,248657.444759245,966652.042797003,20069116.6825164,860705.12127798,595275.581794373,714339.937035107
"(±)18-HEPE","C20H30O3","nega","CD",317.21194,2.428,2847755.19156033,3004392.84702023,2497119.50304846,2822659.46028972,8679880.34257702,3948753.88841812,2973471.62769873,4527917.74165125,4337954.39486656,2607525.32301422,3273129.79250366,2288154.37778797,2964712.28279348,2761736.88592882,2498064.87783018,2705297.01016363,2567586.76957108,2675349.07018436,2722537.98789074,2393500.03206223,2739340.03749985,2877493.45639711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(Â±)-2-Hydroxy-4-(methylthio)butanoic acid","C5H10O3S","nega","CD",149.02757,3.842,167158.794851221,217171.341902336,476349.589733476,290387.479171329,154214.938813082,299029.098422782,311130.58820101,421017.453703277,323855.66017873,259374.110140215,247087.182764728,365066.918600673,1322716.66871843,750556.165410384,2141338.52501584,978213.296111375,552376.659423482,243531.112461432,403301.819590371,301220.308300096,302252.818472465,242967.882926846,387258.442943416,174635.770918641,281825.40628432,207932.934254403,383385.792678563,473945.593274617,572847.698559771,395825.859132339,656355.124908058,448721.042028847,616252.906212821,463161.478605989,1058229.67043044,262658.159981215,1096063.36685372,44229.1807711362,23495.175286816,458752.150198462,513059.280540652,378349.171836455,89107.6931897974,308971.383331095
"(Â±)-2-Methylbutanal","C5H10O","nega","CD",85.06593,3.619,54407.5372530008,107684.777187868,44194.690682804,18339.5622260192,25507.6406414751,57343.565963359,59931.3135635782,39344.3059968364,82912.3972154786,26033.7386916683,23427.4194579257,22673.4688485739,49277.9049799043,109475.862347808,99563.7993350905,223602.945214011,67375.6665379525,25996.1627110838,26446.1317639986,20464.8069352239,21600.3620259081,21526.3201335339,41167.49988633,17657.4015143168,52689.5855406344,18141.0832065198,32947.0088146539,33907.3442922963,36217.4579946769,46224.1684327354,35822.6299932033,16792.3816598269,41721.2616439307,43428.6359766376,190113.541183182,22031.8977895562,191069.525594256,98214.0660478522,31316.4585686699,42084.3779907323,49082.1524003071,22954.1360148623,20903.1385307178,24136.9210273984
"(Â±)-Metalaxyl","C15H21NO4","posi","CD",280.15401,8.935,743795.944571055,503174.018389071,510244.577854503,297792.681872053,690215.594070345,652557.714329114,714615.726425175,659362.064588849,297396.184203202,237329.942321933,473313.672678849,4358332.51685032,154946.910962527,2148369.86897828,2406269.92229876,318739.207952675,96651.0432663905,1171955.49443789,714550.180557032,607177.256321911,1400068.13788791,638193.151195364,29989.858236511,25925.3724898772,51727.1820717015,17337.7584142034,40460.5709829073,91153.0437382509,52473.0389165896,30720.1512744157,33664.0153158244,44557.7805666872,45096.9109042309,79119.2323852039,52959.3441458274,71013.5535521019,94970.1229737515,37270.4612957941,40053.2779138113,10471.6394938585,4331.28159956862,9416.59265720526,7139.72863623732,15183.908731171
"(−)-Inosine","C10H12N4O5","posi","CD",251.07561,14.311,35319.9965051441,21205.2078425555,51950.4144058193,26826.2264796141,56123.4724885927,57304.3572814882,60980.9136526118,29487.3592224307,44441.4322272904,119122.43373346,20036.2768561543,39449.9583160165,88413.7717496408,26557.7199448968,28294.5374666249,88084.2665104305,25149.3542281128,135682.400910277,57231.1742198908,65320.9690125316,43475.648505773,51037.2600727015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"(−)-trans-Methyl dihydrojasmonate","C13H22O3","posi","CD",244.19045,2.387,11679004.7098439,768975.723017676,2165782.97567388,2031221.63309063,1570126.00529915,1742013.19321259,2630215.92807239,1111547.00414256,1630790.78888404,562047.232804103,537591.120418103,455347.413660963,696800.531334319,1136047.86682514,1699757.98249028,874777.707448671,531441.450554322,1278832.79973298,1735996.01942488,456163.774268504,1443742.08197288,1151654.03485658,3511601.97464144,2236456.31927657,2418688.32662402,3695297.3069899,2202159.9924273,482557.29031274,535392.369582649,963456.987385214,2846456.17724862,8108027.51061493,5574955.39652302,698476.864853266,319860.810733922,537800.401553651,2368818.71132945,802553.724106462,966866.387054586,1785077.48348506,265204.078151998,619025.545603465,2806380.35684922,3054797.79152284
".alpha.-Aminoadipic acid","C6H11NO4","posi","CD",162.07591,10.101,118044.290485024,150630.309367613,200598.947677496,189892.789913004,163649.124000524,138305.791833311,225597.183822748,187345.800804734,229904.749421897,174292.842144768,165600.822313428,135849.745213419,156150.887637874,173148.082281426,280235.650147776,187002.329836492,272329.179506881,129187.406184113,149068.86552429,208569.77556387,181713.361025856,168957.633213995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1,1,6-Trimethyl-1,2-dihydronaphthalene","C13H16","posi","CD",173.13223,2.528,8416553.32044057,3472624.71482573,4932283.53100825,4708222.70891099,3274332.56915243,3124743.11810292,3782988.00566894,3978911.32028371,308927.487934588,2354155.15383485,1982176.59221067,1843501.05079829,2097617.81164686,743082.127568781,2217860.35934051,1833027.78411936,2176321.66289929,2405033.95888797,247405.649670353,2267645.30074988,2438870.09799732,2254386.81153865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1,1′-MONOGLYCERIDE CITRATE","C9H14O9","posi","CD",267.07105,9.173,30920.4884460726,105220.565598505,245276.562057099,131269.276825365,125157.739566572,35638.5912352169,136623.398595359,102625.323544882,173420.905675354,67120.202068059,87500.8085733348,126505.108864895,3480164.144112,176556.829180616,153701.80679885,136263.20818423,40827.1158622568,6466.23650902878,24412.1148633203,80001.1527800198,62124.7078761916,58047.497693932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1,2,3-Propanetricarboxylic acid","C6H8O6","nega","CD",175.02457,4.03,102132.9716914,63643.4951488577,122457.719590695,182323.607418957,78496.5795347166,126743.256743117,85937.9564310073,61596.8720185917,145451.267717439,155150.228711468,114205.244931619,32543.5092563307,336338.994932128,471246.584180104,187526.269684155,245044.183162179,346816.9684434,47345.7494285792,160281.191154414,158240.088977361,158921.092982927,152550.588711963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
