"tissue","raw.file","source","sequence.id","sample","ion.mode","name","formula","mz","rt","ion.count"
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(10E,12Z)-10,12-Hexadecadienal","C16H28O",219.21041,2.487,432517.919801996
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(10Z,12Z)-octadeca-10,12-dienoylcarnitine","C25H45NO4",424.34113,3.48,41431.8635066605
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(11E)-15-Oxo-11-icosenoic acid","C20H36O3",307.26253,2.448,456138.771864311
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18H34O5",313.23679,2.926,503066.848080031
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(15R,21S)-18,21,22-Trihydroxy-3-methyl-18-oxido-12-oxo-13,17,19-trioxa-18λ~5~-phosphadocosan-15-yl 22-methyltricosanoate","C43H85O10P",793.59203,3.807,9272.72123789389
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(1E)-N-Hydroxy-4-(methylsulfanyl)-1-butanimine","C5H11NOS",134.06297,14.598,919824.599124823
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(1R,5R)-3,3,5-Trimethylcyclohexyl 5-oxo-L-prolinate","C14H23NO3",524.36985,3.12,121812688.993088
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(1aR,2R,3S,11cS)-6,11-Dimethyl-1a,2,3,11c-tetrahydrotetrapheno[1,2-b]oxirene-2,3-diol","C20H18O3",307.13363,15.111,686386.698402402
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2E,4Z)-N-Isobutyl-2,4-octadecadienamide","C22H41NO",336.32562,2.403,1835847.9574386
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2E,5Z,7E)-Decatrienoylcarnitine","C17H27NO4",310.20066,6.462,22841222.2108267
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2R)-1-(Octanoyloxy)-3-(phosphonooxy)-2-propanyl palmitate","C27H53O8P",537.35219,8.918,14916.2901408946
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(palmitoyloxy)-2-propanyl (9Z)-9-hexadecenoate","C41H77O13P",809.51429,2.859,2853862.22691824
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2R)-1-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-3-(stearoyloxy)-2-propanyl (5Z,8Z,11Z,14Z)-5,8,11,14-icosatetraenoate","C47H83O13P",887.56217,8.315,1801718.81201839
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2R)-2-Hydroxy-3-[(hydroxy{[(1S,2R,3R,4S,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]propyl palmitate","C25H49O12P",573.30243,8.389,145062.796709386
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2R)-3-[(Hydroxy{[(1s,3R)-2,3,4,5,6-pentahydroxycyclohexyl]oxy}phosphoryl)oxy]-1,2-propanediyl dihexadecanoate","C41H79O13P",811.53005,2.059,26100.9480001045
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2S)-1-Hydroxy-3-[(9Z)-9-tetradecenoyloxy]-2-propanyl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate","C39H62O5",636.666,2.522,1442117.12823118
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2S)-3-Hydroxy-2-({[(3S,4S,5R)-2,3,4-trihydroxy-5-(hydroxymethyl)tetrahydro-2-furanyl]methyl}amino)butanoic acid (non-preferred name)","C10H19NO8",282.11817,13.173,225596.785595992
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2S,3R,5S)-3-(2-Aminoethyl)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic acid","C8H12N2O4",201.08674,13.07,3445169.81831633
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(2Z,4E,6E,8E,10E,12E,14Z)-15-(6-Hydroxy-4,4,7a-trimethyl-2,4,5,6,7,7a-hexahydro-1-benzofuran-2-yl)-2,6,11-trimethyl-2,4,6,8,10,12,14-hexadecaheptaenal","C30H40O3",449.30189,2.275,63172.059613458
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(3s,6R,7S)-6,7-Dihydroxy-8-methyl-8-azabicyclo[3.2.1]oct-3-yl (2E)-2-methyl-2-butenoate","C13H21NO4",511.30218,2.602,2369777.35026022
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(4E)-5-[(2R,3aS,5R,5′R,6S,6″S,7aS)-2-{(S)-Hydroxy[(2R,3R,5S,6S)-2-hydroxy-3,5-dimethyl-6-{3-[(1′R,2R,2′S,3R,5S,6′S,8′R,10′R)-3,5,10′-trimethyl-8′H-spiro[piperidine-2,4′-[3,7,12]trioxatricyclo[6.3.1.0
~2,6~]dodecan]-8′-yl]-1-propen-2-yl}tetrahydro-2H-pyran-2-yl]methyl}-6-methyl-2,3,3′,3a,4′,5″,6,6″,7,7a-decahydrodispiro[furo[3,2-b]pyran-5,2′-furan-5′,2″-pyran]-6″-yl]-4-pentenoic acid","C47H71NO12",842.50209,2.044,198646.304910383
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(4Z,7Z,9E,11E,13R)-13-{[(2S)-2-Amino-2-carboxyethyl]sulfanyl}-14-hydroxy-4,7,9,11-octadecatetraenedioic acid","C21H31NO7S",442.18854,1.991,176328.262851626
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(5Z,8Z)-Tetradecadienoylcarnitine","C21H37NO4",368.27891,4.009,748290.020892085
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(5α)-Androst-3-en-17-one","C19H28O",273.22067,2.503,894839.480941675
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(6Z,9Z,12Z,15Z)-6,9,12,15-Octadecatetraenal","C18H28O",261.22077,2.418,1673160.65791272
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(6Z,9Z,12Z,15Z,23R,29S)-26,29,30-Trihydroxy-26-oxido-20-oxo-21,25,27-trioxa-26λ~5~-phosphatriaconta-6,9,12,15-tetraen-23-yl (4Z,7Z,10Z,13Z,16Z,19Z)-4,7,10,13,16,19-docosahexaenoate","C48H75O10P",825.50485,2.041,452526.253064299
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(7Z,10Z)-Hexadecadienoylcarnitine","C23H41NO4",396.31003,3.825,2028185.65284628
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(8E,15Z)-1,8,15-Heptadecatriene-11,13-diyne","C17H22",227.17899,2.456,151947.215465751
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(8Z,10E)-Dodeca-8,10-dienoylcarnitine","C19H33NO4",340.24763,4.192,315124.898379907
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(9Z)-9-Octadecenamide","C18H35NO",282.2786,4.414,577502.465257949
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(E)-3-O-Methyl entacapone","C15H17N3O5",320.12677,9.037,138451.955082637
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(E)-p-coumaric acid","C9H8O3",182.0809,13.114,1717846.60644865
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(E,E)-2,4-Dodecadienal","C12H20O",163.14799,2.388,1315753.17482528
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(Methylthio)pyrazine","C5H6N2S",127.03239,13.474,5091.15663637138
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(R)-Lipoic acid","C8H14O2S2",207.05032,18.762,637730.93852005
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(S)-Succinyldihydrolipoamide","C12H21NO4S2",330.07874,14.283,960794.278743098
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(±)-Tartaric acid","C4H6O6",168.05142,9.277,138027.527037646
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(±)-Tetrahydropalmatine","C21H25NO4",356.18853,2.336,118104.009747151
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(Â±)-Metalaxyl","C15H21NO4",280.15401,8.935,4865829.45903411
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(−)-Inosine","C10H12N4O5",251.07561,14.311,44043.6264533721
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","(−)-trans-Methyl dihydrojasmonate","C13H22O3",244.19045,2.387,508369.393780837
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi",".alpha.-Aminoadipic acid","C6H11NO4",162.07591,10.101,151668.485528828
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,1,6-Trimethyl-1,2-dihydronaphthalene","C13H16",173.13223,2.528,2058163.68669759
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,1′-MONOGLYCERIDE CITRATE","C9H14O9",267.07105,9.173,141235.732485591
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,2,3-Trihydroxybenzene","C6H6O3",127.039,15.063,6872985.31995844
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,2-DIPHENYLCYCLOBUTANE","C16H16",209.13208,2.588,408934.57076995
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,2-Diarachidonoyl-sn-glycero-3-PC","C48H80NO8P",830.57133,2.193,869542.145227254
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,2-Dioleoyl-sn-glycerol","C39H72O5",621.54505,2.542,1395329.50482877
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,2-dioleoyl-sn-glycero-3-phospho-(1′-sn-glycerol)","C42H79O10P",775.54514,3.67,1363966.35106056
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,28-Octacosanediyl (2E,2′E)bis[3-(3-hydroxy-4-methoxyphenyl)acrylate]","C48H74O8",779.54123,3.068,9226.42017615987
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,3,5-Heptatriene, (E,E)-","C7H10",95.08583,2.399,7524530.23058932
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,4,3-Oxathiazinane 4,4-dioxide","C3H7NO3S",179.04817,14.554,2035850.32058947
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,4-Naphthoquinone","C10H6O2",355.04189,14.575,127807.003191051
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,5-Naphthalenediamine","C10H10N2",159.09156,9.598,1936390.46950152
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1,6,7-Trimethylnaphthalene","C13H14",174.88707,2.471,1893204.45764022
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-(1Z-hexadecenyl)-2-oleoyl-sn-glycero-3-phosphoethanolamine","C39H76NO7P",724.52616,4.083,4268750.83141367
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-(1Z-octadecenyl)-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine","C48H84NO7P",818.604,3.341,893228.283751775
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-(4,5-dihydro-1H-imidazol-2-yl)-3,5-dimethyl-1H-pyrazole hydrobromide","C8H12N4",165.11325,7.529,2380645.60017698
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-(4,7-Dihydro-5H-thieno[2,3-c]pyran-7-yl)-N-methylmethanamine","C9H13NOS",367.14898,14.157,954640.913994608
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-(4-Amino-4-carboxybutanoyl)-2-piperidinecarboxylic acid","C11H18N2O5",276.15453,14.733,1472526.28776531
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Aminocyclopropanecarboxylic acid","C4H7NO2",84.04428,13.11,2614053.10084807
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Isomangostin hydrate","C24H28O7",429.19364,2.343,2651527.41791124
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Methyladenosine","C11H15N5O4",282.11922,4.967,123497.849181703
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Methylguanosine","C11H16N5O5",299.12082,15.105,157108.817385936
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Methylhistamine","C6H11N3",126.1024,20.997,1074809.0257978
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Methylpyrrole","C5H7N",82.06508,7.649,3068473.66006604
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Nitrosonaphthalene","C10H7NO",175.08637,4.049,479646.780937242
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-O-{[1-Methyl-5-(4-methylbenzoyl)-1H-pyrrol-2-yl]acetyl}-β-D-glucopyranuronic acid","C21H23NO9",434.14148,15.164,58927.2390066216
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphoserine","C46H78NO10P",836.5418,2.053,12244075.8832081
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Palmitoyl-2-linoleoyl-sn-glycero-3-PC","C42H80NO8P",758.56768,8.325,7428896.62103005
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Pentanesulfenothioic acid","C5H12S2",137.04548,8.289,1279477951.40262
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Phenylethanol","C8H10O",105.06967,2.48,6694187.80734758
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Piperideine","C5H9N",84.08069,18.766,28712881.1858783
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Stearoyl lysophosphatidic acid","C21H43O7P",461.26337,2.321,5554.62344861878
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Stearoyl-2-arachidonoylplasmenylcholine","C46H84NO7P",794.60354,4.082,4946629.76657615
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-Stearoylglycerophosphoglycerol","C24H49O9P",513.31904,2.754,524543.497931595
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-[(3-Carboxypropyl)amino]-1-deoxy-β-D-fructofuranose","C10H19NO7",266.12297,14.95,622079.065614837
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-[(9Z)-octadecenoyl]-2-[(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl]-sn-glycero-3-phosphocholine","C48H82NO8P",832.58243,3.107,311010097.175645
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-arachidoyl-2-arachidonoyl-sn-glycero-3-phosphate","C43H77O8P",753.54126,2.055,164946.75427136
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-icosatetraenoyl)-sn-glycero-3-phosphoethanolamine","C41H74NO8P",740.521,2.049,101739.619089961
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-hexadecyl-2-[(9Z,12Z)-octadecadienoyl]-sn-glycero-3-phosphocholine","C42H82NO7P",744.58798,3.06,5207014.08469292
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-oleoyl-2-arachidonoyl-sn-glycero-3-phosphate","C41H71O8P",723.4938,2.58,27255.7466513264
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-oleoyl-2-arachidonoyl-sn-glycero-3-phospho-L-serine","C44H76NO10P",810.52682,4.194,1465983.16396707
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-oleoyl-2-arachidonoyl-sn-glycerol-3-phosphoethanolamine","C43H76NO8P",766.53652,2.041,859959.419134346
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-oleoyl-2-linoleyl-sn-glycero-3-phosphoethanolamine","C41H76NO8P",742.53678,2.054,1073908.34011843
"Liver","Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","CD","2M20_pos","2M20","posi","1-stearoyl-2-oleoyl-sn-glycero-3-phosphoserine","C42H80NO10P",790.55661,8.298,398965.274291204
