"source","ion.mode","name","formula","mz","rt","med.ic","n.samples"
"CD","posi","PC(18:2(9Z,12Z)/14:0)","C40H76NO8P",730.53693,2.98,10637245.501254,44
"CD","posi","PC(18:2(9Z,12Z)/16:0)","C42H80NO8P",758.56749,3.121,269374145.321087,44
"CD","posi","PC(18:2(9Z,12Z)/17:0)","C43H82NO8P",772.58345,3.839,3416535.82380119,44
"CD","posi","PC(18:2(9Z,12Z)/18:1(11Z))","C44H82NO8P",806.56729,2.978,412720046.639212,22
"CD","posi","PC(18:2(9Z,12Z)/20:2(11Z,14Z))","C46H84NO8P",810.59767,3.222,350609703.21436,22
"CD","posi","PC(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","C46H80NO8P",806.56725,2.985,484511926.947517,44
"CD","posi","PC(18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C46H76NO8P",802.53457,3.103,689378.960747732,44
"CD","posi","PC(20:4(5Z,8Z,11Z,14Z)/20:1(11Z))","C48H86NO8P",836.60841,3.836,5129469.82733977,22
"CD","posi","PC(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))","C44H76NO8P",778.53654,2.98,5627650.21716603,44
"CD","posi","PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","C46H82NO8P",830.56699,3.41,182111.161655398,22
"CD","posi","PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))","C48H78NO8P",828.55088,3.118,2202248.32438347,44
"CD","posi","PC(o-16:1(9Z)/20:0)","C44H88NO7P",774.63188,16.637,441086.888131551,22
"CD","posi","PE(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C42H72NO8P",750.50535,2.974,619220.976801979,44
"CD","posi","PE(16:0/18:2(9Z,12Z))","C39H74NO8P",716.52112,3.057,4011317.68345578,44
"CD","posi","PE(16:0/18:3(6Z,9Z,12Z))","C39H72NO8P",714.50551,3.037,518579.329943005,44
"CD","posi","PE(16:0/20:4(5Z,8Z,11Z,14Z))","C41H74NO8P",740.52173,2.936,9419037.63904576,44
"CD","posi","PE(16:1(9Z)/16:0)","C37H72NO8P",690.5048,3.428,396697.9350836,44
"CD","posi","PE(16:1(9Z)/22:0)","C43H84NO8P",774.6001,3.144,715101.399208653,22
"CD","posi","PE(18:0/18:2(9Z,12Z))","C41H78NO8P",744.55299,3.724,6981981.14145246,44
"CD","posi","PE(18:0/18:3(9Z,12Z,15Z))","C41H76NO8P",764.52083,3.833,26197533.4694398,44
"CD","posi","PE(18:1(11Z)/P-18:1(11Z))","C41H78NO7P",728.55842,2.375,14202.8652332043,22
"CD","posi","PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","C41H72NO8P",738.50553,3.013,4677494.44456737,22
"CD","posi","PE(18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))","C43H70NO8P",760.48947,2.912,156150.490118949,22
"CD","posi","PE(20:0/22:5(7Z,10Z,13Z,16Z,19Z))","C47H84NO8P",822.59658,3.437,25055.6626769403,44
"CD","posi","PE(20:1(11Z)/20:4(5Z,8Z,11Z,14Z))","C45H80NO8P",794.56455,3.094,5063703.20371871,22
"CD","posi","PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))","C45H76NO8P",790.53521,2.9,35765200.5316136,44
"CD","posi","PE(20:3(8Z,11Z,14Z)/18:0)","C43H80NO8P",770.56758,2.991,3551509.72093272,44
"CD","posi","PE(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","C45H74NO8P",788.52067,2.922,9711265.49073793,44
"CD","posi","PE(20:4(5Z,8Z,11Z,14Z)/P-18:1(9Z))","C43H76NO7P",750.54036,3.831,3258656.49536614,22
"CD","posi","PE(20:4(6E,8Z,11Z,14Z)+=O(5)/P-18:1(9Z))","C43H74NO8P",764.52122,2.929,94969954.8778417,44
"CD","posi","PE(20:4(8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))","C45H72NO8P",786.50501,2.956,1214399.16499167,22
"CD","posi","PE(20:4(8Z,11Z,14Z,17Z)/22:0)","C47H86NO8P",824.61447,3.226,975541.808531655,22
"CD","posi","PE(20:4(8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C47H74NO8P",812.52066,2.937,799594.28510291,22
"CD","posi","PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","C43H72NO8P",762.50577,2.926,4852045.7068519,44
"CD","posi","PE(22:1(13Z)/18:1(9Z))","C45H86NO8P",800.61464,3.509,498576.099151387,44
"CD","posi","PE(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C49H86NO8P",848.6133,4.077,296654.966860297,22
"CD","posi","PE(22:2(13Z,16Z)/18:1(11Z))","C45H84NO8P",798.59925,3.129,2394001.42598124,22
"CD","posi","PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))","C47H82NO8P",820.58238,2.984,3708976.13296255,44
"CD","posi","PE(22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))","C47H80NO8P",818.56637,2.972,909783.83180747,44
"CD","posi","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C49H74NO8P",836.52096,2.863,1272470.68703078,22
"CD","posi","PE(P-18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C45H78NO7P",776.55699,2.879,4833907.03688191,22
"CD","posi","PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))","C41H74NO7P",724.52691,2.929,4276458.96846575,44
"CD","posi","PE(P-18:1(9Z)/22:4(7Z,10Z,13Z,16Z))","C45H80NO7P",778.57091,2.966,510039.412327937,44
"CD","posi","PEG n5","C10H22O6",239.14858,4,3222463.03321786,44
"CD","posi","PG(16:0/16:1(9Z))","C38H73O10P",721.50551,2.288,14362078.1523282,44
"CD","posi","PG(18:0/22:5(4Z,7Z,10Z,13Z,16Z))","C46H81O10P",825.56288,2.069,116437.6128358,22
"CD","posi","PG(18:1(9Z)/18:2(9Z,12Z))","C42H77O10P",773.53029,2.768,674839.124619595,22
"CD","posi","PHENETHYL OCTANOATE","C16H24O2",249.18447,2.528,699317.106921182,22
"CD","posi","PI(18:0/20:4(8Z,11Z,14Z,17Z))","C47H83O13P",887.56311,2.832,2796047.85616685,44
"CD","posi","PI(18:1(9Z)/18:3(6Z,9Z,12Z))","C45H79O13P",859.53126,2.932,922515.9710129,22
"CD","posi","PI(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","C47H81O13P",885.54676,2.921,424072.480699617,44
"CD","posi","PPG n4","C12H26O5",251.18485,2.913,243621.49945235,22
"CD","posi","PPG n5","C15H32O6",309.22663,2.867,236008.005159903,22
"CD","posi","PS(16:0/18:1(9Z))","C40H76NO10P",762.5264,3.903,55055.4268347906,22
"CD","posi","PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C44H74NO10P",808.51119,3.877,1569024.31763462,44
"CD","posi","PS(18:0/18:0)","C42H82NO10P",792.57372,2.801,42932.1997889504,22
"CD","posi","PS(18:0/20:3(8Z,11Z,14Z))","C44H80NO10P",814.5568,3.863,278463.568551382,22
"CD","posi","PS(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H78NO10P",836.54148,3.803,11536924.5659462,44
"CD","posi","PS(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C46H76NO10P",834.52568,3.859,457620.12877726,44
"CD","posi","PS(22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","C50H78NO10P",884.54159,3.818,669227.190628196,22
"CD","posi","Palmitic amide","C16H33NO",256.26309,2.443,934750.432712483,44
"CD","posi","Palmitoyl Serinol","C19H39NO3",313.27301,8.391,297423.062844604,22
"CD","posi","Palmitoylcarnitine","C23H45NO4",400.34125,3.841,12172242.1304579,44
"CD","posi","Paracetamol","C8H9NO2",184.09659,9.574,252199.037909527,22
"CD","posi","Paxilline","C27H33NO4",436.24665,8.222,74558.2303336823,22
"CD","posi","Pemoline","C9H8N2O2",177.06567,4.547,179969.107058403,44
"CD","posi","Phenelzine","C8H12N2",169.13328,8.307,1085136.42581483,22
"CD","posi","Phenmetrazine","C11H15NO",178.12249,9.956,5422921.3965602,44
"CD","posi","Phentermine","C10H15N",150.12762,9.48,496041.572654143,44
"CD","posi","Phenyl phosphate","C6H7O4P",175.01488,11.201,999958.19218997,22
"CD","posi","Phenylalanylphenylalanine","C18H20N2O3",313.1541,2.798,124972.65420228,22
"CD","posi","Phenylisocyanate","C7H5NO",120.04421,12.982,852652.683628325,22
"CD","posi","Phosphatidylserine","C42H82NO10P",792.57265,2.426,830487.933736297,22
"CD","posi","Phosphocreatine","C4H10N3O5P",212.04279,14.674,901245.912066658,22
"CD","posi","Phosphoric acid","H3O4P",136.93999,15.945,148438161.15782,44
"CD","posi","Phosphorylcholine","C5H14NO4P",184.07305,15.456,76975361.4307813,44
"CD","posi","Phytosphingosine","C18H39NO3",318.29958,8.065,508571.83539908,44
"CD","posi","Pinocembrin 7-rhamnosylglucoside","C27H32O13",565.19125,12.84,19895.7273591772,22
"CD","posi","Piperazine","C4H10N2",87.09203,21.827,3589688.26887218,22
"CD","posi","Piperenol A","C21H20O7",385.12789,14.662,2943226.36257759,22
"CD","posi","Piracetam","C6H10N2O2",143.08143,13.789,235014.10161239,22
"CD","posi","Pirimicarb","C11H18N4O2",494.32356,4.278,1760019.194862,22
"CD","posi","Piroctone","C14H23NO2",238.1797,7.979,1096885.3315604,22
"CD","posi","Pomalidomide","C13H11N3O4",274.08091,8.265,163292.596328338,22
"CD","posi","Porphobilinogen","C10H14N2O4",227.10215,9.339,397374.535628863,22
"CD","posi","Pregabalin","C8H17NO2",142.12247,2.853,449747.362826303,22
"CD","posi","Pregnanetriol","C21H36O3",337.27305,3.591,176075.926357716,22
"CD","posi","Proline betaine","C7H13NO2",144.10173,11.128,466350.810395111,44
"CD","posi","Propionylcarnitine","C10H19NO4",218.1384,10.982,34023852.2379557,44
"CD","posi","Propoxyphene","C22H29NO2",340.22974,2.507,264539.984356144,22
"CD","posi","Propylthiouracil","C7H10N2OS",358.13376,12.519,3585262.26927745,22
"CD","posi","Protoporphyrin IX","C34H34N4O4",563.26438,2.847,122631.647211651,22
"CD","posi","Psilocin","C12H16N2O",205.13329,9.052,5354255.71371641,22
"CD","posi","Pterin","C6H5N5O",164.05655,8.855,964619.609196364,22
"CD","posi","Pteroside B","C20H28O7",381.18719,4.329,318060.685336241,22
"CD","posi","Pyrido[3,4-c]psoralen","C14H7NO3",516.12036,14.593,123783.76197143,22
"CD","posi","Pyroglutamic acid","C5H7NO3",130.04979,14.473,108344866.954233,44
"CD","posi","Pyrrole 2-carboxylate","C5H5NO2",129.06571,15.011,5828482.04976592,22
"CD","posi","Pyrrolidine","C4H9N",72.08128,12.037,15752080.9011855,44
"CD","posi","Quinone","C6H4O2",109.02861,15.081,1410591.44563894,44
"CD","posi","Rasagiline","C12H13N",172.11178,1.024,136863.356348443,22
"CD","posi","Retinal","C20H28O",285.22066,2.467,8039615.58474506,22
"CD","posi","Riboflavin","C17H20N4O6",377.14495,8.876,790446.46890538,22
"CD","posi","Ribothymidine","C10H14N2O6",259.09199,13.187,3023843.69300235,22
"CD","posi","Ricinin","C8H8N2O2",148.03911,3.649,4581665.95618183,22
"CD","posi","Rilmenidine","C10H16N2O",181.13333,8.605,588717.413009317,22
"CD","posi","Rolgamidine","C9H16N4O",197.13945,15.177,4829273.94104582,22
"CD","posi","S-(Formylmethyl)glutathione","C12H19N3O7S",350.10103,13.558,195366.603725542,22
"CD","posi","S-(hydroxymethyl)mycothiol","C18H32N2O13S",517.17196,16.446,92707.4817004798,22
"CD","posi","S-Adenosylmethionine","C15H22N6O5S",399.14396,17.145,8050106.91117847,22
"CD","posi","S-Allyl-L-cysteine","C6H11NO2S",162.0581,7.027,1844549.06239232,22
"CD","posi","S-Aminoethyl-L-cysteine","C5H12N2O2S",148.04256,13.663,3746521.83626695,22
"CD","posi","S-acetylcysteamine","C4H9NOS",102.03745,10.91,2039681.64559334,44
"CD","posi","S-methylglutathione","C11H19N3O6S",322.10595,14.38,3584891.59588172,22
"CD","posi","SM(d16:1/24:1(15Z))","C45H89N2O6P",785.65112,4.18,5107785.4677291,22
"CD","posi","SM(d18:1/14:0)","C37H75N2O6P",675.54266,4.108,895261.882875448,22
"CD","posi","SM(d18:1/16:0)","C39H79N2O6P",703.57388,3.846,33052815.693744,44
"CD","posi","SM(d18:1/16:1(9Z))","C39H77N2O6P",701.5575,4.033,982692.880534728,22
"CD","posi","SM(d18:1/18:0)","C41H83N2O6P",731.60488,3.848,13588333.1316835,44
"CD","posi","SM(d18:1/18:1(9Z))","C41H81N2O6P",729.58949,3.849,1588559.61189519,22
"CD","posi","SM(d18:1/20:0)","C43H87N2O6P",759.63573,4.176,3498439.78435429,22
"CD","posi","SM(d18:1/22:0)","C45H91N2O6P",787.66683,3.89,2162872.85948047,44
"CD","posi","SM(d18:1/22:2(13Z,16Z))","C45H87N2O6P",783.63497,4.149,195924.056974056,22
"CD","posi","SM(d18:1/23:0)","C46H93N2O6P",801.68141,3.856,721689.805813075,44
"CD","posi","SM(d18:1/24:0)","C47H95N2O6P",815.6976,3.919,449532.992342727,22
"CD","posi","SM(d18:1/24:1(15Z))","C47H93N2O6P",813.68236,3.836,12607504.7301394,44
"CD","posi","Saccharopine","C11H20N2O6",277.139,15.108,10624093.0741753,22
"CD","posi","Salbutamol","C13H21NO3",496.33872,3.308,7483091.01177724,44
"CD","posi","Scoparone","C11H10O4",207.06486,9.342,7690.82309100795,22
"CD","posi","Sedecamycin","C27H35NO8",502.2426,2.532,528254.476094385,22
"CD","posi","Sepiapterin","C9H11N5O3",238.09317,8.48,512464.16072917,22
"CD","posi","Ser-Ser","C6H12N2O5",193.08192,13.477,2996749.20455587,22
"CD","posi","Sorbitol-6-phosphate","C6H15O9P",263.05351,15.465,421745.731115532,22
"CD","posi","Spermidine","C7H19N3",146.16494,12.265,2407712.02775495,22
"CD","posi","Sphingosine 1-phosphate","C18H38NO5P",380.25549,2.297,408950.969854858,22
"CD","posi","Stearoylcarnitine","C25H49NO4",428.37232,3.573,1712426.98425752,44
"CD","posi","Styrene","C8H8",105.06971,2.468,7813846.90579729,22
"CD","posi","Succinic acid","C4H6O4",136.06158,13.1,6063384.95129426,22
"CD","posi","Succinimide","C4H5NO2",100.03954,11.976,532494.991168159,22
"CD","posi","Sulfoacetic acid","C2H4O5S",140.9856,3.656,66179701.3424649,22
"CD","posi","Sulfoglycolithocholate(2-)","C26H43NO7S",514.28236,2.608,7810834.06364414,22
"CD","posi","Sulforaphane","C6H11NOS2",178.03523,1.03,237030.18411903,22
"CD","posi","Sulfuric acid","H2O4S",98.97526,12.347,43526189.5358469,22
"CD","posi","TRILAURYLAMINE","C36H75N",522.5964,8.241,215175.59276954,22
"CD","posi","Taurocholic acid","C26H45NO7S",533.325,2.918,5148501.28878562,44
"CD","posi","Tegaserod","C16H23N5O",302.19558,9.523,398270.77957701,44
"CD","posi","Tepilamide fumarate","C11H17NO5",244.11768,13.115,181107.211702836,22
"CD","posi","Terbutaline","C12H19NO3",473.26371,2.617,70509394.5606917,22
"CD","posi","Terpestacin","C25H38O4",403.28344,2.231,4089758.29583341,22
"CD","posi","Testosterone cypionate","C27H40O3",413.30466,2.888,99888.3058292624,22
"CD","posi","Testosterone isocaproate","C25H38O3",387.28821,2.048,6972960.0389545,22
"CD","posi","Tetracosahexaenoic acid","C24H36O2",389.30407,2.102,3743525.12702997,22
"CD","posi","Tetradecanedioic acid","C14H26O4",259.19014,2.375,280588.48736647,22
"CD","posi","Tetraglycol","C8H18O5",195.12245,3.725,2125340.69850847,44
"CD","posi","Tetrahydrodeoxycorticosterone","C21H34O3",335.25758,1.99,1525983.61843211,44
"CD","posi","Tetralin","C10H12",133.10115,2.428,982285.982058926,44
"CD","posi","Thalassemine","C8H19N4O6P",299.10934,16.707,333652.604534205,22
"CD","posi","Thiamine","C12H16N4OS",265.11136,17.734,11396135.1594904,22
"CD","posi","Thiamine monophosphate","C12H17N4O4PS",345.07748,15.802,1976249.34515262,22
"CD","posi","Thiophene","C4H4S",85.01054,4.548,975265.74098642,22
"CD","posi","Thiophenol","C6H6S",221.04368,14.159,102768.415172308,22
"CD","posi","Thiorphan","C12H15NO3S",254.08397,3.923,18084.9135632593,22
"CD","posi","Threonylglutamine","C9H17N3O5",248.12366,13.063,5689294.87773823,22
"CD","posi","Threonylserine","C7H14N2O5",207.09719,12.889,15131385.1172835,22
"CD","posi","Thymine","C5H6N2O2",127.0502,4.365,2756573.09633961,44
"CD","posi","Tiformin","C5H12N4O",127.09781,18.886,5092028.65925306,22
"CD","posi","Tiglylcarnitine","C12H21NO4",244.15397,9.591,596208.56446658,44
"CD","posi","Timonacic","C4H7NO2S",134.02704,7.177,2351692.62856453,44
"CD","posi","Tiotidine","C10H16N8S2",313.09987,13.201,59303.9321674504,22
"CD","posi","Tirapazamine","C7H6N4O2",179.05615,14.978,1128896.09080487,22
"CD","posi","Toluene","C7H8",93.06973,2.487,3668253.20495289,22
"CD","posi","Traumatic acid","C12H20O4",229.14308,2.591,569092.926586804,22
"CD","posi","Trepibutone","C16H22O6",311.14582,8.62,462131.932772745,22
"CD","posi","Triethanolamine","C6H15NO3",150.11227,7.604,689546.937139645,22
"CD","posi","Triethylene glycol monomethyl ether","C7H16O4",165.1133,1.25,252013.868437283,22
"CD","posi","Trimethylamine N-oxide","C3H9NO",76.07618,13.887,37248606.3502747,22
"CD","posi","Trimethylaminoacetone","C6H13NO",116.10695,10.058,1576101.58278291,44
"CD","posi","Tripropylamine","C9H21N",144.17448,7.291,441483.939458398,22
"CD","posi","Tris(hydroxymethyl)aminomethane","C4H11NO3",122.08123,7.729,61911678.9805007,44
"CD","posi","Trp-Phe","C20H21N3O3",352.165,2.893,388127.933439184,22
"CD","posi","Ulodesine","C12H16N4O3",546.28167,4.163,3803043.61421268,22
"CD","posi","Uralenol","C20H18O7",371.1122,14.558,532098.534957178,22
"CD","posi","Uridine 5'-diphosphate","C9H14N2O12P2",405.00851,14.494,8337573.39180331,44
"CD","posi","Uridine 5'-monophosphate","C9H13N2O9P",325.04254,14.707,10199705.4669767,44
"CD","posi","Urocanic acid","C6H6N2O2",139.0501,9.614,1129478.44096545,44
"CD","posi","Valerophenone","C11H14O",163.11145,2.424,2636027.98113681,22
"CD","posi","Valerylcarnitine","C12H23NO4",246.16961,9.124,3511160.99533635,44
"Maven","posi","Valine-C13N15","C5H11NO2",124.1000785,12.171,650890.965,44
"CD","posi","Valpromide","C8H17NO",144.13821,19.314,1986337.07170315,44
"CD","posi","Valylproline","C10H18N2O3",215.13881,12.768,2698876.39361706,22
"CD","posi","Vitamin A","C20H30O",269.22584,2.521,32527927.3966288,22
"CD","posi","Vitamin A2 aldehyde","C20H26O",283.20494,2.418,12458683.8892288,22
"CD","posi","Vorinostat","C14H20N2O3",265.15405,3.12,246995.166391355,22
"CD","posi","Wedelolactone","C16H10O7",315.04922,3.742,397007.210296305,22
"CD","posi","Xanthylic acid","C10H13N4O9P",365.04851,14.853,6025457.0619423,22
"CD","posi","Xylitol","C5H12O5",231.09079,13.476,23482.4452999556,22
"CD","posi","ZAPA","C4H6N2O2S",147.02212,15.195,3016846.61420042,22
"CD","posi","ZINGEROL","C11H16O3",179.10635,2.59,770347.883509206,22
"CD","posi","[6]-Gingerdiol 3,5-diacetate","C21H32O6",381.22363,2.992,231626.454951644,22
"CD","posi","acetyltaurine","C4H9NO4S",168.03243,13.551,1109942.694687,22
"CD","posi","acrolein","C3H4O",74.06053,1.026,889172.15343047,22
"CD","posi","all-trans-Retinoic acid","C20H28O2",301.21558,2.419,3637583.6402239,22
"CD","posi","alpha-D-Glucose","C6H12O6",203.05233,13.006,349356357.224109,22
"CD","posi","alpha-Ketoisovaleric acid","C5H8O3",134.08107,14.967,70444.5599248586,22
"CD","posi","amidinoproclavaminic acid","C9H16N4O4",228.09752,8.902,335136.804435077,44
"CD","posi","arg-gln","C11H22N6O4",303.17698,15.57,481884.66502481,22
"CD","posi","arg-leu","C12H25N5O3",288.20269,13.412,305374.05862709,22
"CD","posi","asn-asn","C8H14N4O5",247.10304,14.275,34673.5816473043,22
"CD","posi","asn-lys","C10H20N4O4",261.15551,16.239,90119.7326048586,22
"CD","posi","asn-phe","C13H17N3O4",280.1287,9.048,259499.110756064,22
"CD","posi","asn-val","C9H17N3O4",232.12896,12.514,54841.1848259046,22
"CD","posi","azolimine","C10H11N3O",190.09723,10.886,150036.705919789,22
"CD","posi","beta-Damascenone","C13H18O",173.13237,2.388,2045715.48756331,44
"CD","posi","beta-Glycerophosphoric acid","C3H9O6P",173.02086,12.545,2486984.70481853,44
"CD","posi","bis-β-D-fructofuranose 1,2′:2,3′-dianhydride","C12H20O10",325.11246,15.723,7481094.551514,44
"CD","posi","c19:2","C19H34O2",295.26251,2.463,536938.53182222,22
"CD","posi","c19:3","C19H32O2",293.24686,2.47,668636.978573933,22
"CD","posi","c19:4","C19H30O2",291.23121,2.491,955301.860415787,22
"CD","posi","c20:7","C20H26O2",299.19999,2.446,2736216.82994719,22
"CD","posi","cGMP","C10H12N5O7P",346.0542,14.92,23415950.0221327,22
"CD","posi","carglumic acid","C6H10N2O5",191.06602,14.652,274477.934342949,22
"CD","posi","cetrimonium","C19H41N",284.33054,8.405,936184.5937125,22
"CD","posi","cis-5-Tetradecenoylcarnitine","C21H39NO4",370.29448,3.918,4114890.20727029,44
"CD","posi","cuscohygrine","C13H24N2O",225.19582,7.846,1805416.58690166,22
"CD","posi","cyclohexylformamide","C7H13NO",145.13336,1.026,145178.965493598,22
"CD","posi","dTDP-4-amino-4,6-dideoxy-5-C-methyl-L-mannose","C17H29N3O14P2",290.07527,12.96,10197909.8059849,22
"CD","posi","dTDP-5,5-di-C-methyl-β-L-lyxose","C17H28N2O15P2",601.06679,13.09,413885.589262438,22
"CD","posi","dehydrocarnitine","C7H13NO3",160.09676,14.33,1058769.25277926,44
"CD","posi","delgocitinib","C16H18N6O",311.16354,2.5,834767.794592622,22
"CD","posi","desciclovir","C8H11N5O2",210.1001,16.61,3772392.1837083,22
"CD","posi","didecyldimethylammonium","C22H47N",326.37759,8.238,251512.469850811,44
"CD","posi","dipipanone","C24H31NO",716.5214,3.207,3183951.4589763,22
"CD","posi","doripenem","C15H24N4O6S2",421.12076,13.102,110013.485918596,22
"CD","posi","dribendazole","C15H19N3O2S",306.12885,14.868,1443462.00282121,22
"CD","posi","etamiphylline","C13H21N5O2",280.17514,2.384,51544.7080978371,22
"CD","posi","ethyl 1-{[1-benzyl-3-(tert-butyl)-1h-pyrazol-5-yl]carbonyl}-4-piperidinecarboxylate","C23H31N3O3",398.24053,2.547,2825993.6344973,22
"CD","posi","ethylestrenol","C20H32O",289.252,2.516,553507.007171543,22
"CD","posi","fencamfamin","C15H21N",238.15866,8.446,94672.3020483257,22
"CD","posi","g-Butyrobetaine","C7H15NO2",146.11738,3.083,853413.734343967,22
"CD","posi","galegine","C6H13N3",128.11815,1.246,1099243.06782068,22
"CD","posi","gamma-Glutamylglutamic acid","C10H16N2O7",277.10256,15.014,1990888.33649318,22
"CD","posi","gamma-Glutamylphenylalanine","C14H18N2O5",295.12824,12.676,223213.525822145,22
"CD","posi","gamma-Glutamyltyrosine","C14H18N2O6",311.123,13.197,67357.1212559648,22
"CD","posi","gemeprost","C23H38O5",377.26786,8.478,195063.892393254,22
"CD","posi","geranyl quinone","C16H20O2",511.28184,2.432,42394.5888665974,22
"CD","posi","gln-asn","C9H16N4O5",243.10822,14.215,685038.267730979,22
"CD","posi","gln-ser","C8H15N3O5",234.1081,13.14,1410180.24748877,22
"CD","posi","glu-thr","C9H16N2O6",231.09711,14.734,284809.434192857,44
"CD","posi","glutaral","C5H8O2",101.05994,14.842,405076.216191118,22
"CD","posi","glycodehydrocholate","C26H37NO6",460.26849,2.52,3272426.70658458,44
"CD","posi","guaiazulene","C15H18",199.14772,2.819,304915.33574293,22
"CD","posi","heptaminol","C8H19NO",313.284,8.403,48159.108222516,22
"CD","posi","his-asn","C10H15N5O4",253.09266,6.377,442806.147332504,22
"CD","posi","hodgkinsine","C33H38N6",519.32708,3.095,295084.276845959,22
"CD","posi","hydralazine","C8H8N4",161.0819,3.053,68161.227434955,22
"CD","posi","ibufenac","C12H16O2",193.1221,1.021,299793.244203277,22
"CD","posi","indeloxazine","C14H17NO2",232.1329,2.725,221167.335745512,22
"CD","posi","ionene","C13H18",175.14782,2.495,2631340.34514437,22
"CD","posi","irgafos 168","C42H63O3P",647.45758,2.37,380568.650421406,44
"CD","posi","isopentenyl phosphate","C5H11O4P",371.04129,14.312,4741408.13555194,22
"CD","posi","lawsone","C10H6O3",175.0387,5.361,895457.312160734,22
"CD","posi","leu-gln","C11H21N3O4",260.15997,9.853,471327.203945023,22
"CD","posi","lifarizine","C29H32N4",515.28716,3.039,1734979.12861375,22
"CD","posi","linatine","C10H17N3O5",260.12202,14.758,21428.5543250929,22
"CD","posi","m-Coumaric acid","C9H8O3",182.08086,11.637,5426928.7392083,44
"CD","posi","met-arg","C11H23N5O3S",306.15871,14.456,114925.348546878,22
"CD","posi","methaniazide","C7H9N3O4S",249.06324,15.363,641001.097451642,22
"CD","posi","methyl 3-methyl-5-(methylthio)-4-(1H-pyrazol-3-yl)thiophene-2-carboxylate","C11H12N2O2S2",269.03914,12.534,784995.977237844,22
"CD","posi","moroxydine","C6H13N5O",172.11906,8.074,1340710.38383109,44
"CD","posi","nabilone","C24H36O3",373.27304,6.994,3782624.00191256,22
"CD","posi","nicotine imine","C10H13N2",364.25111,2.163,105584.341081177,22
"CD","posi","noxytiolin","C3H8N2OS",263.06074,12.399,257195.82315117,22
"CD","posi","oleoyl ethyl amide","C20H39NO",310.30974,2.475,6132877.43660864,22
"CD","posi","ophthalmic acid","C11H19N3O6",290.13413,15.235,387221.24210209,22
"CD","posi","oxandrolone","C19H30O3",307.2261,2.503,502128.943962082,22
"CD","posi","oxazolidinone","C3H5NO2",88.0397,14.479,2778277.3896238,44
"CD","posi","oxiracetam","C6H10N2O3",159.07622,14.796,7069409.79487797,44
"CD","posi","p-Cresol","C7H8O",91.05456,1.017,821130.480234702,22
"CD","posi","p-Isopropyl-α-methylstyrene","C12H16",161.13218,2.506,2167057.78777569,22
"CD","posi","p-Xylene","C8H10",107.08566,2.509,1081858.17051195,44
"CD","posi","p-cymene","C10H14",135.11656,2.51,2562945.20152237,22
"CD","posi","pC-HSL","C13H13NO4",248.09295,14.636,627094.209230209,44
"CD","posi","pentahomomethionine","C10H21NO2S",220.13639,8.675,42739.9917249651,22
"CD","posi","pentobarbital","C11H18N2O3",227.13882,12.75,536289.323359168,22
"CD","posi","phe-gln","C14H19N3O4",294.14433,8.865,610696.821821921,22
"CD","posi","phenylurea","C7H8N2O",137.07068,14.934,3765114.09243286,44
"CD","posi","phosphoglycolate","C2H5O6P",156.98958,14.86,334442.171325388,22
"CD","posi","phosphonoacetaldehyde","C2H5O4P",124.99972,2.998,8909964.73732381,44
"CD","posi","piminodine","C23H30N2O2",367.23725,2.488,4474696.03030835,22
"CD","posi","piroximone","C11H11N3O2",218.09195,9.772,228200.365391272,22
"CD","posi","pro-gln","C10H17N3O4",227.10235,12.824,85365.3958745621,22
"CD","posi","pro-met","C10H18N2O3S",247.11063,10.143,57216.8521444002,22
"CD","posi","promolate","C16H23NO4",294.16949,8.66,5798.88553275008,22
