"contrast","direction","Developmental_stage","human_symbol","best_muscle_combined_p","best_muscle_combined_log10p","muscle_tissue_cell_type_hits","muscle_specific_cell_type_hits","muscle_general_cell_type_hits"
"young CD vs old CD","Downregulated","Fetal","ATP2A2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","C4orf3",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","CACNG1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CAMK2D",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CCDC141",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","CDKN1A",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CERS6",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CMBL",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CNN1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Fetal neuron","Skeletal muscle cells; Fetal neuron","Cell of skeletal muscle; Neuron"
"young CD vs old CD","Downregulated","Fetal","COX7A1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CTNNA3",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CXCL13",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","CYP2J2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","DENND5B",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","DSTN",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","EEF1A1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","EGF",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","EIF3E",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","EIF3G",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","EIF4A2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","ENDOD1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Fetal neuron","Skeletal muscle cells; Fetal neuron","Cell of skeletal muscle; Neuron"
"young CD vs old CD","Downregulated","Fetal","EXOC6",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","FBP2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","FHL1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","FKBP3",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","FXR1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","HBA1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; Fetal_HCA_Muscle_Erythroblasts","Skeletal muscle cells; Erythroblasts","Cell of skeletal muscle; Erythroblast"
"young CD vs old CD","Downregulated","Fetal","HBA2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; Fetal_HCA_Muscle_Erythroblasts","Skeletal muscle cells; Erythroblasts","Cell of skeletal muscle; Erythroblast"
"young CD vs old CD","Downregulated","Fetal","HSPB7",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","HSPB8",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","KLF5",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","KLHL40",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","LGALS1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell; FetalMuscle_Fetal neuron","Skeletal muscle cells; Smooth muscle cell; Fetal neuron","Cell of skeletal muscle; Smooth muscle cell; Neuron"
"young CD vs old CD","Downregulated","Fetal","LGI1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","LMO7",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","MDH1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","MLIP",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","MSS51",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","MYH7",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","MYL9",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Endothelial cell; Smooth muscle cell","Cell of skeletal muscle; Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","MYOT",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Fetal neuron","Skeletal muscle cells; Fetal neuron","Cell of skeletal muscle; Neuron"
"young CD vs old CD","Downregulated","Fetal","NKAIN2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Fetal neuron","Skeletal muscle cells; Fetal neuron","Cell of skeletal muscle; Neuron"
"young CD vs old CD","Downregulated","Fetal","NMRK2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","NRCAM",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","OST4",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Fetal neuron","Skeletal muscle cells; Fetal neuron","Cell of skeletal muscle; Neuron"
"young CD vs old CD","Downregulated","Fetal","PDLIM5",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","PEG10",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","PRR16",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","PTGFR",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","RPL17",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","SACS",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","SHROOM3",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","SLN",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","SORBS2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell; FetalMuscle_Primordial germ cell; FetalMuscle_Fetal neuron","Skeletal muscle cells; Smooth muscle cell; Primordial germ cell; Fetal neuron","Cell of skeletal muscle; Smooth muscle cell; Primordial germ cell; Neuron"
"young CD vs old CD","Downregulated","Fetal","SOX11",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","TCAP",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","TCEAL7",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","TMEM182",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","TNNC1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","TP63",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","TPD52L1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","TUBB6",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","UGP2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","UGT3A1",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","UQCR10",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","UQCRB",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Smooth muscle cell","Skeletal muscle cells; Smooth muscle cell","Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","VPS13A",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; Fetal_HCA_Muscle_Erythroblasts","Skeletal muscle cells; Erythroblasts","Cell of skeletal muscle; Erythroblast"
"young CD vs old CD","Downregulated","Fetal","VWA5A",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells","Skeletal muscle cells","Cell of skeletal muscle"
"young CD vs old CD","Downregulated","Fetal","ZDHHC2",0.00022874534610961,3.64064773301878,"Fetal_HCA_Muscle_Skeletal muscle cells; FetalMuscle_Fetal neuron","Skeletal muscle cells; Fetal neuron","Cell of skeletal muscle; Neuron"
"young CD vs old CD","Downregulated","Fetal","ACTN1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Endothelial cell; Smooth muscle cell","Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","ACTN4",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Endothelial cell; Smooth muscle cell","Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","ADAM15",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","ADAMTS9",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Endothelial cell; Smooth muscle cell","Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","ANXA2",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Fetal neuron","Endothelial cell; Fetal neuron","Endothelial cell; Neuron"
"young CD vs old CD","Downregulated","Fetal","ANXA2R",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","ANXA3",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","ARHGAP29",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","ARHGEF3",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Primordial germ cell","Endothelial cell; Primordial germ cell","Endothelial cell; Primordial germ cell"
"young CD vs old CD","Downregulated","Fetal","ARL15",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","ATP8B1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","BCAP31",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Endothelial cell; Smooth muscle cell","Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","CANX",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CAPNS1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CAV1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell; FetalMuscle_Primordial germ cell","Endothelial cell; Smooth muscle cell; Primordial germ cell","Endothelial cell; Smooth muscle cell; Primordial germ cell"
"young CD vs old CD","Downregulated","Fetal","CAV2",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Endothelial cell; Smooth muscle cell","Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","CCDC50",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CCL23",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CCL8",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CCND1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CD24",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CEACAM1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CFI",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CLIC1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Smooth muscle cell","Endothelial cell; Smooth muscle cell","Endothelial cell; Smooth muscle cell"
"young CD vs old CD","Downregulated","Fetal","CLIC4",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","COL18A1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Fetal neuron","Endothelial cell; Fetal neuron","Endothelial cell; Neuron"
"young CD vs old CD","Downregulated","Fetal","CPNE2",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
"young CD vs old CD","Downregulated","Fetal","CREM",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell; FetalMuscle_Primordial germ cell","Endothelial cell; Primordial germ cell","Endothelial cell; Primordial germ cell"
"young CD vs old CD","Downregulated","Fetal","CRIM1",0.00023072355435171,3.63690806649842,"FetalMuscle_Endothelial cell","Endothelial cell","Endothelial cell"
