"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"young CD vs old CD","Downregulated","Fetal","CA9","Immature gonad","Reproductive system","Fetal fibroblast","Fibroblast","FetalMaleGonad_Fetal fibroblast",0.00023796250410457,3.62349146959631,3.88412402572195e-16,4.11708882651482e-05,0.48929889298893,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAB39","Muscle organ","Muscular system","Dendritic cell","Dendritic cell","FetalMuscle_Dendritic cell",0.00010889413062698,3.96299552800373,1.86068802737032e-44,4.11708882651482e-05,0.208856088560886,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAB39L","Kidney","Urinary system","Intermediated cell","Kidney cell","FetalKidney_Intermediated cell",0.00013345846794077,3.87465386501415,6.47403303583762e-38,4.11708882651482e-05,0.260516605166052,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CACNA1E","Placenta","Reproductive system","AFP_ALB positive cells","Hepatocyte","Fetal_HCA_Placenta_AFP_ALB positive cells",0.00020620111900837,3.68570898222494,4.067314580189e-22,4.11708882651482e-05,0.418450184501845,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CACNA1I","Pancreas","Digestive system","Erythroblasts","Erythroblast","Fetal_HCA_Pancreas_Erythroblasts",0.0576095225933546,1.23950572373079,0.00075372168701867,0.0140804437866807,0.734317343173432,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CACNB4","Adrenal gland","Endocrine system","Myeloid cells","Myeloid cell","Fetal_HCA_Adrenal_Myeloid cells",0.00013866419226149,3.85803567382922,6.66025484201564e-37,4.11708882651482e-05,0.271586715867159,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CACNG1","Muscle organ","Muscular system","Skeletal muscle cells","Cell of skeletal muscle","Fetal_HCA_Muscle_Skeletal muscle cells",0.00022874534610961,3.64064773301878,9.59956156598554e-18,4.11708882651482e-05,0.468634686346863,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAGE1","Pancreas","Digestive system","Monocyte","Monocyte","FetalPancreas_Monocyte",0.0001131393132524,3.94638646172425,6.34110677614014e-43,4.11708882651482e-05,0.217712177121771,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CALD1","Liver","Digestive system","Hepatoblasts","Hepatoblast","Fetal_HCA_Liver_Hepatoblasts",0.00012298804099619,3.91013711605543,2.83318156601637e-40,4.11708882651482e-05,0.238376383763838,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CALML4","Adrenal gland","Endocrine system","Fetal enterocyte","Enterocyte","FetalAdrenalGland_Fetal enterocyte",7.43090019477144e-05,4.12895857171174,5.81364308856055e-62,4.11708882651482e-05,0.138007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CALU","Cerebellum","Nervous system","Vascular endothelial cells","Endothelial cell","Fetal_HCA_Cerebellum_10k_Vascular endothelial cells",0.00016579044064557,3.78044051416309,8.00386756613276e-31,4.11708882651482e-05,0.329889298892989,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAMK2D","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CANX","Intestine","Digestive system","Intestinal epithelial cells","Epithelial cell","Fetal_HCA_Intestine_Intestinal epithelial cells",0.00010320971336719,3.98627942806481,1.41505689316596e-47,4.11708882651482e-05,0.197047970479705,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAP1","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAPG","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAPNS1","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAPZA1","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CARD11","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CASD1","Liver","Digestive system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Liver_Lymphoid cells",0.00530110175844134,2.27563385910023,5.37432576228489e-12,0.00115278487142415,0.549815498154982,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CASP1","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CASP4","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CASP8AP2","Spinal cord","Nervous system","CB CD34+","Hematopoietic stem cell","FetalSpinalCord_CB CD34+",0.00101230925687312,2.99468679180847,4.14127031554095e-09,0.00016468355306059,0.601476014760148,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CASR","Kidney","Urinary system","Ureteric bud cell","Epithelial cell","FetalKidney_Ureteric bud cell",0.00019818659954062,3.70292571383817,3.96590862948535e-24,4.11708882651482e-05,0.400738007380074,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAST","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAV1","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CAV2","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CBR4","Kidney","Urinary system","Intercalated cell","Renal intercalated cell","FetalKidney_Intercalated cell",0.0003012299143793,3.52110190164545,1.07271245967692e-07,4.11708882651482e-05,0.633210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CBS","Liver","Digestive system","Hepatoblasts","Hepatoblast","Fetal_HCA_Liver_Hepatoblasts",0.00012298804099619,3.91013711605543,2.83318156601637e-40,4.11708882651482e-05,0.238376383763838,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CBX5","Kidney","Urinary system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalKidney_Fetal epithelial progenitor",0.00012263761040343,3.91137632030889,2.53478480770203e-40,4.11708882651482e-05,0.237638376383764,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCAR1","Pancreas","Digestive system","Fetal acinar cell","Acinar cell","FetalPancreas_Fetal acinar cell",0.00023993288197354,3.61991022939325,1.09581330146053e-15,4.11708882651482e-05,0.493726937269373,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC107","Immature gonad","Reproductive system","Dendritic cell","Dendritic cell","FetalFemaleGonad_Dendritic cell",9.6062986640999e-05,4.01744391507847,3.30495303967029e-52,4.11708882651482e-05,0.182287822878229,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC12","Pancreas","Digestive system","B cell","B cell","FetalPancreas_B cell",0.00017326550559448,3.76128788980243,3.41080475782996e-29,4.11708882651482e-05,0.346125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC122","Thymus","Lymphatic system","Dendritic cell","Dendritic cell","FetalThymus_Dendritic cell",0.00023006434200345,3.63815068802921,1.15160382029905e-17,4.11708882651482e-05,0.471586715867159,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC136","Heart","Cardiovascular system","Smooth muscle cell","Smooth muscle cell","FetalHeart_Smooth muscle cell",0.0006045315245875,3.21858104699937,1.0868619780924e-05,8.23417765302964e-05,0.680442804428044,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC141","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC15","Heart","Reproductive system","T cell","T cell","FetalFemaleGonad_T cell",0.0002228003196959,3.65208419032925,8.76012881745001e-19,4.11708882651482e-05,0.455350553505535,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC158","Heart","Cardiovascular system","CLC_IL5RA positive cells","Endothelial cell","Fetal_HCA_Heart_CLC_IL5RA positive cells",0.00359499214430437,2.44430205429055,0.00014000924970099,0.00057639243571207,0.708487084870849,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC47","Heart","Cardiovascular system","Endocardial cells","Endocardial cell","Fetal_HCA_Heart_Endocardial cells",0.00022709552405442,3.64379142543514,5.52869906617289e-18,4.11708882651482e-05,0.464944649446494,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC50","Immature gonad","Reproductive system","Dendritic cell","Dendritic cell","FetalFemaleGonad_Dendritic cell",9.6062986640999e-05,4.01744391507847,3.30495303967029e-52,4.11708882651482e-05,0.182287822878229,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC68","Cerebellum","Nervous system","Vascular endothelial cells","Endothelial cell","Fetal_HCA_Cerebellum_10k_Vascular endothelial cells",0.00016579044064557,3.78044051416309,8.00386756613276e-31,4.11708882651482e-05,0.329889298892989,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCDC80","Cerebral hemisphere","Nervous system","Vascular endothelial cells","Endothelial cell","Fetal_HCA_Cerebrum_10k_Vascular endothelial cells",0.00017563728757363,3.75538327847324,1.62347062970112e-28,4.11708882651482e-05,0.351291512915129,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL11","Intestine","Digestive system","Fetal enterocyte","Enterocyte","FetalIntestine_Fetal enterocyte",0.00024550678805335,3.6099364955029,8.46541923969295e-15,4.11708882651482e-05,0.506273062730627,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL15","Adrenal gland","Endocrine system","Hepatocyte/Endodermal cell","Hepatocyte","FetalAdrenalGland_Hepatocyte/Endodermal cell",8.95889338742295e-05,4.04774563156739,1.05746326960683e-55,4.11708882651482e-05,0.1690036900369,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL2","Kidney","Urinary system","Myeloid cells","Myeloid cell","Fetal_HCA_Kidney_Myeloid cells",9.06708402882428e-05,4.04253235944536,7.53550488465841e-55,4.11708882651482e-05,0.171217712177122,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL22","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL23","Spinal cord","Nervous system","Antigen presenting cell (RPS high)","Professional antigen presenting cell","FetalSpinalCord_Antigen presenting cell (RPS high)",0.00017224805855597,3.76384566441701,2.1351489448163e-29,4.11708882651482e-05,0.343911439114391,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL5","Kidney","Urinary system","Lymphoid cells","Innate lymphoid cell","Fetal_HCA_Kidney_Lymphoid cells",6.95240733926683e-05,4.15786479064263,9.26698621075187e-64,4.11708882651482e-05,0.128413284132841,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL7","Spinal cord","Nervous system","Macrophage","Microglial cell","FetalSpinalCord_Macrophage",0.00018913165367318,3.72323578017052,1.37219139203498e-25,4.11708882651482e-05,0.380811808118081,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCL8","Adrenal gland","Endocrine system","Macrophage","Macrophage","FetalAdrenalGland_Macrophage",0.00015073986727431,3.82177187145813,1.07469456812662e-33,4.11708882651482e-05,0.297416974169742,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCNA2","Pancreas","Digestive system","Antigen presenting cell (RPS high)","Professional antigen presenting cell","FetalPancreas_Antigen presenting cell (RPS high)",0.00011631343170537,3.93437013068254,1.98668498716285e-42,4.11708882651482e-05,0.224354243542435,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCNB1","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCNB2","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCNC","Pancreas","Digestive system","Acinar cells","Acinar cell","Fetal_HCA_Pancreas_Acinar cells",0.00021052934283316,3.67668736518499,4.62385869817418e-21,4.11708882651482e-05,0.428044280442804,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCND1","Eye","Sensory system","Corneal and conjunctival epithelial cells","Epithelial cell","Fetal_HCA_Eye_Corneal and conjunctival epithelial cells",8.0525032566614e-05,4.09406909086719,4.02305355893205e-59,4.11708882651482e-05,0.150553505535055,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCNDBP1","Muscle organ","Muscular system","Dendritic cell","Dendritic cell","FetalMuscle_Dendritic cell",0.00010889413062698,3.96299552800373,1.86068802737032e-44,4.11708882651482e-05,0.208856088560886,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCR1","Adrenal gland","Endocrine system","Dendritic cell","Dendritic cell","FetalAdrenalGland_Dendritic cell",8.81445316450735e-05,4.05480462550913,2.93384368262371e-56,4.11708882651482e-05,0.166051660516605,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCR2","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCR5","Pancreas","Digestive system","Dendritic cell","Dendritic cell","FetalPancreas_Dendritic cell",7.8336248116373e-05,4.10603723265253,3.85725942071268e-60,4.11708882651482e-05,0.146125461254613,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCT3","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CCT4","Immature gonad","Reproductive system","Primordial germ cell","Primordial germ cell","FetalMaleGonad_Primordial germ cell",7.13678073205326e-05,4.14649764614936,1.65586893562056e-63,4.11708882651482e-05,0.13210332103321,"JOB1565_YoungvOld_downregulated"
