"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"young CD vs old CD","Upregulated","Adult","NDUFA4L2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NDUFS7","Vasculature","Cardiovascular system","pericyte cell","Pericyte cell","TS_Vasculature_pericyte cell",1.90075763077946e-05,4.72107325731957,4.55691945771307e-63,4.11708882651482e-05,0.0317343173431734,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NEK9","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NEURL4","Bladder organ","Urinary system","endothelial cell of lymphatic vessel","Endothelial cell","TS_Bladder_endothelial cell of lymphatic vessel",0.0416837251009793,1.38003347688439,1.36405886275689e-06,0.0302606028748839,0.2309963099631,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NF2","Uterus","Reproductive system","fibroblast","Fibroblast","TS_Uterus_fibroblast",2.43045917007745e-05,4.61431167035533,3.319388506545e-68,8.23417765302964e-05,0.0206642066420664,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFATC2","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFATC3","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFATC4","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFIA","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFIB","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFIC","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFIX","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFKB1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFRKB","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFYA","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NFYB","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",3.48035232977661e-06,5.45837678848664,2.190535213704e-99,4.11708882651482e-05,0.00516605166051661,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NHSL1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NIM1K","Lung","Respiratory system","type ii pneumocyte","Pneumocyte","TS_Lung_type ii pneumocyte",8.43293290242464e-06,5.07402135517185,1.01286880904156e-76,4.11708882651482e-05,0.0132841328413284,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NIN","Skin of body","Integumentary system","endothelial cell","Endothelial cell","TS_Skin_endothelial cell",4.86355828888119e-06,5.31304587481517,1.55286122998613e-88,4.11708882651482e-05,0.00738007380073801,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NKAIN1","Muscle organ","Muscular system","fast muscle cell","Cell of skeletal muscle","TS_Muscle_fast muscle cell",2.71172032068057e-05,4.56675510442467,2.02968791687071e-56,4.11708882651482e-05,0.0464944649446494,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NKTR","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NLE1","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NLGN2","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NLRX1","Bladder organ","Urinary system","capillary endothelial cell","Capillary endothelial cell","TS_Bladder_capillary endothelial cell",6.6658524148222e-06,5.17614430605771,1.37841394879814e-82,4.11708882651482e-05,0.0103321033210332,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NMT2","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOA1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOC2L","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOD1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOG","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOL10","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOL9","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOMO1","Skin of body","Integumentary system","endothelial cell","Endothelial cell","TS_Skin_endothelial cell",4.86355828888119e-06,5.31304587481517,1.55286122998613e-88,4.11708882651482e-05,0.00738007380073801,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOMO2","Thymus","Lymphatic system","naive regulatory t cell","T cell","TS_Thymus_naive regulatory t cell",0.00013450113638124,3.87127404635287,1.22653566251059e-62,0.00032936710612118,0.0328413284132841,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOP2","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOS2","Muscle organ","Muscular system","smooth muscle cell","Smooth muscle cell","TS_Muscle_smooth muscle cell",4.54846890611815e-05,4.3421347698325,4.67078489350541e-40,4.11708882651482e-05,0.0811808118081181,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOTCH1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOTCH3","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NOVA2","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NPC1L1","Eye","Sensory system","adipocyte","Epicardial adipocyte","TS_Eye_adipocyte",2.67169133969514e-05,4.57321371730811,8.27603822834654e-57,4.11708882651482e-05,0.0457564575645756,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NPEPL1","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NPFF","Large intestine","Digestive system","gut endothelial cell","Endothelial cell","TS_Large_Intestine_gut endothelial cell",0.00114271570650704,2.94206180324645,5.40996988133445e-40,0.00135863931274989,0.0833948339483395,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NPR1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NPR2","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NR1D1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NR2C2","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NR2F6","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NRARP","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NRBF2","Uterus","Reproductive system","fibroblast","Fibroblast","TS_Uterus_fibroblast",2.43045917007745e-05,4.61431167035533,3.319388506545e-68,8.23417765302964e-05,0.0206642066420664,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NRBP2","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NREP","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NRK","Bladder organ","Urinary system","fibroblast","Fibroblast","TS_Bladder_fibroblast",2.91115648854978e-05,4.53593444853337,1.59428150462988e-78,0.00016468355306059,0.0125461254612546,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NSD1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NSMAF","Mammary gland","Endocrine system","fibroblast of breast","Fibroblast","TS_Mammary_fibroblast of breast",0.00010924847750193,3.96158460668813,1.6833564237281e-54,0.00016468355306059,0.0523985239852399,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NTF4","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NTHL1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NTMT1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NTPCR","Uterus","Reproductive system","fibroblast","Fibroblast","TS_Uterus_fibroblast",2.43045917007745e-05,4.61431167035533,3.319388506545e-68,8.23417765302964e-05,0.0206642066420664,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUDT3","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUDT4","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUDT8","Lung","Respiratory system","type ii pneumocyte","Pneumocyte","TS_Lung_type ii pneumocyte",8.43293290242464e-06,5.07402135517185,1.01286880904156e-76,4.11708882651482e-05,0.0132841328413284,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUMA1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUMBL","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUP210","Blood","Lymphatic system","nk cell","Natural killer cell","TS_Blood_nk cell",1.18904023789224e-05,4.9248034483259,3.39975821613075e-69,4.11708882651482e-05,0.0191881918819188,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NUP50","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NXF1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","NYNRIN","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OAF","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OBSCN","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OBSL1","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","ODF2L","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OGDH","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OGFOD1","Muscle organ","Muscular system","slow muscle cell","Cell of skeletal muscle","TS_Muscle_slow muscle cell",3.69843989266316e-05,4.43198143509289,8.74099246835213e-47,4.11708882651482e-05,0.0649446494464945,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OGFOD2","Small intestine","Digestive system","intestinal tuft cell","Intestinal tuft cell","TS_Small_Intestine_intestinal tuft cell",3.30675128081825e-05,4.48059846956479,4.88256831028116e-53,4.11708882651482e-05,0.0575645756457565,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OPA1","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OPA3","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OPCML","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OPLAH","Prostate gland","Reproductive system","basal cell of prostate epithelium","Basal cell","TS_Prostate_basal cell of prostate epithelium",7.11054010504863e-06,5.1480974097156,6.68342903493669e-82,4.11708882651482e-05,0.011070110701107,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","ORAI3","Eye","Sensory system","limbal stem cell","Stem cell","TS_Eye_limbal stem cell",1.07051533082547e-06,5.97040710880371,5.73721133456976e-118,4.11708882651482e-05,0.0014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OSBP","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OSBPL6","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OTOA","Spleen","Lymphatic system","macrophage","Macrophage","TS_Spleen_macrophage",3.5422022512388e-05,4.45072664526641,2.11156310910403e-63,8.23417765302964e-05,0.0309963099630996,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OTUD3","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OTUD4","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OTUD7B","Tongue","Digestive system","basal cell","Basal cell","TS_Tongue_basal cell",3.01126181323497e-06,5.52125148324509,3.2642471925036e-110,4.11708882651482e-05,0.0044280442804428,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OVGP1","Prostate gland","Reproductive system","hillock cell of prostate epithelium","Epithelial cell","TS_Prostate_hillock cell of prostate epithelium",5.04426828273896e-05,4.29720182324594,1.91981278465867e-37,4.11708882651482e-05,0.0907749077490775,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OXA1L","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",3.48035232977661e-06,5.45837678848664,2.190535213704e-99,4.11708882651482e-05,0.00516605166051661,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OXCT1","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",3.94508732914911e-06,5.40394337872889,5.05704606835101e-94,4.11708882651482e-05,0.00590405904059041,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","OXSR1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","P2RX6","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","P2RY1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","P2RY2","Skin of body","Integumentary system","endothelial cell","Endothelial cell","TS_Skin_endothelial cell",4.86355828888119e-06,5.31304587481517,1.55286122998613e-88,4.11708882651482e-05,0.00738007380073801,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","P2RY6","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","P4HTM","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",3.48035232977661e-06,5.45837678848664,2.190535213704e-99,4.11708882651482e-05,0.00516605166051661,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PABPC4","Muscle organ","Muscular system","skeletal muscle satellite stem cell","Skeletal muscle satellite cell","TS_Muscle_skeletal muscle satellite stem cell",9.30589908521018e-06,5.03124166134219,1.4444684109763e-75,4.11708882651482e-05,0.014760147601476,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PABPN1","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PACS2","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PAG1","Muscle organ","Muscular system","pericyte cell","Pericyte cell","TS_Muscle_pericyte cell",2.5370835176064e-06,5.59566523611347,6.29762987863288e-111,4.11708882651482e-05,0.003690036900369,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PALD1","Eye","Sensory system","retinal blood vessel endothelial cell","Endothelial cell","TS_Eye_retinal blood vessel endothelial cell",1.81388922615433e-06,5.74138923874167,5.62473856028794e-114,4.11708882651482e-05,0.0025830258302583,"JOB8022_YoungvOld_upregulated"
"young CD vs old CD","Upregulated","Adult","PALLD","Eye","Sensory system","radial glial cell","Glial cell","TS_Eye_radial glial cell",5.5631854001259e-07,6.25467646641008,4.13895522544124e-126,4.11708882651482e-05,0.0007380073800738,"JOB8022_YoungvOld_upregulated"
