plate,assay_group,well_id,raw_sample_id,sample,sample_suffix,sampling_tissue,sampling_time,sampling_month,diet,cohort,animal,age,group,cytokine,concentration_pg_ml,mfi
Plate 1,Unknown Group 1,115,3M3_6mon,3M3,6mon,systemic blood,intermediary month sample,6,N/A,3,3,N/A,N/A,IL-1a,498.6410769309588,51057.73828
Plate 1,Unknown Group 1,115,3M3_6mon,3M3,6mon,systemic blood,intermediary month sample,6,N/A,3,3,N/A,N/A,IL-6,102.03929929440646,5605.45801
Plate 1,Unknown Group 1,115,3M3_6mon,3M3,6mon,systemic blood,intermediary month sample,6,N/A,3,3,N/A,N/A,IL-7,0.47259461863821206,2703.48242
Plate 1,Unknown Group 1,115,3M3_6mon,3M3,6mon,systemic blood,intermediary month sample,6,N/A,3,3,N/A,N/A,TNF-alpha,37.92249675908576,3637.16553
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,GDF-15,155.802800343251,31592.19922
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IFN-gamma,N/A,1042.38623
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IL-10,N/A,2430.78833
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IL-17A,N/A,2506.54736
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IL-17F,N/A,1145.12805
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IL-1a,1871.0155648525376,187911.20312
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IL-6,N/A,1848.53894
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,IL-7,N/A,2422.72559
Plate 1,Unknown Group 1,155,3M3_10mon,3M3,10mon,systemic blood,intermediary month sample,10,N/A,3,3,N/A,N/A,TNF-alpha,N/A,990.57928
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,GDF-15,354.816483189495,66801.55469
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IFN-gamma,N/A,1340.09033
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IL-10,N/A,2232.56665
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IL-17A,N/A,2354.80054
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IL-17F,N/A,1394.32751
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IL-1a,374.5425326079946,38565.55078
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IL-6,N/A,2256.94751
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,IL-7,0.5374259623140752,2764.83887
Plate 1,Unknown Group 1,142,3M30_6mon,3M30,6mon,systemic blood,intermediary month sample,6,N/A,3,30,N/A,N/A,TNF-alpha,N/A,997.56976
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,GDF-15,274.622286328154,52753.40625
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IFN-gamma,N/A,1293.14392
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IL-10,N/A,2537.87598
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IL-17A,N/A,2822.57129
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IL-17F,N/A,1450.36597
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IL-1a,722.4492062034616,73640.92188
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IL-6,N/A,2422.84717
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,IL-7,0.30404750565086736,2542.14307
Plate 1,Unknown Group 1,182,3M30_10mon,3M30,10mon,systemic blood,intermediary month sample,10,N/A,3,30,N/A,N/A,TNF-alpha,30.817690840412588,3104.82178
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,GDF-15,3375.877194583,554812.1875
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IFN-gamma,7.549578485835909,1639.83875
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IL-10,N/A,3129.97485
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IL-17A,165.03609058780407,5908.23682
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IL-17F,38.97912032667773,6672.27539
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IL-1a,104.7536540719274,11779.13477
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IL-6,2167.5854399073023,68417.67188
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,IL-7,3.995056412935453,5850.14746
Plate 1,Unknown Group 1,82,3M30_20mon,3M30,20mon,systemic blood,intermediary month sample,20,N/A,3,30,N/A,N/A,TNF-alpha,29.69463704383872,3021.78638
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,GDF-15,363.463261375513,68307.48438
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IFN-gamma,N/A,1302.20728
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IL-10,N/A,2497.54126
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IL-17A,N/A,3180.2522
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IL-17F,N/A,1877.57324
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IL-1a,318.7307447940978,32966.89062
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IL-6,N/A,2136.53638
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,IL-7,0.6737246314497226,2892.85498
Plate 1,Unknown Group 1,143,3M31_6mon,3M31,6mon,systemic blood,intermediary month sample,6,N/A,3,31,N/A,N/A,TNF-alpha,13.357118967141412,1859.54651
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,GDF-15,117.34216915262,24615.2793
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IFN-gamma,N/A,1099.03943
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IL-10,N/A,2747.16943
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IL-17A,N/A,2404.14844
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IL-17F,N/A,1269.09875
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IL-1a,7007.431127252485,631831.25
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IL-6,48.58996405546077,4090.92676
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,IL-7,2.9020295137142553,4897.60107
Plate 1,Unknown Group 1,183,3M31_10mon,3M31,10mon,systemic blood,intermediary month sample,10,N/A,3,31,N/A,N/A,TNF-alpha,N/A,670.13092
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,GDF-15,331.462466937286,62726.125
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IFN-gamma,N/A,1415.17041
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IL-10,N/A,2715.36206
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IL-17A,N/A,2567.37476
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IL-17F,N/A,1640.53931
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IL-1a,756.9717515417997,77123.60938
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IL-6,112.97700873200986,5918.67285
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,IL-7,0.5794153611706532,2804.40869
Plate 1,Unknown Group 1,83,3M31_20mon,3M31,20mon,systemic blood,intermediary month sample,20,N/A,3,31,N/A,N/A,TNF-alpha,N/A,901.98993
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,GDF-15,352.219459034389,66348.94531
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IFN-gamma,N/A,1339.6615
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IL-10,N/A,2605.90112
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IL-17A,11.093680440812298,3305.52368
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IL-17F,N/A,1668.09387
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IL-1a,49.76300316542014,6498.91357
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IL-6,113.54876221709404,5935.06982
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,IL-7,2.5805954131713733,4614.66455
Plate 1,Unknown Group 1,53,3M31_pv_sac,3M31,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,31,N/A,N/A,TNF-alpha,3.1617698974506245,1207.92822
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,GDF-15,240.861912088215,46789.30078
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IFN-gamma,N/A,1419.38757
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IL-10,N/A,2647.7583
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IL-17A,N/A,2621.92651
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IL-17F,N/A,580.46948
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IL-1a,253.7259692702087,26471.46484
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IL-6,N/A,2226.22656
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,IL-7,N/A,2375.15723
Plate 1,Unknown Group 1,144,3M32_6mon,3M32,6mon,systemic blood,intermediary month sample,6,N/A,3,32,N/A,N/A,TNF-alpha,N/A,1092.24902
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,GDF-15,131.355144094478,27166.75781
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IFN-gamma,158.9531415993202,6561.25635
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IL-10,N/A,2623.21313
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IL-17A,N/A,2320.39111
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IL-17F,N/A,1702.21008
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IL-1a,2563.253438636645,254420.5625
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IL-6,N/A,2013.20911
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,IL-7,1.012303171878153,3206.49878
Plate 1,Unknown Group 1,184,3M32_10mon,3M32,10mon,systemic blood,intermediary month sample,10,N/A,3,32,N/A,N/A,TNF-alpha,2.211256597973203,1153.75537
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,GDF-15,260.596425355091,50279.60156
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IFN-gamma,216.8940443885887,8493.70996
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IL-10,N/A,3170.0166
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IL-17A,353.14667383709593,9640.13867
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IL-17F,N/A,3815.32324
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IL-1a,370.18070973615573,38127.4375
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IL-6,108.85242911077032,5800.45605
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,IL-7,15.44636440594245,15385.64941
Plate 1,Unknown Group 1,84,3M32_20mon,3M32,20mon,systemic blood,intermediary month sample,20,N/A,3,32,N/A,N/A,TNF-alpha,82.79333113555334,7195.23389
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,GDF-15,239.704072246225,46584.15625
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IFN-gamma,N/A,1177.27869
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IL-10,N/A,2530.13501
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IL-17A,N/A,2529.77051
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IL-17F,N/A,1262.07971
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IL-1a,447.4502401419573,45899.36719
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IL-6,N/A,2474.53247
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,IL-7,0.4494965171522,2681.53882
Plate 1,Unknown Group 1,145,3M33_6mon,3M33,6mon,systemic blood,intermediary month sample,6,N/A,3,33,N/A,N/A,TNF-alpha,N/A,718.45697
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,GDF-15,203.44124049714,40136.9375
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IFN-gamma,16.152269966570277,1906.69312
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IL-10,N/A,2444.69067
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IL-17A,N/A,2683.42578
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IL-17F,N/A,940.48779
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IL-1a,3854.764273934112,372897.09375
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IL-6,30.372069745679,3583.78613
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,IL-7,N/A,1807.43933
Plate 1,Unknown Group 1,185,3M33_10mon,3M33,10mon,systemic blood,intermediary month sample,10,N/A,3,33,N/A,N/A,TNF-alpha,N/A,1085.15125
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,GDF-15,319.360148843415,60609.35938
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IFN-gamma,14.101760939532134,1842.63501
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IL-10,N/A,2793.68701
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IL-17A,N/A,3112.67017
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IL-17F,N/A,1684.39783
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IL-1a,1192.8498452273438,120916.375
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IL-6,59.03225928897804,4384.20654
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,IL-7,0.9013696298433532,3104.31445
Plate 1,Unknown Group 1,85,3M33_20mon,3M33,20mon,systemic blood,intermediary month sample,20,N/A,3,33,N/A,N/A,TNF-alpha,6.506094484974815,1410.69592
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,GDF-15,628.516935718404,113838.6875
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IFN-gamma,11.588163734217032,1764.45276
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IL-10,N/A,2980.1936
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IL-17A,29.015137883508043,3558.58301
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IL-17F,N/A,1881.52588
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IL-1a,32.448663499400304,4872.88428
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IL-6,51.8947290437215,4183.56885
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,IL-7,2.77822651371847,4788.79785
Plate 1,Unknown Group 1,54,3M33_pv_sac,3M33,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,33,N/A,N/A,TNF-alpha,26.65740657905894,2798.91919
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,GDF-15,178.662934388469,35704.3125
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IFN-gamma,N/A,1370.49695
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IL-10,N/A,2620.76855
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IL-17A,N/A,2562.74292
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IL-17F,N/A,2901.14648
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IL-1a,166.96621457396353,17869.05273
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IL-6,N/A,2310.41992
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,IL-7,0.9109153114941064,3113.12744
Plate 1,Unknown Group 1,146,3M34_6mon,3M34,6mon,systemic blood,intermediary month sample,6,N/A,3,34,N/A,N/A,TNF-alpha,4.118081962099565,1264.25977
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,GDF-15,159.559525379114,32269.58398
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IFN-gamma,N/A,1084.30066
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IL-10,N/A,2516.92578
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IL-17A,N/A,1641.82581
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IL-17F,N/A,1459.28638
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IL-1a,1709.180220961037,172077.32812
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IL-6,N/A,2588.68921
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,IL-7,N/A,2339.76172
Plate 1,Unknown Group 1,186,3M34_10mon,3M34,10mon,systemic blood,intermediary month sample,10,N/A,3,34,N/A,N/A,TNF-alpha,N/A,1091.8916
Plate 1,Unknown Group 1,86,3M34_20mon,3M34,20mon,systemic blood,intermediary month sample,20,N/A,3,34,N/A,N/A,GDF-15,426.768609527034,79287.41406
Plate 1,Unknown Group 1,86,3M34_20mon,3M34,20mon,systemic blood,intermediary month sample,20,N/A,3,34,N/A,N/A,IFN-gamma,N/A,1267.21179
Plate 1,Unknown Group 1,86,3M34_20mon,3M34,20mon,systemic blood,intermediary month sample,20,N/A,3,34,N/A,N/A,IL-10,N/A,3288.85522
