tissue,name,sample.clean,diet,med.adj.ic,n_obs
Liver,Sebacic acid,2M22,ID,397165.627790753,1
Liver,Sebacic acid,2M23,ID,478297.296647245,1
Liver,Sebacic acid,2M26,ID,500153.987739156,1
Liver,Sebacic acid,2M31,ID,430987.438465613,1
Liver,Sebacic acid,2M33,ID,438952.635165989,1
Liver,Secoisolariciresinol,1M1,CD,27225.3493186027,1
Liver,Secoisolariciresinol,1M10,CD,49003.3607112725,1
Liver,Secoisolariciresinol,1M11,CD,32155.322539084,1
Liver,Secoisolariciresinol,1M2,CD,21154.4619030606,1
Liver,Secoisolariciresinol,1M4,CD,23680.3944579917,1
Liver,Secoisolariciresinol,1M5,ID,57311.6493652445,1
Liver,Secoisolariciresinol,1M6,ID,39452.0099831085,1
Liver,Secoisolariciresinol,1M7,ID,20594.0009167391,1
Liver,Secoisolariciresinol,1M9,ID,19724.8238335407,1
Liver,Secoisolariciresinol,2M16,CD,25693.769649169,1
Liver,Secoisolariciresinol,2M17,CD,29203.4677120078,1
Liver,Secoisolariciresinol,2M20,CD,20151.3222032473,1
Liver,Secoisolariciresinol,2M22,ID,40614.2508438002,1
Liver,Secoisolariciresinol,2M23,ID,23853.2412039883,1
Liver,Secoisolariciresinol,2M26,ID,24379.1352622222,1
Liver,Secoisolariciresinol,2M31,ID,129728.117682888,1
Liver,Secoisolariciresinol,2M33,ID,34153.1498269517,1
Liver,Sedecamycin,1M1,CD,796819.992158345,1
Liver,Sedecamycin,1M10,CD,364762.915920342,1
Liver,Sedecamycin,1M11,CD,453573.473227685,1
Liver,Sedecamycin,1M2,CD,447182.29780897,1
Liver,Sedecamycin,1M4,CD,644485.80610276,1
Liver,Sedecamycin,1M5,ID,639261.693857685,1
Liver,Sedecamycin,1M6,ID,406209.19089205,1
Liver,Sedecamycin,1M7,ID,630970.46277529,1
Liver,Sedecamycin,1M9,ID,435433.835200917,1
Liver,Sedecamycin,2M16,CD,457668.958435211,1
Liver,Sedecamycin,2M17,CD,511169.619978664,1
Liver,Sedecamycin,2M20,CD,475634.641363639,1
Liver,Sedecamycin,2M22,ID,499789.352737803,1
Liver,Sedecamycin,2M23,ID,689353.217590662,1
Liver,Sedecamycin,2M26,ID,392439.665594033,1
Liver,Sedecamycin,2M31,ID,550327.988729345,1
Liver,Sedecamycin,2M33,ID,488643.925974245,1
Liver,Sedoheptulose,1M1,CD,1312558.74625796,1
Liver,Sedoheptulose,1M10,CD,2250202.7248866,1
Liver,Sedoheptulose,1M11,CD,458853.08856943,1
Liver,Sedoheptulose,1M2,CD,919620.987751793,1
Liver,Sedoheptulose,1M4,CD,1560684.32829115,1
Liver,Sedoheptulose,1M5,ID,689217.75240026,1
Liver,Sedoheptulose,1M6,ID,556813.678206466,1
Liver,Sedoheptulose,1M7,ID,833910.275896966,1
Liver,Sedoheptulose,1M9,ID,736832.209825697,1
Liver,Sedoheptulose,2M16,CD,387550.111321232,1
Liver,Sedoheptulose,2M17,CD,612678.58161903,1
Liver,Sedoheptulose,2M20,CD,235616.486165555,1
Liver,Sedoheptulose,2M22,ID,927527.678503514,1
Liver,Sedoheptulose,2M23,ID,94031.9817825971,1
Liver,Sedoheptulose,2M26,ID,164782.217501399,1
Liver,Sedoheptulose,2M31,ID,479989.982195197,1
Liver,Sedoheptulose,2M33,ID,323270.486592021,1
Liver,Sedoheptulose 7-phosphate,1M1,CD,2001490.6553323,1
Liver,Sedoheptulose 7-phosphate,1M10,CD,6466068.52670301,1
Liver,Sedoheptulose 7-phosphate,1M11,CD,5251234.76189989,1
Liver,Sedoheptulose 7-phosphate,1M2,CD,4498040.49628709,1
Liver,Sedoheptulose 7-phosphate,1M4,CD,5664857.52439618,1
Liver,Sedoheptulose 7-phosphate,1M5,ID,2325429.06547072,1
Liver,Sedoheptulose 7-phosphate,1M6,ID,7735857.59878156,1
Liver,Sedoheptulose 7-phosphate,1M7,ID,5169808.85885361,1
Liver,Sedoheptulose 7-phosphate,1M9,ID,4206975.51289797,1
Liver,Sedoheptulose 7-phosphate,2M16,CD,6135102.71640279,1
Liver,Sedoheptulose 7-phosphate,2M17,CD,7057462.60996051,1
Liver,Sedoheptulose 7-phosphate,2M20,CD,7419636.53301738,1
Liver,Sedoheptulose 7-phosphate,2M22,ID,5947890.15738097,1
Liver,Sedoheptulose 7-phosphate,2M23,ID,4265289.49136188,1
Liver,Sedoheptulose 7-phosphate,2M26,ID,6601460.99253904,1
Liver,Sedoheptulose 7-phosphate,2M31,ID,6069465.54779734,1
Liver,Sedoheptulose 7-phosphate,2M33,ID,6872249.34168595,1
Liver,Sepiapterin,1M1,CD,952062.622317993,1
Liver,Sepiapterin,1M10,CD,736954.013173727,1
Liver,Sepiapterin,1M11,CD,620668.320692926,1
Liver,Sepiapterin,1M2,CD,741026.27261535,1
Liver,Sepiapterin,1M4,CD,555527.384759707,1
Liver,Sepiapterin,1M5,ID,600303.480946508,1
Liver,Sepiapterin,1M6,ID,494445.909018036,1
Liver,Sepiapterin,1M7,ID,797697.770347393,1
Liver,Sepiapterin,1M9,ID,502160.36723243,1
Liver,Sepiapterin,2M16,CD,395952.360567235,1
Liver,Sepiapterin,2M17,CD,444919.930835251,1
Liver,Sepiapterin,2M20,CD,386975.029677243,1
Liver,Sepiapterin,2M22,ID,675223.253860309,1
Liver,Sepiapterin,2M23,ID,466249.629328962,1
Liver,Sepiapterin,2M26,ID,384128.196521893,1
Liver,Sepiapterin,2M31,ID,496148.445154797,1
Liver,Sepiapterin,2M33,ID,499214.089111541,1
Liver,Ser-Ser,1M1,CD,953812.82225922,1
Liver,Ser-Ser,1M10,CD,3141222.02037521,1
Liver,Ser-Ser,1M11,CD,4436957.2727071,1
Liver,Ser-Ser,1M2,CD,3283099.90341926,1
Liver,Ser-Ser,1M4,CD,4103398.43038337,1
Liver,Ser-Ser,1M5,ID,1115457.94905494,1
Liver,Ser-Ser,1M6,ID,3842751.69125715,1
Liver,Ser-Ser,1M7,ID,2887396.39275682,1
Liver,Ser-Ser,1M9,ID,4874131.45363186,1
Liver,Ser-Ser,2M16,CD,2470506.80505493,1
Liver,Ser-Ser,2M17,CD,2671650.19069118,1
Liver,Ser-Ser,2M20,CD,2645887.13983906,1
Liver,Ser-Ser,2M22,ID,3124336.08110996,1
Liver,Ser-Ser,2M23,ID,3319721.67711516,1
Liver,Ser-Ser,2M26,ID,2982475.73738867,1
Liver,Ser-Ser,2M31,ID,3671534.13441404,1
Liver,Ser-Ser,2M33,ID,972181.7426113,1
Liver,Shikimate-3-phosphate,1M1,CD,101428.836697019,1
Liver,Shikimate-3-phosphate,1M10,CD,49642.454065706,1
Liver,Shikimate-3-phosphate,1M11,CD,74675.5261336848,1
Liver,Shikimate-3-phosphate,1M2,CD,56505.5987509302,1
Liver,Shikimate-3-phosphate,1M4,CD,73873.3558721052,1
Liver,Shikimate-3-phosphate,1M5,ID,72702.986489973,1
Liver,Shikimate-3-phosphate,1M6,ID,75972.221106306,1
Liver,Shikimate-3-phosphate,1M7,ID,66276.5591332169,1
Liver,Shikimate-3-phosphate,1M9,ID,57548.5815292458,1
Liver,Shikimate-3-phosphate,2M16,CD,76662.7245382099,1
Liver,Shikimate-3-phosphate,2M17,CD,75606.746430687,1
Liver,Shikimate-3-phosphate,2M20,CD,68999.1588089001,1
Liver,Shikimate-3-phosphate,2M22,ID,89907.7544194278,1
Liver,Shikimate-3-phosphate,2M23,ID,115220.552772646,1
Liver,Shikimate-3-phosphate,2M26,ID,55886.7925509682,1
Liver,Shikimate-3-phosphate,2M31,ID,100332.653655334,1
Liver,Shikimate-3-phosphate,2M33,ID,104092.530004739,1
Liver,Shikimic acid,1M1,CD,285292.185116436,1
Liver,Shikimic acid,1M10,CD,211112.022221802,1
Liver,Shikimic acid,1M11,CD,160082.487090695,1
Liver,Shikimic acid,1M2,CD,154992.363964707,1
Liver,Shikimic acid,1M4,CD,171743.584408012,1
Liver,Shikimic acid,1M5,ID,154210.292954296,1
Liver,Shikimic acid,1M6,ID,311261.730248594,1
Liver,Shikimic acid,1M7,ID,148572.38121154901,1
Liver,Shikimic acid,1M9,ID,154504.802575914,1
Liver,Shikimic acid,2M16,CD,146462.157305595,1
Liver,Shikimic acid,2M17,CD,263635.176914749,1
Liver,Shikimic acid,2M20,CD,115817.871960226,1
Liver,Shikimic acid,2M22,ID,243203.648484027,1
Liver,Shikimic acid,2M23,ID,250321.086762369,1
Liver,Shikimic acid,2M26,ID,128459.169302923,1
Liver,Shikimic acid,2M31,ID,147607.980068194,1
Liver,Shikimic acid,2M33,ID,119594.23814936,1
Liver,Sorbitol-6-phosphate,1M1,CD,755764.207723193,1
Liver,Sorbitol-6-phosphate,1M10,CD,348152.363563318,1
Liver,Sorbitol-6-phosphate,1M11,CD,519027.145353846,1
Liver,Sorbitol-6-phosphate,1M2,CD,363117.72250822,1
Liver,Sorbitol-6-phosphate,1M4,CD,450991.953214743,1
Liver,Sorbitol-6-phosphate,1M5,ID,305051.395498187,1
Liver,Sorbitol-6-phosphate,1M6,ID,186606.779130042,1
Liver,Sorbitol-6-phosphate,1M7,ID,172579.344011824,1
Liver,Sorbitol-6-phosphate,1M9,ID,334657.468953036,1
Liver,Sorbitol-6-phosphate,2M16,CD,689267.642179761,1
Liver,Sorbitol-6-phosphate,2M17,CD,667491.495099132,1
Liver,Sorbitol-6-phosphate,2M20,CD,506662.75302379,1
Liver,Sorbitol-6-phosphate,2M22,ID,440681.019693214,1
Liver,Sorbitol-6-phosphate,2M23,ID,532842.411038725,1
Liver,Sorbitol-6-phosphate,2M26,ID,712485.518624224,1
Liver,Sorbitol-6-phosphate,2M31,ID,838131.409726191,1
Liver,Sorbitol-6-phosphate,2M33,ID,246434.67750214,1
Liver,Spermidine,1M1,CD,2519330.92001362,1
Liver,Spermidine,1M10,CD,2212651.66660159,1
Liver,Spermidine,1M11,CD,1528602.93984065,1
Liver,Spermidine,1M2,CD,2098402.46306853,1
Liver,Spermidine,1M4,CD,2579885.71404405,1
Liver,Spermidine,1M5,ID,1990381.98239086,1
Liver,Spermidine,1M6,ID,1666299.43335283,1
Liver,Spermidine,1M7,ID,1396911.78098849,1
Liver,Spermidine,1M9,ID,2252907.56994015,1
Liver,Spermidine,2M16,CD,2878949.40209855,1
Liver,Spermidine,2M17,CD,3142686.09054398,1
Liver,Spermidine,2M20,CD,1062376.62963719,1
Liver,Spermidine,2M22,ID,2722680.44144854,1
Liver,Spermidine,2M23,ID,3033311.94129524,1
Liver,Spermidine,2M26,ID,2260794.51733593,1
Liver,Spermidine,2M31,ID,2564600.07565832,1
Liver,Spermidine,2M33,ID,3071291.66554254,1
Liver,Sphingosine 1-phosphate,1M1,CD,229260.278769318,1
Liver,Sphingosine 1-phosphate,1M10,CD,253459.732389642,1
Liver,Sphingosine 1-phosphate,1M11,CD,196077.670854035,1
Liver,Sphingosine 1-phosphate,1M2,CD,45986.3653605112,1
Liver,Sphingosine 1-phosphate,1M4,CD,39467.4131705775,1
Liver,Sphingosine 1-phosphate,1M5,ID,3191180.87270923,1
Liver,Sphingosine 1-phosphate,1M6,ID,7035726.65677182,1
Liver,Sphingosine 1-phosphate,1M7,ID,5872076.84979672,1
Liver,Sphingosine 1-phosphate,1M9,ID,740714.483652042,1
Liver,Sphingosine 1-phosphate,2M16,CD,176433.126078605,1
Liver,Sphingosine 1-phosphate,2M17,CD,514730.393825886,1
Liver,Sphingosine 1-phosphate,2M20,CD,473014.891010287,1
Liver,Sphingosine 1-phosphate,2M22,ID,5471808.15691363,1
Liver,Sphingosine 1-phosphate,2M23,ID,2856034.97615944,1
Liver,Sphingosine 1-phosphate,2M26,ID,3275247.92196952,1
Liver,Sphingosine 1-phosphate,2M31,ID,1838260.06784182,1
Liver,Sphingosine 1-phosphate,2M33,ID,2779031.37633602,1
Liver,Stearic acid,1M1,CD,289761069.710032,1
Liver,Stearic acid,1M10,CD,339359672.911267,1
Liver,Stearic acid,1M11,CD,614702590.136895,1
Liver,Stearic acid,1M2,CD,313845181.28954,1
Liver,Stearic acid,1M4,CD,347533739.753929,1
Liver,Stearic acid,1M5,ID,294185076.89229,1
Liver,Stearic acid,1M6,ID,216289326.216412,1
Liver,Stearic acid,1M7,ID,322088613.108141,1
Liver,Stearic acid,1M9,ID,362448360.051536,1
Liver,Stearic acid,2M16,CD,615791984.108933,1
Liver,Stearic acid,2M17,CD,635214106.715399,1
Liver,Stearic acid,2M20,CD,355793315.550607,1
Liver,Stearic acid,2M22,ID,507798786.998901,1
Liver,Stearic acid,2M23,ID,409803568.835786,1
Liver,Stearic acid,2M26,ID,583766886.995851,1
Liver,Stearic acid,2M31,ID,411291612.957673,1
Liver,Stearic acid,2M33,ID,470156682.641901,1
Liver,Stearoylcarnitine,1M1,CD,1636269.80425162,1
Liver,Stearoylcarnitine,1M10,CD,751770.613033762,1
Liver,Stearoylcarnitine,1M11,CD,1403133.82542082,1
Liver,Stearoylcarnitine,1M2,CD,1610316.29836672,1
Liver,Stearoylcarnitine,1M4,CD,938160.005345786,1
Liver,Stearoylcarnitine,1M5,ID,1993188.94905615,1
Liver,Stearoylcarnitine,1M6,ID,859938.351789451,1
Liver,Stearoylcarnitine,1M7,ID,1810252.35723601,1
Liver,Stearoylcarnitine,1M9,ID,1323856.00980644,1
Liver,Stearoylcarnitine,2M16,CD,2165431.25462159,1
Liver,Stearoylcarnitine,2M17,CD,1344881.77481651,1
Liver,Stearoylcarnitine,2M20,CD,1401348.93124538,1
Liver,Stearoylcarnitine,2M22,ID,842574.642262481,1
Liver,Stearoylcarnitine,2M23,ID,1033426.11966767,1
Liver,Stearoylcarnitine,2M26,ID,1384107.7700441,1
Liver,Stearoylcarnitine,2M31,ID,1109727.55145745,1
Liver,Stearoylcarnitine,2M33,ID,3782557.10771824,1
Liver,Styrene,1M1,CD,14552364.5339767,1
Liver,Styrene,1M10,CD,18208199.698604,1
Liver,Styrene,1M11,CD,13516748.9419357,1
Liver,Styrene,1M2,CD,918962.811926351,1
Liver,Styrene,1M4,CD,13650538.3565661,1
Liver,Styrene,1M5,ID,9867535.38475773,1
Liver,Styrene,1M6,ID,9396101.39083483,1
Liver,Styrene,1M7,ID,921448.606604475,1
Liver,Styrene,1M9,ID,13089540.9921931,1
Liver,Styrene,2M16,CD,7982803.11139657,1
Liver,Styrene,2M17,CD,7636485.72606325,1
Liver,Styrene,2M20,CD,5995996.49767778,1
Liver,Styrene,2M22,ID,7579396.43649509,1
Liver,Styrene,2M23,ID,4842599.0021766,1
Liver,Styrene,2M26,ID,6753814.17588005,1
Liver,Styrene,2M31,ID,6793753.45669997,1
Liver,Styrene,2M33,ID,7300708.96191606,1
Liver,Suberic acid,1M1,CD,1255541.43131156,1
Liver,Suberic acid,1M10,CD,1176529.96486409,1
Liver,Suberic acid,1M11,CD,910306.519655561,1
Liver,Suberic acid,1M2,CD,1385849.33195384,1
Liver,Suberic acid,1M4,CD,1232631.71332469,1
Liver,Suberic acid,1M5,ID,935631.530141282,1
Liver,Suberic acid,1M6,ID,1081446.89505092,1
Liver,Suberic acid,1M7,ID,781658.788643648,1
Liver,Suberic acid,1M9,ID,694736.988141503,1
Liver,Suberic acid,2M16,CD,1507319.27912384,1
Liver,Suberic acid,2M17,CD,1043702.05782765,1
Liver,Suberic acid,2M20,CD,1194269.79384269,1
Liver,Suberic acid,2M22,ID,1213024.26846936,1
Liver,Suberic acid,2M23,ID,912589.305122824,1
Liver,Suberic acid,2M26,ID,1016233.57609947,1
Liver,Suberic acid,2M31,ID,949352.20521043,1
Liver,Suberic acid,2M33,ID,1134513.68246187,1
Liver,Succinic acid,1M1,CD,8246713.83472816,1
Liver,Succinic acid,1M10,CD,5533174.87219639,1
Liver,Succinic acid,1M11,CD,3419478.32911103,1
Liver,Succinic acid,1M2,CD,4969806.7698242,1
Liver,Succinic acid,1M4,CD,6714479.99565784,1
Liver,Succinic acid,1M5,ID,9186088.45831487,1
Liver,Succinic acid,1M6,ID,6661886.44932618,1
Liver,Succinic acid,1M7,ID,4308868.35292629,1
Liver,Succinic acid,1M9,ID,1509034.3507136,1
Liver,Succinic acid,2M16,CD,4101228.40429485,1
Liver,Succinic acid,2M17,CD,5328848.47109309,1
Liver,Succinic acid,2M20,CD,5098463.79431495,1
Liver,Succinic acid,2M22,ID,4795353.48733141,1
Liver,Succinic acid,2M23,ID,6989337.12271762,1
Liver,Succinic acid,2M26,ID,9459043.23144069,1
Liver,Succinic acid,2M31,ID,4659765.27486515,1
Liver,Succinic acid,2M33,ID,7857188.45539066,1
Liver,Succinic semialdehyde,1M1,CD,1784148.31084091,1
Liver,Succinic semialdehyde,1M10,CD,2558381.37452486,1
Liver,Succinic semialdehyde,1M11,CD,4466780.3645819,1
Liver,Succinic semialdehyde,1M2,CD,2311037.77205893,1
Liver,Succinic semialdehyde,1M4,CD,2160558.18088464,1
Liver,Succinic semialdehyde,1M5,ID,1442356.83772099,1
Liver,Succinic semialdehyde,1M6,ID,1276708.85411092,1
Liver,Succinic semialdehyde,1M7,ID,1530667.78173121,1
Liver,Succinic semialdehyde,1M9,ID,1391866.08090726,1
Liver,Succinic semialdehyde,2M16,CD,4199097.57901185,1
Liver,Succinic semialdehyde,2M17,CD,3599888.79424001,1
Liver,Succinic semialdehyde,2M20,CD,4736727.58783884,1
Liver,Succinic semialdehyde,2M22,ID,2367848.08483428,1
Liver,Succinic semialdehyde,2M23,ID,3802912.59570467,1
Liver,Succinic semialdehyde,2M26,ID,2119261.13908989,1
Liver,Succinic semialdehyde,2M31,ID,1231427.0611805,1
Liver,Succinic semialdehyde,2M33,ID,3370017.80725137,1
Liver,Sulfoglycolithocholate(2-),1M1,CD,1481646.76690212,1
Liver,Sulfoglycolithocholate(2-),1M10,CD,3479518.03640049,1
Liver,Sulfoglycolithocholate(2-),1M11,CD,7146768.99164341,1
Liver,Sulfoglycolithocholate(2-),1M2,CD,40911767.0714501,1
Liver,Sulfoglycolithocholate(2-),1M4,CD,2500141.90722439,1
Liver,Sulfoglycolithocholate(2-),1M5,ID,7170771.22666902,1
Liver,Sulfoglycolithocholate(2-),1M6,ID,9059416.8800356,1
Liver,Sulfoglycolithocholate(2-),1M7,ID,18195838.909556,1
Liver,Sulfoglycolithocholate(2-),1M9,ID,7677320.74660099,1
Liver,Sulfoglycolithocholate(2-),2M16,CD,488298.099492937,1
Liver,Sulfoglycolithocholate(2-),2M17,CD,5012097.23550822,1
Liver,Sulfoglycolithocholate(2-),2M20,CD,54696031.6402894,1
Liver,Sulfoglycolithocholate(2-),2M22,ID,123250784.99932,1
Liver,Sulfoglycolithocholate(2-),2M23,ID,27277798.3375357,1
Liver,Sulfoglycolithocholate(2-),2M26,ID,12820230.9439571,1
Liver,Sulfoglycolithocholate(2-),2M31,ID,22008693.5650193,1
Liver,Sulfoglycolithocholate(2-),2M33,ID,23621519.9062162,1
Liver,Sulfuric acid,1M1,CD,57219877.1343114,1
Liver,Sulfuric acid,1M10,CD,39097766.1084481,1
Liver,Sulfuric acid,1M11,CD,42180361.6793213,1
Liver,Sulfuric acid,1M2,CD,43044630.934294,1
Liver,Sulfuric acid,1M4,CD,47665698.2806371,1
Liver,Sulfuric acid,1M5,ID,56647404.0555408,1
Liver,Sulfuric acid,1M6,ID,44044650.8634215,1
Liver,Sulfuric acid,1M7,ID,45049187.3211457,1
Liver,Sulfuric acid,1M9,ID,39839846.1189933,1
Liver,Sulfuric acid,2M16,CD,42170332.7487435,1
Liver,Sulfuric acid,2M17,CD,41545823.6427251,1
Liver,Sulfuric acid,2M20,CD,38793566.8812201,1
Liver,Sulfuric acid,2M22,ID,46526351.2258741,1
Liver,Sulfuric acid,2M23,ID,44268475.0303126,1
Liver,Sulfuric acid,2M26,ID,18629181.6384373,1
Liver,Sulfuric acid,2M31,ID,41082652.6867956,1
Liver,Sulfuric acid,2M33,ID,41507946.9366141,1
Liver,Taurine,1M1,CD,2060646986.41501,1
Liver,Taurine,1M10,CD,1764734068.51904,1
Liver,Taurine,1M11,CD,2201290947.9956,1
Liver,Taurine,1M2,CD,2018480999.80493,1
Liver,Taurine,1M4,CD,1985449888.72498,1
Liver,Taurine,1M5,ID,1638479547.22018,1
Liver,Taurine,1M6,ID,1148375090.37728,1
Liver,Taurine,1M7,ID,1767950948.3009,1
Liver,Taurine,1M9,ID,1629533530.33735,1
Liver,Taurine,2M16,CD,2041493350.27964,1
Liver,Taurine,2M17,CD,2103168526.49062,1
Liver,Taurine,2M20,CD,1679867109.00718,1
Liver,Taurine,2M22,ID,1524155337.74264,1
Liver,Taurine,2M23,ID,1700270894.21745,1
Liver,Taurine,2M26,ID,1361439116.34375,1
Liver,Taurine,2M31,ID,2025091087.53375,1
Liver,Taurine,2M33,ID,1639514452.35627,1
Liver,Taurochenodeoxycholate-3-sulfate,1M1,CD,28716.2491808259,1
Liver,Taurochenodeoxycholate-3-sulfate,1M10,CD,40721.4620016474,1
Liver,Taurochenodeoxycholate-3-sulfate,1M11,CD,19987.1877401494,1
Liver,Taurochenodeoxycholate-3-sulfate,1M2,CD,47766.2227035051,1
Liver,Taurochenodeoxycholate-3-sulfate,1M4,CD,22154.2347778362,1
Liver,Taurochenodeoxycholate-3-sulfate,1M5,ID,23247.8788992071,1
Liver,Taurochenodeoxycholate-3-sulfate,1M6,ID,75813.7418288596,1
Liver,Taurochenodeoxycholate-3-sulfate,1M7,ID,70279.538290183,1
Liver,Taurochenodeoxycholate-3-sulfate,1M9,ID,36187.6029622148,1
Liver,Taurochenodeoxycholate-3-sulfate,2M16,CD,54536.5088646188,1
Liver,Taurochenodeoxycholate-3-sulfate,2M17,CD,45546.8087222376,1
Liver,Taurochenodeoxycholate-3-sulfate,2M20,CD,76400.421136854,1
Liver,Taurochenodeoxycholate-3-sulfate,2M22,ID,159055.373607057,1
Liver,Taurochenodeoxycholate-3-sulfate,2M23,ID,20059.87939832,1
Liver,Taurochenodeoxycholate-3-sulfate,2M26,ID,37923.7845683265,1
Liver,Taurochenodeoxycholate-3-sulfate,2M31,ID,53419.626695624,1
Liver,Taurochenodeoxycholate-3-sulfate,2M33,ID,24239.4157554673,1
Liver,Taurocholic acid,1M1,CD,18606874.3064442,1
Liver,Taurocholic acid,1M10,CD,21517289.2016503,1
Liver,Taurocholic acid,1M11,CD,11328353.0180952,1
Liver,Taurocholic acid,1M2,CD,41184511.724091,1
Liver,Taurocholic acid,1M4,CD,66175.696256529,1
Liver,Taurocholic acid,1M5,ID,34977375.4842488,1
Liver,Taurocholic acid,1M6,ID,9078854.17315183,1
Liver,Taurocholic acid,1M7,ID,64711871.37225,1
Liver,Taurocholic acid,1M9,ID,35788528.1255718,1
Liver,Taurocholic acid,2M16,CD,36546010.1863824,1
Liver,Taurocholic acid,2M17,CD,28298814.4708404,1
Liver,Taurocholic acid,2M20,CD,54741389.9079591,1
Liver,Taurocholic acid,2M22,ID,170460.242338779,1
Liver,Taurocholic acid,2M23,ID,129762295.040736,1
Liver,Taurocholic acid,2M26,ID,46548831.5625864,1
Liver,Taurocholic acid,2M31,ID,87776965.3589651,1
Liver,Taurocholic acid,2M33,ID,84181859.1657383,1
Liver,Taurodeoxycholic acid,1M1,CD,100248852.408808,1
Liver,Taurodeoxycholic acid,1M10,CD,211003821.375224,1
Liver,Taurodeoxycholic acid,1M11,CD,50421354.5912643,1
Liver,Taurodeoxycholic acid,1M2,CD,125643500.051252,1
Liver,Taurodeoxycholic acid,1M4,CD,63811473.2607815,1
Liver,Taurodeoxycholic acid,1M5,ID,120039712.349272,1
Liver,Taurodeoxycholic acid,1M6,ID,83954915.3892108,1
Liver,Taurodeoxycholic acid,1M7,ID,205203071.246252,1
Liver,Taurodeoxycholic acid,1M9,ID,69243136.1723818,1
Liver,Taurodeoxycholic acid,2M16,CD,136044976.631893,1
Liver,Taurodeoxycholic acid,2M17,CD,231723923.484049,1
Liver,Taurodeoxycholic acid,2M20,CD,191685323.649561,1
Liver,Taurodeoxycholic acid,2M22,ID,610253162.433626,1
Liver,Taurodeoxycholic acid,2M23,ID,637654499.712749,1
Liver,Taurodeoxycholic acid,2M26,ID,191868653.656672,1
Liver,Taurodeoxycholic acid,2M31,ID,411188328.893813,1
Liver,Taurodeoxycholic acid,2M33,ID,133645859.106382,1
Liver,Tauroursodeoxycholic acid,1M1,CD,80028.3213751172,1
Liver,Tauroursodeoxycholic acid,1M10,CD,147073.161332642,1
Liver,Tauroursodeoxycholic acid,1M11,CD,71703.044842687,1
Liver,Tauroursodeoxycholic acid,1M2,CD,70890.6234186022,1
Liver,Tauroursodeoxycholic acid,1M4,CD,87604.438848255,1
Liver,Tauroursodeoxycholic acid,1M5,ID,1612326.70274202,1
Liver,Tauroursodeoxycholic acid,1M6,ID,2002550.68938792,1
Liver,Tauroursodeoxycholic acid,1M7,ID,1125745.82115614,1
Liver,Tauroursodeoxycholic acid,1M9,ID,1040134.90932245,1
Liver,Tauroursodeoxycholic acid,2M16,CD,108543.654276547,1
Liver,Tauroursodeoxycholic acid,2M17,CD,93694.9359954549,1
Liver,Tauroursodeoxycholic acid,2M20,CD,675967.583443361,1
Liver,Tauroursodeoxycholic acid,2M22,ID,1225927.05099682,1
Liver,Tauroursodeoxycholic acid,2M23,ID,3009072.86994448,1
Liver,Tauroursodeoxycholic acid,2M26,ID,3300290.52742151,1
Liver,Tauroursodeoxycholic acid,2M31,ID,1795778.13572392,1
Liver,Tauroursodeoxycholic acid,2M33,ID,2016036.09058105,1
Liver,Tegaserod,1M1,CD,546277.693580941,1
Liver,Tegaserod,1M10,CD,456180.719995515,1
Liver,Tegaserod,1M11,CD,470790.722335252,1
Liver,Tegaserod,1M2,CD,386070.669240058,1
Liver,Tegaserod,1M4,CD,586244.826350371,1
Liver,Tegaserod,1M5,ID,878963.70910382,1
Liver,Tegaserod,1M6,ID,1212688.8450678,1
Liver,Tegaserod,1M7,ID,647706.936491676,1
Liver,Tegaserod,1M9,ID,515781.797009206,1
Liver,Tegaserod,2M16,CD,516289.659352089,1
Liver,Tegaserod,2M17,CD,1054192.7381435,1
Liver,Tegaserod,2M20,CD,1217514.78273043,1
Liver,Tegaserod,2M22,ID,926120.126607517,1
Liver,Tegaserod,2M23,ID,401448.492891324,1
Liver,Tegaserod,2M26,ID,483096.235916453,1
Liver,Tegaserod,2M31,ID,419887.684264269,1
Liver,Tegaserod,2M33,ID,740764.648425649,1
Liver,Tepilamide fumarate,1M1,CD,164097.404957853,1
Liver,Tepilamide fumarate,1M10,CD,203554.052465683,1
Liver,Tepilamide fumarate,1M11,CD,120681.823730634,1
Liver,Tepilamide fumarate,1M2,CD,128203.024279277,1
Liver,Tepilamide fumarate,1M4,CD,81780.3579139997,1
Liver,Tepilamide fumarate,1M5,ID,139147.448232133,1
Liver,Tepilamide fumarate,1M6,ID,308422.10299095,1
Liver,Tepilamide fumarate,1M7,ID,206013.194704652,1
Liver,Tepilamide fumarate,1M9,ID,133616.65086573,1
Liver,Tepilamide fumarate,2M16,CD,224281.866917524,1
Liver,Tepilamide fumarate,2M17,CD,180878.434646313,1
Liver,Tepilamide fumarate,2M20,CD,206334.273523845,1
Liver,Tepilamide fumarate,2M22,ID,208906.424271289,1
Liver,Tepilamide fumarate,2M23,ID,110153.374844151,1
Liver,Tepilamide fumarate,2M26,ID,111126.174103596,1
Liver,Tepilamide fumarate,2M31,ID,149050.792705814,1
Liver,Tepilamide fumarate,2M33,ID,211170.605733295,1
Liver,Terbutaline,1M1,CD,161673377.386967,1
Liver,Terbutaline,1M10,CD,373632.8818017,1
Liver,Terbutaline,1M11,CD,53174787.5095679,1
Liver,Terbutaline,1M2,CD,50750691.8086338,1
Liver,Terbutaline,1M4,CD,156964004.106218,1
Liver,Terbutaline,1M5,ID,73673616.6406635,1
